t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P3,CASC,100.00,0.00,30,F,0,1.0000
10,P3,CASC,100.00,0.00,60,F,0,2.0000
20,P3,CASC,100.00,0.00,90,F,0,3.0000
30,P3,CASC,100.00,0.00,120,F,0,4.0000
40,P3,CASC,100.00,0.00,150,F,0,5.0000
50,P3,CASC,100.00,0.00,180,F,0,6.0000
60,P3,CASC,100.00,0.00,210,F,0,7.0000
70,P3,CASC,100.00,20.00,224,F,8,7.8000
80,P3,CASC,100.00,37.50,220,F,23,8.4250
90,P3,CASC,100.00,47.50,219,F,42,8.9499
100,P3,CASC,100.00,62.49,216,F,67,9.3250
110,P3,CASC,100.00,69.98,214,F,95,9.6252
120,P3,CASC,100.00,77.54,213,F,126,9.8498
130,P3,CASC,100.00,84.98,211,F,160,10.0000
140,P3,CASC,100.00,89.99,210,F,196,10.1001
150,P3,CASC,100.00,100.01,203,F,236,10.1000
160,P3,CASC,100.00,99.98,207,F,276,10.1002
170,P3,CASC,100.00,105.04,199,F,318,10.0497
180,P3,CASC,100.00,109.98,195,F,362,9.9500
190,P3,CASC,100.00,107.52,197,F,405,9.8747
200,P3,CASC,100.00,112.46,193,F,450,9.7502
210,P3,CASC,100.00,112.55,192,F,495,9.6247
220,P3,CASC,100.00,112.47,192,F,540,9.5001
230,P3,CASC,100.00,115.01,190,F,586,9.3500
240,P3,CASC,100.00,115.01,190,F,632,9.1999
250,P3,CASC,100.00,117.49,187,F,679,9.0250
260,P3,CASC,100.00,115.01,189,F,725,8.8749
270,P3,CASC,100.00,114.98,188,F,771,8.7251
280,P3,CASC,100.00,110.01,192,F,815,8.6250
290,P3,CASC,100.00,115.00,188,F,861,8.4750
300,P3,CASC,100.00,112.49,189,F,906,8.3501
310,P3,CASC,100.00,112.49,189,F,951,8.2252
320,P3,CASC,100.00,110.01,191,F,995,8.1251
330,P3,CASC,100.00,112.52,188,F,1040,7.9999
340,P3,CASC,100.00,110.01,190,F,1084,7.8998
350,P3,CASC,100.00,109.98,190,F,1128,7.8000
360,P3,CASC,100.00,112.50,188,F,1173,7.6750
370,P3,CASC,100.00,112.51,187,F,1218,7.5499
380,P3,CASC,100.00,112.49,187,F,1263,7.4250
390,P3,CASC,100.00,107.52,191,F,1306,7.3498
400,P3,CASC,100.00,112.47,187,F,1351,7.2251
410,P3,CASC,100.00,105.02,192,F,1393,7.1749
420,P3,CASC,100.00,107.50,190,F,1436,7.0999
430,P3,CASC,100.00,107.50,190,F,1479,7.0249
440,P3,CASC,100.00,107.49,190,F,1522,6.9500
450,P3,CASC,100.00,107.49,190,F,1565,6.8751
460,P3,CASC,100.00,102.50,193,F,1606,6.8501
470,P3,CASC,100.00,110.01,187,F,1650,6.7500
480,P3,CASC,100.00,105.01,191,F,1692,6.6999
490,P3,CASC,100.00,107.49,189,F,1735,6.6250
500,P3,CASC,100.00,107.51,189,F,1778,6.5499
510,P3,CASC,100.00,110.00,187,F,1822,6.4499
520,P3,CASC,100.00,110.01,186,F,1866,6.3498
530,P3,CASC,100.00,104.97,190,F,1908,6.3001
540,P3,CASC,100.00,107.50,188,F,1951,6.2251
550,P3,CASC,100.00,102.50,192,F,1992,6.2001
560,P3,CASC,100.00,102.52,192,F,2033,6.1749
570,P3,CASC,100.00,105.01,190,F,2075,6.1248
580,P3,CASC,100.00,104.93,190,F,2117,6.0755
590,P3,CASC,100.00,105.06,189,F,2159,6.0249
600,P3,CASC,100.00,105.00,189,F,2201,5.9749
610,P3,CASC,100.00,107.48,187,F,2244,5.9001
