t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P4,BASE,150.00,0.00,30,F,0,1.5000
10,P4,BASE,150.00,0.00,60,F,0,3.0000
20,P4,BASE,150.00,0.00,90,F,0,4.5000
30,P4,BASE,150.00,0.00,120,F,0,6.0000
40,P4,BASE,150.00,0.00,150,F,0,7.5000
50,P4,BASE,150.00,0.00,180,F,0,9.0000
60,P4,BASE,150.00,2.50,210,F,1,10.4750
70,P4,BASE,150.00,15.00,215,F,7,11.8250
80,P4,BASE,150.00,32.50,204,F,20,13.0000
90,P4,BASE,150.00,40.00,204,F,36,14.1000
100,P4,BASE,150.00,49.99,200,F,56,15.1000
110,P4,BASE,150.00,60.00,196,F,80,16.0000
120,P4,BASE,150.00,67.51,194,F,107,16.8249
130,P4,BASE,150.00,74.99,191,F,137,17.5750
140,P4,BASE,150.00,74.99,196,F,167,18.3251
150,P4,BASE,150.00,85.02,190,F,201,18.9749
160,P4,BASE,150.00,85.00,195,F,235,19.6249
170,P4,BASE,150.00,89.99,193,F,271,20.2250
180,P4,BASE,150.00,95.01,192,F,309,20.7749
190,P4,BASE,150.00,105.01,185,F,351,21.2248
200,P4,BASE,150.00,104.97,188,F,393,21.6751
210,P4,BASE,150.00,90.02,207,F,429,22.2750
220,P4,BASE,150.00,94.97,205,F,467,22.8252
230,P4,BASE,150.00,110.04,193,F,511,23.2248
240,P4,BASE,150.00,110.00,195,F,555,23.6248
250,P4,BASE,150.00,112.47,195,F,600,24.0001
260,P4,BASE,150.00,112.49,198,F,645,24.3752
270,P4,BASE,150.00,115.01,197,F,691,24.7251
280,P4,BASE,150.00,117.49,197,F,738,25.0503
290,P4,BASE,150.00,115.00,202,F,784,25.4003
300,P4,BASE,150.00,120.05,199,F,832,25.6998
310,P4,BASE,150.00,117.48,204,F,879,26.0250
320,P4,BASE,150.00,122.50,200,F,928,26.3000
330,P4,BASE,150.00,120.00,205,F,976,26.6000
340,P4,BASE,150.00,127.47,199,F,1027,26.8253
350,P4,BASE,150.00,125.01,203,F,1077,27.0751
360,P4,BASE,150.00,130.04,199,F,1129,27.2747
370,P4,BASE,150.00,130.00,200,F,1181,27.4747
380,P4,BASE,150.00,129.96,202,F,1233,27.6751
390,P4,BASE,150.00,127.45,206,F,1284,27.9006
400,P4,BASE,150.00,127.58,207,F,1335,28.1249
410,P4,BASE,150.00,129.92,206,F,1387,28.3257
420,P4,BASE,150.00,130.05,207,F,1439,28.5251
430,P4,BASE,150.00,132.50,206,F,1492,28.7001
440,P4,BASE,150.00,132.54,207,F,1545,28.8747
450,P4,BASE,150.00,134.99,205,F,1599,29.0249
460,P4,BASE,150.00,137.47,204,F,1654,29.1501
470,P4,BASE,150.00,137.49,205,F,1709,29.2753
480,P4,BASE,150.00,137.51,205,F,1764,29.4001
490,P4,BASE,150.00,137.50,206,F,1819,29.5251
500,P4,BASE,150.00,135.00,210,F,1873,29.6751
510,P4,BASE,150.00,135.00,211,F,1927,29.8251
520,P4,BASE,150.00,135.00,212,F,1981,29.9751
530,P4,BASE,150.00,140.03,207,F,2037,30.0749
540,P4,BASE,150.00,140.01,208,F,2093,30.1747
550,P4,BASE,150.00,144.97,203,F,2151,30.2250
560,P4,BASE,150.00,145.01,203,F,2209,30.2749
570,P4,BASE,150.00,147.51,201,F,2268,30.2997
580,P4,BASE,150.00,147.47,201,F,2327,30.3250
590,P4,BASE,150.00,144.99,204,F,2385,30.3752
600,P4,BASE,150.00,147.51,202,F,2444,30.4000
610,P4,BASE,150.00,140.00,210,F,2500,30.5000
620,P4,BASE,150.00,142.50,208,F,2557,30.5750
630,P4,BASE,150.00,145.00,206,F,2615,30.6250
640,P4,BASE,150.00,147.49,203,F,2674,30.6502
650,P4,BASE,150.00,152.45,198,F,2735,30.6256
660,P4,BASE,150.00,152.59,198,F,2796,30.5997
670,P4,BASE,150.00,132.46,219,F,2849,30.7751
680,P4,BASE,150.00,137.51,215,F,2904,30.9000
690,P4,BASE,150.00,150.00,202,F,2964,30.9000
700,P4,BASE,150.00,152.48,200,F,3025,30.8751
710,P4,BASE,150.00,147.54,205,F,3084,30.8997
720,P4,BASE,150.00,147.50,205,F,3143,30.9247
730,P4,BASE,150.00,145.00,208,F,3201,30.9747
740,P4,BASE,150.00,147.49,206,F,3260,30.9998
