t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P4,BASE,150.00,0.00,30,F,0,1.5000
10,P4,BASE,150.00,0.00,60,F,0,3.0000
20,P4,BASE,150.00,0.00,90,F,0,4.5000
30,P4,BASE,150.00,0.00,120,F,0,6.0000
40,P4,BASE,150.00,0.00,150,F,0,7.5000
50,P4,BASE,150.00,0.00,180,F,0,9.0000
60,P4,BASE,150.00,0.00,210,F,0,10.5000
70,P4,BASE,150.00,10.00,220,F,4,11.9000
80,P4,BASE,150.00,32.49,205,F,17,13.0750
90,P4,BASE,150.00,45.00,199,F,35,14.1250
100,P4,BASE,150.00,55.00,195,F,57,15.0750
110,P4,BASE,150.00,62.49,193,F,82,15.9501
120,P4,BASE,150.00,70.00,191,F,110,16.7501
130,P4,BASE,150.00,72.51,193,F,139,17.5250
140,P4,BASE,150.00,77.52,193,F,170,18.2499
150,P4,BASE,150.00,79.98,195,F,202,18.9500
160,P4,BASE,150.00,87.52,192,F,237,19.5749
170,P4,BASE,150.00,87.47,196,F,272,20.2001
180,P4,BASE,150.00,92.51,194,F,309,20.7750
190,P4,BASE,150.00,94.98,196,F,347,21.3252
200,P4,BASE,150.00,95.00,199,F,385,21.8752
210,P4,BASE,150.00,102.52,195,F,426,22.3500
220,P4,BASE,150.00,105.02,195,F,468,22.7998
230,P4,BASE,150.00,107.47,195,F,511,23.2251
240,P4,BASE,150.00,107.52,198,F,554,23.6499
250,P4,BASE,150.00,112.50,195,F,599,24.0249
260,P4,BASE,150.00,110.01,201,F,643,24.4248
270,P4,BASE,150.00,110.00,203,F,687,24.8248
280,P4,BASE,150.00,115.00,200,F,733,25.1748
290,P4,BASE,150.00,117.46,200,F,780,25.5002
300,P4,BASE,150.00,117.51,202,F,827,25.8250
310,P4,BASE,150.00,117.51,204,F,874,26.1499
320,P4,BASE,150.00,119.99,204,F,922,26.4500
330,P4,BASE,150.00,122.41,203,F,971,26.7259
340,P4,BASE,150.00,125.00,202,F,1021,26.9759
350,P4,BASE,150.00,122.61,206,F,1070,27.2498
360,P4,BASE,150.00,129.99,200,F,1122,27.4499
370,P4,BASE,150.00,125.01,207,F,1172,27.6998
380,P4,BASE,150.00,129.97,203,F,1224,27.9001
390,P4,BASE,150.00,127.50,207,F,1275,28.1251
400,P4,BASE,150.00,127.47,209,F,1326,28.3503
410,P4,BASE,150.00,127.54,210,F,1377,28.5749
420,P4,BASE,150.00,130.01,209,F,1429,28.7748
430,P4,BASE,150.00,130.00,210,F,1481,28.9748
440,P4,BASE,150.00,132.50,209,F,1534,29.1498
450,P4,BASE,150.00,132.50,210,F,1587,29.3248
460,P4,BASE,150.00,134.99,208,F,1641,29.4749
470,P4,BASE,150.00,139.99,204,F,1697,29.5751
480,P4,BASE,150.00,137.51,207,F,1752,29.6999
490,P4,BASE,150.00,137.49,208,F,1807,29.8251
500,P4,BASE,150.00,135.01,212,F,1861,29.9749
510,P4,BASE,150.00,134.95,213,F,1915,30.1255
520,P4,BASE,150.00,132.57,216,F,1968,30.2998
530,P4,BASE,150.00,139.97,209,F,2024,30.4001
540,P4,BASE,150.00,142.51,207,F,2081,30.4750
550,P4,BASE,150.00,140.00,210,F,2137,30.5750
560,P4,BASE,150.00,147.47,203,F,2196,30.6002
570,P4,BASE,150.00,145.00,206,F,2254,30.6502
580,P4,BASE,150.00,147.50,204,F,2313,30.6752
590,P4,BASE,150.00,145.01,206,F,2371,30.7251
600,P4,BASE,150.00,145.01,207,F,2429,30.7750
610,P4,BASE,150.00,142.50,210,F,2486,30.8500
620,P4,BASE,150.00,142.47,210,F,2543,30.9252
630,P4,BASE,150.00,145.00,208,F,2601,30.9752
640,P4,BASE,150.00,147.50,206,F,2660,31.0002
650,P4,BASE,150.00,157.55,195,F,2723,30.9248
660,P4,BASE,150.00,144.96,208,F,2781,30.9752
670,P4,BASE,150.00,130.01,225,F,2833,31.1751
680,P4,BASE,150.00,142.53,212,F,2890,31.2498
690,P4,BASE,150.00,152.47,202,F,2951,31.2251
700,P4,BASE,150.00,150.00,205,F,3011,31.2251
710,P4,BASE,150.00,147.49,207,F,3070,31.2502
720,P4,BASE,150.00,147.54,207,F,3129,31.2748
730,P4,BASE,150.00,147.40,208,F,3188,31.3008
740,P4,BASE,150.00,145.07,210,F,3246,31.3501
