t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P3,CASC,100.00,0.00,30,F,0,1.0000
10,P3,CASC,100.00,0.00,60,F,0,2.0000
20,P3,CASC,100.00,0.00,90,F,0,3.0000
30,P3,CASC,100.00,0.00,120,F,0,4.0000
40,P3,CASC,100.00,0.00,150,F,0,5.0000
50,P3,CASC,100.00,0.00,180,F,0,6.0000
60,P3,CASC,100.00,0.00,210,F,0,7.0000
70,P3,CASC,100.00,10.00,227,F,4,7.9000
80,P3,CASC,100.00,37.50,221,F,19,8.5250
90,P3,CASC,100.00,47.51,219,F,38,9.0500
100,P3,CASC,100.00,57.49,218,F,61,9.4750
110,P3,CASC,100.00,67.50,216,F,88,9.8000
120,P3,CASC,100.00,77.48,213,F,119,10.0252
130,P3,CASC,100.00,85.03,212,F,153,10.1750
140,P3,CASC,100.00,87.50,211,F,188,10.3000
150,P3,CASC,100.00,95.00,209,F,226,10.3500
160,P3,CASC,100.00,100.01,204,F,266,10.3499
170,P3,CASC,100.00,104.99,200,F,308,10.3000
180,P3,CASC,100.00,110.01,196,F,352,10.1999
190,P3,CASC,100.00,104.99,200,F,394,10.1500
200,P3,CASC,100.00,112.51,193,F,439,10.0249
210,P3,CASC,100.00,112.48,193,F,484,9.9001
220,P3,CASC,100.00,112.52,193,F,529,9.7749
230,P3,CASC,100.00,112.47,193,F,574,9.6502
240,P3,CASC,100.00,117.52,188,F,621,9.4750
250,P3,CASC,100.00,117.51,188,F,668,9.2999
260,P3,CASC,100.00,115.00,189,F,714,9.1499
270,P3,CASC,100.00,112.46,191,F,759,9.0253
280,P3,CASC,100.00,112.55,191,F,804,8.8999
290,P3,CASC,100.00,114.98,188,F,850,8.7501
300,P3,CASC,100.00,110.00,192,F,894,8.6501
310,P3,CASC,100.00,114.99,188,F,940,8.5002
320,P3,CASC,100.00,112.43,189,F,985,8.3759
330,P3,CASC,100.00,110.10,191,F,1029,8.2749
340,P3,CASC,100.00,109.97,191,F,1073,8.1752
350,P3,CASC,100.00,110.01,191,F,1117,8.0751
360,P3,CASC,100.00,112.51,188,F,1162,7.9500
370,P3,CASC,100.00,112.51,188,F,1207,7.8249
380,P3,CASC,100.00,112.47,188,F,1252,7.7002
390,P3,CASC,100.00,107.52,191,F,1295,7.6250
400,P3,CASC,100.00,112.51,187,F,1340,7.4999
410,P3,CASC,100.00,105.00,193,F,1382,7.4499
420,P3,CASC,100.00,107.49,191,F,1425,7.3750
430,P3,CASC,100.00,107.50,191,F,1468,7.3000
440,P3,CASC,100.00,107.48,190,F,1511,7.2252
450,P3,CASC,100.00,107.53,190,F,1554,7.1499
460,P3,CASC,100.00,102.49,194,F,1595,7.1250
470,P3,CASC,100.00,109.96,188,F,1639,7.0254
480,P3,CASC,100.00,105.02,192,F,1681,6.9752
490,P3,CASC,100.00,107.51,190,F,1724,6.9001
500,P3,CASC,100.00,107.49,189,F,1767,6.8252
510,P3,CASC,100.00,110.03,187,F,1811,6.7249
520,P3,CASC,100.00,107.50,189,F,1854,6.6499
530,P3,CASC,100.00,107.48,189,F,1897,6.5751
540,P3,CASC,100.00,107.52,189,F,1940,6.4999
550,P3,CASC,100.00,102.49,192,F,1981,6.4750
560,P3,CASC,100.00,102.51,192,F,2022,6.4499
570,P3,CASC,100.00,102.50,192,F,2063,6.4249
580,P3,CASC,100.00,104.97,190,F,2105,6.3752
590,P3,CASC,100.00,107.52,188,F,2148,6.3000
600,P3,CASC,100.00,105.00,190,F,2190,6.2500
610,P3,CASC,100.00,107.51,188,F,2233,6.1749
