t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P3,BASE,100.00,0.00,30,F,0,1.0000
10,P3,BASE,100.00,0.00,60,F,0,2.0000
20,P3,BASE,100.00,0.00,90,F,0,3.0000
30,P3,BASE,100.00,0.00,120,F,0,4.0000
40,P3,BASE,100.00,0.00,134,F,0,5.0000
50,P3,BASE,100.00,0.00,141,F,0,6.0000
60,P3,BASE,100.00,0.00,147,F,0,7.0000
70,P3,BASE,100.00,0.00,154,F,0,8.0000
80,P3,BASE,100.00,0.00,160,F,0,9.0000
90,P3,BASE,100.00,0.00,167,F,0,10.0000
100,P3,BASE,100.00,0.00,174,F,0,11.0000
110,P3,BASE,100.00,0.00,180,F,0,12.0000
120,P3,BASE,100.00,17.51,168,F,7,12.8249
130,P3,BASE,100.00,29.99,160,F,19,13.5250
140,P3,BASE,100.00,30.00,164,F,31,14.2250
150,P3,BASE,100.00,32.50,166,F,44,14.9000
160,P3,BASE,100.00,34.99,168,F,58,15.5500
170,P3,BASE,100.00,37.50,169,F,73,16.1750
180,P3,BASE,100.00,44.98,165,F,91,16.7252
190,P3,BASE,100.00,42.51,172,F,108,17.3001
200,P3,BASE,100.00,42.51,175,F,125,17.8750
210,P3,BASE,100.00,49.99,171,F,145,18.3751
220,P3,BASE,100.00,50.01,174,F,165,18.8750
230,P3,BASE,100.00,52.51,175,F,186,19.3499
240,P3,BASE,100.00,57.49,173,F,209,19.7750
250,P3,BASE,100.00,57.51,175,F,232,20.1999
260,P3,BASE,100.00,59.98,176,F,256,20.6001
270,P3,BASE,100.00,65.01,173,F,282,20.9500
280,P3,BASE,100.00,64.99,175,F,308,21.3000
290,P3,BASE,100.00,62.50,180,F,333,21.6750
300,P3,BASE,100.00,67.50,177,F,360,22.0000
310,P3,BASE,100.00,67.49,179,F,387,22.3251
320,P3,BASE,100.00,72.51,176,F,416,22.6000
330,P3,BASE,100.00,67.51,183,F,443,22.9249
340,P3,BASE,100.00,72.49,180,F,472,23.2000
350,P3,BASE,100.00,75.00,179,F,502,23.4500
360,P3,BASE,100.00,74.99,181,F,532,23.7000
370,P3,BASE,100.00,74.99,182,F,562,23.9502
380,P3,BASE,100.00,80.02,178,F,594,24.1499
390,P3,BASE,100.00,79.98,180,F,626,24.3501
400,P3,BASE,100.00,77.51,184,F,657,24.5750
410,P3,BASE,100.00,85.01,177,F,691,24.7249
420,P3,BASE,100.00,79.99,184,F,723,24.9250
430,P3,BASE,100.00,82.49,182,F,756,25.1001
440,P3,BASE,100.00,85.00,181,F,790,25.2501
450,P3,BASE,100.00,87.50,179,F,825,25.3751
460,P3,BASE,100.00,87.50,180,F,860,25.5001
470,P3,BASE,100.00,90.03,178,F,896,25.5998
480,P3,BASE,100.00,89.97,178,F,932,25.7001
490,P3,BASE,100.00,87.52,182,F,967,25.8249
500,P3,BASE,100.00,89.98,180,F,1003,25.9251
510,P3,BASE,100.00,87.53,183,F,1038,26.0498
520,P3,BASE,100.00,90.00,181,F,1074,26.1498
530,P3,BASE,100.00,89.99,182,F,1110,26.2499
540,P3,BASE,100.00,89.98,183,F,1146,26.3501
550,P3,BASE,100.00,92.52,181,F,1183,26.4249
560,P3,BASE,100.00,90.00,184,F,1219,26.5249
570,P3,BASE,100.00,89.99,185,F,1255,26.6250
580,P3,BASE,100.00,92.46,183,F,1292,26.7004
590,P3,BASE,100.00,90.05,186,F,1328,26.7999
600,P3,BASE,100.00,92.50,184,F,1365,26.8749
610,P3,BASE,100.00,92.50,184,F,1402,26.9499
620,P3,BASE,100.00,97.49,179,F,1441,26.9750
630,P3,BASE,100.00,92.52,185,F,1478,27.0499
640,P3,BASE,100.00,94.99,183,F,1516,27.1000
650,P3,BASE,100.00,94.98,183,F,1554,27.1501
660,P3,BASE,100.00,95.02,183,F,1592,27.2000
670,P3,BASE,100.00,92.49,186,F,1629,27.2750
680,P3,BASE,100.00,92.51,187,F,1666,27.3500
690,P3,BASE,100.00,92.50,187,F,1703,27.4250
700,P3,BASE,100.00,94.98,185,F,1741,27.4751
710,P3,BASE,100.00,92.50,188,F,1778,27.5501
720,P3,BASE,100.00,97.52,183,F,1817,27.5749
730,P3,BASE,100.00,92.49,189,F,1854,27.6500
740,P3,BASE,100.00,94.99,187,F,1892,27.7001
750,P3,BASE,100.00,95.01,187,F,1930,27.7500
760,P3,BASE,100.00,97.51,184,F,1969,27.7749
770,P3,BASE,100.00,97.48,185,F,2008,27.8001
780,P3,BASE,100.00,97.52,185,F,2047,27.8249
790,P3,BASE,100.00,100.01,182,F,2087,27.8248
800,P3,BASE,100.00,97.50,185,F,2126,27.8498
810,P3,BASE,100.00,97.47,185,F,2165,27.8751
820,P3,BASE,100.00,97.51,185,F,2204,27.9000
830,P3,BASE,100.00,95.00,188,F,2242,27.9500
840,P3,BASE,100.00,95.02,188,F,2280,27.9998
850,P3,BASE,100.00,95.00,189,F,2318,28.0498
860,P3,BASE,100.00,94.97,189,F,2356,28.1001
870,P3,BASE,100.00,97.49,187,F,2395,28.1252
880,P3,BASE,100.00,100.04,184,F,2435,28.1248
890,P3,BASE,100.00,97.50,187,F,2474,28.1498
900,P3,BASE,100.00,99.98,184,F,2514,28.1500
910,P3,BASE,100.00,97.49,187,F,2553,28.1751
920,P3,BASE,100.00,100.01,185,F,2593,28.1750
930,P3,BASE,100.00,100.00,185,F,2633,28.1750
940,P3,BASE,100.00,102.48,182,F,2674,28.1502
950,P3,BASE,100.00,102.52,182,F,2715,28.1250
960,P3,BASE,100.00,99.99,184,F,2755,28.1251
970,P3,BASE,100.00,100.03,184,F,2795,28.1248
980,P3,BASE,100.00,97.47,187,F,2834,28.1501
990,P3,BASE,100.00,97.49,187,F,2873,28.1752
