t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P2,CASC,0.00,0.00,0,N,0,0.0000
10,P2,CASC,0.15,0.00,30,F,0,0.0015
20,P2,CASC,0.30,0.00,60,F,0,0.0045
30,P2,CASC,0.45,0.00,90,F,0,0.0090
40,P2,CASC,0.60,0.00,120,F,0,0.0150
50,P2,CASC,0.75,0.00,150,F,0,0.0225
60,P2,CASC,0.90,0.00,154,F,0,0.0315
70,P2,CASC,1.05,0.00,154,F,0,0.0420
80,P2,CASC,1.20,0.00,154,F,0,0.0540
90,P2,CASC,1.35,5.00,151,F,2,0.0175
100,P2,CASC,1.50,12.50,145,F,7,-0.0925
110,P2,CASC,1.65,15.00,143,F,13,-0.2260
120,P2,CASC,1.80,20.00,138,F,21,-0.4080
130,P2,CASC,1.95,17.50,140,F,28,-0.5635
140,P2,CASC,2.10,22.50,136,F,37,-0.7675
150,P2,CASC,2.25,22.50,135,F,46,-0.9700
160,P2,CASC,2.40,22.50,135,F,55,-1.1710
170,P2,CASC,2.55,27.50,131,F,66,-1.4205
180,P2,CASC,2.70,25.00,132,F,76,-1.6435
190,P2,CASC,2.85,27.50,130,F,87,-1.8900
200,P2,CASC,3.00,27.49,129,F,98,-2.1350
210,P2,CASC,3.15,27.50,129,F,109,-2.3785
220,P2,CASC,3.30,27.51,128,F,120,-2.6205
230,P2,CASC,3.45,27.50,128,F,131,-2.8610
240,P2,CASC,3.60,30.00,125,F,143,-3.1250
250,P2,CASC,3.75,32.49,123,F,156,-3.4124
260,P2,CASC,3.90,30.01,124,F,168,-3.6735
270,P2,CASC,4.05,29.99,124,F,180,-3.9329
280,P2,CASC,4.20,30.01,123,F,192,-4.1910
290,P2,CASC,4.35,30.00,123,F,204,-4.4475
300,P2,CASC,4.50,32.50,120,F,217,-4.7276
310,P2,CASC,4.65,29.99,122,F,229,-4.9810
320,P2,CASC,4.80,32.50,119,F,242,-5.2580
330,P2,CASC,4.95,32.50,119,F,255,-5.5335
340,P2,CASC,5.10,32.51,118,F,268,-5.8076
350,P2,CASC,5.25,32.49,118,F,281,-6.0800
360,P2,CASC,5.40,32.50,117,F,294,-6.3510
370,P2,CASC,5.55,32.50,116,F,307,-6.6205
380,P2,CASC,5.70,32.50,116,F,320,-6.8886
390,P2,CASC,5.85,32.50,115,F,333,-7.1550
400,P2,CASC,6.00,32.50,115,F,346,-7.4201
