t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
2100,P2,BASE,31.50,27.50,125,F,590,18.4825
2110,P2,BASE,31.65,29.99,123,F,602,18.4990
2120,P2,BASE,31.80,27.50,126,F,613,18.5420
2130,P2,BASE,31.95,27.50,126,F,624,18.5865
2140,P2,BASE,32.10,29.99,124,F,636,18.6076
2150,P2,BASE,32.25,30.00,124,F,648,18.6300
2160,P2,BASE,32.40,30.01,124,F,660,18.6540
2170,P2,BASE,32.55,27.49,127,F,671,18.7046
2180,P2,BASE,32.70,27.50,128,F,682,18.7566
2190,P2,BASE,32.85,30.00,126,F,694,18.7851
2200,P2,BASE,33.00,30.00,126,F,706,18.8150
2210,P2,BASE,33.15,27.50,129,F,717,18.8716
2220,P2,BASE,33.30,30.01,127,F,729,18.9045
2230,P2,BASE,33.45,29.99,127,F,741,18.9390
2240,P2,BASE,33.60,30.01,128,F,753,18.9750
2250,P2,BASE,33.75,29.99,128,F,765,19.0126
2260,P2,BASE,33.90,30.00,129,F,777,19.0516
2270,P2,BASE,34.05,30.01,129,F,789,19.0920
2280,P2,BASE,34.20,29.99,129,F,801,19.1341
2290,P2,BASE,34.35,30.01,130,F,813,19.1775
2300,P2,BASE,34.50,32.50,128,F,826,19.1975
2310,P2,BASE,34.65,32.49,128,F,839,19.2191
2320,P2,BASE,34.80,30.00,131,F,851,19.2671
2330,P2,BASE,34.95,32.50,129,F,864,19.2916
2340,P2,BASE,35.10,32.51,129,F,877,19.3175
2350,P2,BASE,35.25,32.49,129,F,890,19.3451
2360,P2,BASE,35.40,32.50,130,F,903,19.3741
2370,P2,BASE,35.55,30.01,133,F,915,19.4295
2380,P2,BASE,35.70,32.49,131,F,928,19.4616
2390,P2,BASE,35.85,35.00,128,F,942,19.4701
2400,P2,BASE,36.00,32.51,131,F,955,19.5050
2410,P2,BASE,36.15,35.00,129,F,969,19.5165
2420,P2,BASE,36.30,32.50,132,F,982,19.5545
2430,P2,BASE,36.45,35.00,129,F,996,19.5690
2440,P2,BASE,36.60,32.50,132,F,1009,19.6100
2450,P2,BASE,36.75,34.99,130,F,1023,19.6276
2460,P2,BASE,36.90,35.00,130,F,1037,19.6465
2470,P2,BASE,37.05,35.00,131,F,1051,19.6671
2480,P2,BASE,37.20,37.51,128,F,1066,19.6640
2490,P2,BASE,37.35,34.99,131,F,1080,19.6875
2500,P2,BASE,37.50,37.50,129,F,1095,19.6876
2510,P2,BASE,37.65,37.48,129,F,1110,19.6893
2520,P2,BASE,37.80,37.52,129,F,1125,19.6920
2530,P2,BASE,37.95,37.50,129,F,1140,19.6965
2540,P2,BASE,38.10,40.00,127,F,1156,19.6775
2550,P2,BASE,38.25,37.50,130,F,1171,19.6850
2560,P2,BASE,38.40,40.00,127,F,1187,19.6690
2570,P2,BASE,38.55,39.99,127,F,1203,19.6546
2580,P2,BASE,38.70,37.51,130,F,1218,19.6665
2590,P2,BASE,38.85,40.00,127,F,1234,19.6550
2600,P2,BASE,39.00,49.99,117,F,1254,19.5451
2610,P2,BASE,39.15,52.50,113,F,1275,19.4116
2620,P2,BASE,39.30,40.02,126,F,1291,19.4045
2630,P2,BASE,39.45,37.50,129,F,1306,19.4240
2640,P2,BASE,39.60,40.00,127,F,1322,19.4200
2650,P2,BASE,39.75,39.99,127,F,1338,19.4176
2660,P2,BASE,39.90,37.50,130,F,1353,19.4416
2670,P2,BASE,40.05,32.51,135,F,1366,19.5170
2680,P2,BASE,40.20,37.50,131,F,1381,19.5440
2690,P2,BASE,40.35,40.00,128,F,1397,19.5476
2700,P2,BASE,40.50,42.49,126,F,1414,19.5276
2710,P2,BASE,40.65,42.51,126,F,1431,19.5091
2720,P2,BASE,40.80,45.00,123,F,1449,19.4671
2730,P2,BASE,40.95,42.50,126,F,1466,19.4516
2740,P2,BASE,41.10,42.50,126,F,1483,19.4376
2750,P2,BASE,41.25,45.00,123,F,1501,19.4001
2760,P2,BASE,41.40,42.50,126,F,1518,19.3891
2770,P2,BASE,41.55,39.99,129,F,1534,19.4047
2780,P2,BASE,41.70,45.01,123,F,1552,19.3716
2790,P2,BASE,41.85,42.50,126,F,1569,19.3651
2800,P2,BASE,42.00,42.50,126,F,1586,19.3600
2810,P2,BASE,42.15,39.99,129,F,1602,19.3816
2820,P2,BASE,42.30,42.50,127,F,1619,19.3796
2830,P2,BASE,42.45,42.50,127,F,1636,19.3791
2840,P2,BASE,42.60,42.51,127,F,1653,19.3800
2850,P2,BASE,42.75,42.49,127,F,1670,19.3826
2860,P2,BASE,42.90,42.50,127,F,1687,19.3866
2870,P2,BASE,43.05,42.50,127,F,1704,19.3921
2880,P2,BASE,43.20,40.00,130,F,1720,19.4241
2890,P2,BASE,43.35,42.50,128,F,1737,19.4326
2900,P2,BASE,43.50,42.50,128,F,1754,19.4426
2910,P2,BASE,43.65,42.50,128,F,1771,19.4540
2920,P2,BASE,43.80,40.00,131,F,1787,19.4921
2930,P2,BASE,43.95,42.50,129,F,1804,19.5066
2940,P2,BASE,44.10,40.01,132,F,1820,19.5475
2950,P2,BASE,44.25,39.99,132,F,1836,19.5901
2960,P2,BASE,44.40,42.50,130,F,1853,19.6091
2970,P2,BASE,44.55,42.50,131,F,1870,19.6296
2980,P2,BASE,44.70,40.00,134,F,1886,19.6766
2990,P2,BASE,44.85,40.00,134,F,1902,19.7251
3000,P2,BASE,45.00,40.01,134,F,1918,19.7750
3010,P2,BASE,45.15,42.50,132,F,1935,19.8015
3020,P2,BASE,45.30,42.50,133,F,1952,19.8296
3030,P2,BASE,45.45,40.00,136,F,1968,19.8841
3040,P2,BASE,45.60,42.50,133,F,1985,19.9151
3050,P2,BASE,45.75,42.50,134,F,2002,19.9475
3060,P2,BASE,45.90,39.99,137,F,2018,20.0066
3070,P2,BASE,46.05,42.51,135,F,2035,20.0420
3080,P2,BASE,46.20,42.50,135,F,2052,20.0791
3090,P2,BASE,46.35,40.00,138,F,2068,20.1425
3100,P2,BASE,46.50,42.50,136,F,2085,20.1825
3110,P2,BASE,46.65,42.50,137,F,2102,20.2240
3120,P2,BASE,46.80,42.50,137,F,2119,20.2670
3130,P2,BASE,46.95,40.00,140,F,2135,20.3365
3140,P2,BASE,47.10,42.50,138,F,2152,20.3825
3150,P2,BASE,47.25,44.99,136,F,2170,20.4051
3160,P2,BASE,47.40,42.50,139,F,2187,20.4541
3170,P2,BASE,47.55,42.50,139,F,2204,20.5046
3180,P2,BASE,47.70,42.51,140,F,2221,20.5565
3190,P2,BASE,47.85,42.50,140,F,2238,20.6100
3200,P2,BASE,48.00,42.50,141,F,2255,20.6650
3210,P2,BASE,48.15,44.99,139,F,2273,20.6966
3220,P2,BASE,48.30,45.01,139,F,2291,20.7295
3230,P2,BASE,48.45,42.48,142,F,2308,20.7892
3240,P2,BASE,48.60,45.00,140,F,2326,20.8251
3250,P2,BASE,48.75,45.00,140,F,2344,20.8627
3260,P2,BASE,48.90,47.51,138,F,2363,20.8765
3270,P2,BASE,49.05,44.99,141,F,2381,20.9171
3280,P2,BASE,49.20,47.50,139,F,2400,20.9342
3290,P2,BASE,49.35,45.01,142,F,2418,20.9776
3300,P2,BASE,49.50,45.00,142,F,2436,21.0226
3310,P2,BASE,49.65,47.50,140,F,2455,21.0442
3320,P2,BASE,49.80,50.00,137,F,2475,21.0422
3330,P2,BASE,49.95,45.00,143,F,2493,21.0916
3340,P2,BASE,50.10,47.50,141,F,2512,21.1176
3350,P2,BASE,50.25,49.99,138,F,2532,21.1202
3360,P2,BASE,50.40,47.51,141,F,2551,21.1490
3370,P2,BASE,50.55,49.99,139,F,2571,21.1547
3380,P2,BASE,50.70,50.01,139,F,2591,21.1616
3390,P2,BASE,50.85,47.51,142,F,2610,21.1950
3400,P2,BASE,51.00,52.50,137,F,2631,21.1800
3410,P2,BASE,51.15,52.46,137,F,2652,21.1670
3420,P2,BASE,51.30,50.04,140,F,2672,21.1796
3430,P2,BASE,51.45,49.99,140,F,2692,21.1941
3440,P2,BASE,51.60,52.50,138,F,2713,21.1851
3450,P2,BASE,51.75,47.50,143,F,2732,21.2276
3460,P2,BASE,51.90,52.51,138,F,2753,21.2215
3470,P2,BASE,52.05,52.50,138,F,2774,21.2170
3480,P2,BASE,52.20,47.49,144,F,2793,21.2641
3490,P2,BASE,52.35,50.00,142,F,2813,21.2876
3500,P2,BASE,52.50,50.00,142,F,2833,21.3126
3510,P2,BASE,52.65,50.01,142,F,2853,21.3391
3520,P2,BASE,52.80,50.00,143,F,2873,21.3671
3530,P2,BASE,52.95,50.01,143,F,2893,21.3965
3540,P2,BASE,53.10,49.99,143,F,2913,21.4276
3550,P2,BASE,53.25,50.01,144,F,2933,21.4600
3560,P2,BASE,53.40,52.48,141,F,2954,21.4692
3570,P2,BASE,53.55,50.01,144,F,2974,21.5046
3580,P2,BASE,53.70,52.51,142,F,2995,21.5165
3590,P2,BASE,53.85,49.99,145,F,3015,21.5552
3600,P2,BASE,54.00,52.51,143,F,3036,21.5701
3610,P2,BASE,54.15,52.49,143,F,3057,21.5866
3620,P2,BASE,54.30,50.02,146,F,3077,21.6295
3630,P2,BASE,54.45,52.49,144,F,3098,21.6490
3640,P2,BASE,54.60,52.51,144,F,3119,21.6700
3650,P2,BASE,54.75,49.99,147,F,3139,21.7176
3660,P2,BASE,54.90,55.00,142,F,3161,21.7166
3670,P2,BASE,55.05,52.50,145,F,3182,21.7421
3680,P2,BASE,55.20,52.51,145,F,3203,21.7690
3690,P2,BASE,55.35,52.50,146,F,3224,21.7975
3700,P2,BASE,55.50,54.99,143,F,3246,21.8026
3710,P2,BASE,55.65,52.51,146,F,3267,21.8340
3720,P2,BASE,55.80,55.01,144,F,3289,21.8420
3730,P2,BASE,55.95,52.48,147,F,3310,21.8766
3740,P2,BASE,56.10,52.50,147,F,3331,21.9126
3750,P2,BASE,56.25,55.02,145,F,3353,21.9250
3760,P2,BASE,56.40,52.48,148,F,3374,21.9641
3770,P2,BASE,56.55,54.99,145,F,3396,21.9797
3780,P2,BASE,56.70,52.51,148,F,3417,22.0216
3790,P2,BASE,56.85,52.51,149,F,3438,22.0650
3800,P2,BASE,57.00,55.01,147,F,3460,22.0850
3810,P2,BASE,57.15,57.49,144,F,3483,22.0816
3820,P2,BASE,57.30,52.49,150,F,3504,22.1296
3830,P2,BASE,57.45,57.52,145,F,3527,22.1290
3840,P2,BASE,57.60,57.49,145,F,3550,22.1300
3850,P2,BASE,57.75,55.01,148,F,3572,22.1575
3860,P2,BASE,57.90,57.49,145,F,3595,22.1616
3870,P2,BASE,58.05,57.50,146,F,3618,22.1671
3880,P2,BASE,58.20,65.01,138,F,3644,22.0990
3890,P2,BASE,58.35,72.50,129,F,3673,21.9575
3900,P2,BASE,58.50,57.48,145,F,3696,21.9677
3910,P2,BASE,58.65,55.01,148,F,3718,22.0041
3920,P2,BASE,58.80,55.02,148,F,3740,22.0420
3930,P2,BASE,58.95,52.48,151,F,3761,22.1066
3940,P2,BASE,59.10,50.00,155,F,3781,22.1976
3950,P2,BASE,59.25,60.02,144,F,3805,22.1899
3960,P2,BASE,59.40,59.98,145,F,3829,22.1841
3970,P2,BASE,59.55,62.51,142,F,3854,22.1546
3980,P2,BASE,59.70,62.49,142,F,3879,22.1266
3990,P2,BASE,59.85,62.52,142,F,3904,22.0999
4000,P2,BASE,60.00,60.00,145,F,3928,22.0999
4010,P2,BASE,60.15,59.99,145,F,3952,22.1016
4020,P2,BASE,60.30,62.50,142,F,3977,22.0796
4030,P2,BASE,60.45,60.01,145,F,4001,22.0840
4040,P2,BASE,60.60,62.49,142,F,4026,22.0651
4050,P2,BASE,60.75,60.01,145,F,4050,22.0725
4060,P2,BASE,60.90,60.00,145,F,4074,22.0815
4070,P2,BASE,61.05,62.51,143,F,4099,22.0669
4080,P2,BASE,61.20,59.99,146,F,4123,22.0790
4090,P2,BASE,61.35,60.01,146,F,4147,22.0924
4100,P2,BASE,61.50,59.98,146,F,4171,22.1076
4110,P2,BASE,61.65,60.02,146,F,4195,22.1239
4120,P2,BASE,61.80,59.99,147,F,4219,22.1421
4130,P2,BASE,61.95,60.00,147,F,4243,22.1616
4140,P2,BASE,62.10,59.99,147,F,4267,22.1826
4150,P2,BASE,62.25,60.01,148,F,4291,22.2051
4160,P2,BASE,62.40,60.01,148,F,4315,22.2289
4170,P2,BASE,62.55,59.99,148,F,4339,22.2546
4180,P2,BASE,62.70,60.00,149,F,4363,22.2816
4190,P2,BASE,62.85,60.00,149,F,4387,22.3101
4200,P2,BASE,63.00,60.01,149,F,4411,22.3399
4210,P2,BASE,63.15,60.00,150,F,4435,22.3714
4220,P2,BASE,63.30,62.48,147,F,4460,22.3796
4230,P2,BASE,63.45,60.02,150,F,4484,22.4139
4240,P2,BASE,63.60,59.99,151,F,4508,22.4501
4250,P2,BASE,63.75,57.51,154,F,4531,22.5125
4260,P2,BASE,63.90,59.99,152,F,4555,22.5515
4270,P2,BASE,64.05,62.50,149,F,4580,22.5670
4280,P2,BASE,64.20,57.49,155,F,4603,22.6341
4290,P2,BASE,64.35,60.01,153,F,4627,22.6776
4300,P2,BASE,64.50,57.51,156,F,4650,22.7475
4310,P2,BASE,64.65,60.01,154,F,4674,22.7940
4320,P2,BASE,64.80,62.49,152,F,4699,22.8171
4330,P2,BASE,64.95,57.51,157,F,4722,22.8915
4340,P2,BASE,65.10,62.49,153,F,4747,22.9176
4350,P2,BASE,65.25,60.00,156,F,4771,22.9701
4360,P2,BASE,65.40,62.49,154,F,4796,22.9992
4370,P2,BASE,65.55,60.01,157,F,4820,23.0546
4380,P2,BASE,65.70,62.49,154,F,4845,23.0866
4390,P2,BASE,65.85,62.51,155,F,4870,23.1200
4400,P2,BASE,66.00,62.51,155,F,4895,23.1550
4410,P2,BASE,66.15,62.50,156,F,4920,23.1915
4420,P2,BASE,66.30,62.49,156,F,4945,23.2296
4430,P2,BASE,66.45,62.49,156,F,4970,23.2692
4440,P2,BASE,66.60,65.01,154,F,4996,23.2851
4450,P2,BASE,66.75,62.52,157,F,5021,23.3275
4460,P2,BASE,66.90,67.49,152,F,5048,23.3215
4470,P2,BASE,67.05,64.98,155,F,5074,23.3422
4480,P2,BASE,67.20,67.53,152,F,5101,23.3390
4490,P2,BASE,67.35,62.50,158,F,5126,23.3875
4500,P2,BASE,67.50,67.49,153,F,5153,23.3876
4510,P2,BASE,67.65,64.99,156,F,5179,23.4142
4520,P2,BASE,67.80,62.51,159,F,5204,23.4671
4530,P2,BASE,67.95,65.00,157,F,5230,23.4966
4540,P2,BASE,68.10,62.51,160,F,5255,23.5525
4550,P2,BASE,68.25,65.00,158,F,5281,23.5850
4560,P2,BASE,68.40,64.99,158,F,5307,23.6191
4570,P2,BASE,68.55,65.01,158,F,5333,23.6545
4580,P2,BASE,68.70,64.99,159,F,5359,23.6916
4590,P2,BASE,68.85,67.51,157,F,5386,23.7050
4600,P2,BASE,69.00,64.99,160,F,5412,23.7452
4610,P2,BASE,69.15,67.51,157,F,5439,23.7616
4620,P2,BASE,69.30,67.50,158,F,5466,23.7796
4630,P2,BASE,69.45,65.01,160,F,5492,23.8240
4640,P2,BASE,69.60,67.50,158,F,5519,23.8450
4650,P2,BASE,69.75,67.49,159,F,5546,23.8676
4660,P2,BASE,69.90,70.01,156,F,5574,23.8665
4670,P2,BASE,70.05,64.98,162,F,5600,23.9171
4680,P2,BASE,70.20,70.02,157,F,5628,23.9189
4690,P2,BASE,70.35,70.00,157,F,5656,23.9224
4700,P2,BASE,70.50,69.97,157,F,5684,23.9277
4710,P2,BASE,70.65,67.51,160,F,5711,23.9592
4720,P2,BASE,70.80,67.51,160,F,5738,23.9920
4730,P2,BASE,70.95,69.98,158,F,5766,24.0017
4740,P2,BASE,71.10,67.53,161,F,5793,24.0375
