t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P3,BASE,100.00,0.00,30,F,0,1.0000
10,P3,BASE,100.00,0.00,60,F,0,2.0000
20,P3,BASE,100.00,0.00,90,F,0,3.0000
30,P3,BASE,100.00,0.00,120,F,0,4.0000
40,P3,BASE,100.00,0.00,134,F,0,5.0000
50,P3,BASE,100.00,0.00,141,F,0,6.0000
60,P3,BASE,100.00,0.00,147,F,0,7.0000
70,P3,BASE,100.00,0.00,154,F,0,8.0000
80,P3,BASE,100.00,9.99,150,F,4,8.9001
90,P3,BASE,100.00,12.51,153,F,9,9.7750
100,P3,BASE,100.00,15.00,156,F,15,10.6250
110,P3,BASE,100.00,17.50,159,F,22,11.4500
120,P3,BASE,100.00,20.00,161,F,30,12.2500
130,P3,BASE,100.00,22.50,164,F,39,13.0250
140,P3,BASE,100.00,27.50,164,F,50,13.7500
150,P3,BASE,100.00,32.50,163,F,63,14.4250
160,P3,BASE,100.00,32.51,167,F,76,15.0999
170,P3,BASE,100.00,34.99,169,F,90,15.7501
180,P3,BASE,100.00,40.01,168,F,106,16.3500
190,P3,BASE,100.00,45.00,166,F,124,16.8999
200,P3,BASE,100.00,42.50,173,F,141,17.4749
210,P3,BASE,100.00,47.50,171,F,160,17.9999
220,P3,BASE,100.00,47.50,175,F,179,18.5249
230,P3,BASE,100.00,54.97,170,F,201,18.9753
240,P3,BASE,100.00,52.53,176,F,222,19.4500
250,P3,BASE,100.00,57.50,173,F,245,19.8750
260,P3,BASE,100.00,57.50,176,F,268,20.3000
270,P3,BASE,100.00,60.00,176,F,292,20.7000
280,P3,BASE,100.00,65.00,173,F,318,21.0500
290,P3,BASE,100.00,62.49,178,F,343,21.4251
300,P3,BASE,100.00,65.02,178,F,369,21.7749
310,P3,BASE,100.00,67.49,178,F,396,22.1000
320,P3,BASE,100.00,72.50,174,F,425,22.3750
330,P3,BASE,100.00,70.00,179,F,453,22.6750
340,P3,BASE,100.00,74.99,176,F,483,22.9251
350,P3,BASE,100.00,75.00,177,F,513,23.1751
360,P3,BASE,100.00,75.00,179,F,543,23.4251
370,P3,BASE,100.00,74.99,180,F,573,23.6752
380,P3,BASE,100.00,77.51,179,F,604,23.9001
390,P3,BASE,100.00,75.00,184,F,634,24.1501
400,P3,BASE,100.00,77.50,182,F,665,24.3751
410,P3,BASE,100.00,77.52,184,F,696,24.5999
420,P3,BASE,100.00,79.98,183,F,728,24.8001
430,P3,BASE,100.00,77.50,187,F,759,25.0251
440,P3,BASE,100.00,85.02,180,F,793,25.1749
450,P3,BASE,100.00,84.98,181,F,827,25.3251
460,P3,BASE,100.00,82.52,185,F,860,25.4999
470,P3,BASE,100.00,87.48,181,F,895,25.6251
480,P3,BASE,100.00,85.03,184,F,929,25.7749
490,P3,BASE,100.00,87.47,182,F,964,25.9002
500,P3,BASE,100.00,87.51,183,F,999,26.0251
510,P3,BASE,100.00,90.02,181,F,1035,26.1249
520,P3,BASE,100.00,92.50,179,F,1072,26.1999
530,P3,BASE,100.00,89.97,182,F,1108,26.3002
540,P3,BASE,100.00,92.50,180,F,1145,26.3752
550,P3,BASE,100.00,89.97,184,F,1181,26.4755
560,P3,BASE,100.00,90.06,184,F,1217,26.5749
570,P3,BASE,100.00,90.00,185,F,1253,26.6749
580,P3,BASE,100.00,90.00,186,F,1289,26.7749
590,P3,BASE,100.00,92.47,184,F,1326,26.8501
600,P3,BASE,100.00,90.00,187,F,1362,26.9501
610,P3,BASE,100.00,95.00,182,F,1400,27.0001
620,P3,BASE,100.00,95.01,182,F,1438,27.0500
630,P3,BASE,100.00,92.52,185,F,1475,27.1249
640,P3,BASE,100.00,104.99,172,F,1517,27.0750
650,P3,BASE,100.00,105.00,172,F,1559,27.0250
660,P3,BASE,100.00,92.48,185,F,1596,27.1001
670,P3,BASE,100.00,85.01,194,F,1630,27.2501
680,P3,BASE,100.00,89.98,189,F,1666,27.3502
690,P3,BASE,100.00,100.02,179,F,1706,27.3500
700,P3,BASE,100.00,102.50,176,F,1747,27.3250
710,P3,BASE,100.00,100.00,179,F,1787,27.3250
720,P3,BASE,100.00,100.02,179,F,1827,27.3248
730,P3,BASE,100.00,97.49,182,F,1866,27.3499
740,P3,BASE,100.00,99.98,179,F,1906,27.3501
750,P3,BASE,100.00,97.50,182,F,1945,27.3751
760,P3,BASE,100.00,97.49,182,F,1984,27.4002
770,P3,BASE,100.00,97.54,182,F,2023,27.4248
780,P3,BASE,100.00,94.98,185,F,2061,27.4750
790,P3,BASE,100.00,97.50,183,F,2100,27.5000
800,P3,BASE,100.00,95.01,186,F,2138,27.5499
810,P3,BASE,100.00,97.49,183,F,2177,27.5750
820,P3,BASE,100.00,97.51,183,F,2216,27.5999
830,P3,BASE,100.00,97.49,183,F,2255,27.6250
840,P3,BASE,100.00,100.01,181,F,2295,27.6249
850,P3,BASE,100.00,97.48,184,F,2334,27.6501
860,P3,BASE,100.00,95.03,186,F,2372,27.6998
870,P3,BASE,100.00,99.98,181,F,2412,27.7000
880,P3,BASE,100.00,92.52,190,F,2449,27.7749
890,P3,BASE,100.00,95.00,187,F,2487,27.8249
900,P3,BASE,100.00,97.49,185,F,2526,27.8500
910,P3,BASE,100.00,95.01,188,F,2564,27.8999
920,P3,BASE,100.00,97.48,185,F,2603,27.9251
930,P3,BASE,100.00,97.51,186,F,2642,27.9500
940,P3,BASE,100.00,95.00,188,F,2680,28.0000
950,P3,BASE,100.00,99.98,183,F,2720,28.0002
960,P3,BASE,100.00,95.03,189,F,2758,28.0499
970,P3,BASE,100.00,97.49,186,F,2797,28.0750
980,P3,BASE,100.00,100.01,184,F,2837,28.0749
990,P3,BASE,100.00,97.48,187,F,2876,28.1001
