t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P3,CASC,100.00,0.00,30,F,0,1.0000
10,P3,CASC,100.00,0.00,60,F,0,2.0000
20,P3,CASC,100.00,0.00,90,F,0,3.0000
30,P3,CASC,100.00,0.00,120,F,0,4.0000
40,P3,CASC,100.00,0.00,150,F,0,5.0000
50,P3,CASC,100.00,0.00,180,F,0,6.0000
60,P3,CASC,100.00,2.50,210,F,1,6.9750
70,P3,CASC,100.00,22.50,223,F,10,7.7500
80,P3,CASC,100.00,39.99,219,F,26,8.3501
90,P3,CASC,100.00,47.50,219,F,45,8.8751
100,P3,CASC,100.00,62.50,216,F,70,9.2501
110,P3,CASC,100.00,72.52,213,F,99,9.5248
120,P3,CASC,100.00,79.98,212,F,131,9.7251
130,P3,CASC,100.00,87.53,210,F,166,9.8498
140,P3,CASC,100.00,92.47,209,F,203,9.9251
150,P3,CASC,100.00,97.52,207,F,242,9.9499
160,P3,CASC,100.00,102.50,201,F,283,9.9249
170,P3,CASC,100.00,104.98,199,F,325,9.8751
180,P3,CASC,100.00,107.51,197,F,368,9.8000
190,P3,CASC,100.00,110.01,195,F,412,9.6999
200,P3,CASC,100.00,110.01,194,F,456,9.5998
210,P3,CASC,100.00,107.47,196,F,499,9.5251
220,P3,CASC,100.00,110.01,194,F,543,9.4250
230,P3,CASC,100.00,110.02,194,F,587,9.3248
240,P3,CASC,100.00,115.00,189,F,633,9.1748
250,P3,CASC,100.00,112.47,191,F,678,9.0501
260,P3,CASC,100.00,117.51,187,F,725,8.8750
270,P3,CASC,100.00,110.01,192,F,769,8.7749
280,P3,CASC,100.00,114.98,188,F,815,8.6251
290,P3,CASC,100.00,107.49,194,F,858,8.5502
300,P3,CASC,100.00,107.53,194,F,901,8.4749
310,P3,CASC,100.00,109.98,191,F,945,8.3751
320,P3,CASC,100.00,110.00,191,F,989,8.2751
330,P3,CASC,100.00,110.01,191,F,1033,8.1750
340,P3,CASC,100.00,110.00,191,F,1077,8.0750
350,P3,CASC,100.00,112.50,188,F,1122,7.9500
360,P3,CASC,100.00,112.48,188,F,1167,7.8252
370,P3,CASC,100.00,112.55,188,F,1212,7.6998
380,P3,CASC,100.00,112.47,187,F,1257,7.5751
390,P3,CASC,100.00,112.52,187,F,1302,7.4499
400,P3,CASC,100.00,114.97,185,F,1348,7.3002
410,P3,CASC,100.00,110.01,188,F,1392,7.2001
420,P3,CASC,100.00,110.02,188,F,1436,7.0999
430,P3,CASC,100.00,107.49,190,F,1479,7.0250
440,P3,CASC,100.00,110.00,188,F,1523,6.9250
450,P3,CASC,100.00,105.02,192,F,1565,6.8748
460,P3,CASC,100.00,112.50,185,F,1610,6.7498
470,P3,CASC,100.00,107.50,189,F,1653,6.6748
480,P3,CASC,100.00,109.99,187,F,1697,6.5749
490,P3,CASC,100.00,125.01,175,F,1747,6.3248
500,P3,CASC,100.00,107.49,188,F,1790,6.2499
510,P3,CASC,100.00,102.49,192,F,1831,6.2250
520,P3,CASC,100.00,100.01,194,F,1871,6.2249
530,P3,CASC,100.00,112.51,184,F,1916,6.0998
540,P3,CASC,100.00,114.97,182,F,1962,5.9501
550,P3,CASC,100.00,110.00,185,F,2006,5.8501
560,P3,CASC,100.00,107.50,187,F,2049,5.7751
570,P3,CASC,100.00,110.02,185,F,2093,5.6749
580,P3,CASC,100.00,109.97,184,F,2137,5.5752
590,P3,CASC,100.00,107.54,186,F,2180,5.4998
600,P3,CASC,100.00,109.99,184,F,2224,5.3999
610,P3,CASC,100.00,105.00,188,F,2266,5.3499
