t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P2,CASC,0.00,0.00,0,N,0,0.0000
10,P2,CASC,0.15,0.00,30,F,0,0.0015
20,P2,CASC,0.30,0.00,60,F,0,0.0045
30,P2,CASC,0.45,0.00,90,F,0,0.0090
40,P2,CASC,0.60,0.00,120,F,0,0.0150
50,P2,CASC,0.75,0.00,150,F,0,0.0225
60,P2,CASC,0.90,0.00,154,F,0,0.0315
70,P2,CASC,1.05,0.00,154,F,0,0.0420
80,P2,CASC,1.20,0.00,154,F,0,0.0540
90,P2,CASC,1.35,12.50,145,F,5,-0.0575
100,P2,CASC,1.50,15.00,143,F,11,-0.1925
110,P2,CASC,1.65,20.00,138,F,19,-0.3759
120,P2,CASC,1.80,17.51,140,F,26,-0.5330
130,P2,CASC,1.95,22.50,136,F,35,-0.7385
140,P2,CASC,2.10,20.00,137,F,43,-0.9174
150,P2,CASC,2.25,22.50,135,F,52,-1.1200
160,P2,CASC,2.40,22.50,135,F,61,-1.3210
170,P2,CASC,2.55,25.00,132,F,71,-1.5455
180,P2,CASC,2.70,25.01,132,F,81,-1.7685
190,P2,CASC,2.85,24.99,132,F,91,-1.9899
200,P2,CASC,3.00,27.51,129,F,102,-2.2350
210,P2,CASC,3.15,25.00,131,F,112,-2.4535
220,P2,CASC,3.30,27.51,128,F,123,-2.6955
230,P2,CASC,3.45,27.50,128,F,134,-2.9360
240,P2,CASC,3.60,27.49,127,F,145,-3.1749
250,P2,CASC,3.75,30.00,125,F,157,-3.4374
260,P2,CASC,3.90,27.50,126,F,168,-3.6734
270,P2,CASC,4.05,27.51,126,F,179,-3.9080
280,P2,CASC,4.20,27.49,125,F,190,-4.1409
290,P2,CASC,4.35,27.51,125,F,201,-4.3725
300,P2,CASC,4.50,30.00,122,F,213,-4.6275
310,P2,CASC,4.65,29.99,122,F,225,-4.8809
320,P2,CASC,4.80,27.50,123,F,236,-5.1079
330,P2,CASC,4.95,30.01,121,F,248,-5.3585
340,P2,CASC,5.10,27.49,122,F,259,-5.5825
350,P2,CASC,5.25,27.50,122,F,270,-5.8050
360,P2,CASC,5.40,27.50,122,F,281,-6.0259
370,P2,CASC,5.55,30.01,119,F,293,-6.2705
380,P2,CASC,5.70,27.50,121,F,304,-6.4885
390,P2,CASC,5.85,27.50,120,F,315,-6.7050
400,P2,CASC,6.00,27.49,120,F,326,-6.9200
