t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P3,BASE,100.00,0.00,30,F,0,1.0000
10,P3,BASE,100.00,0.00,60,F,0,2.0000
20,P3,BASE,100.00,0.00,90,F,0,3.0000
30,P3,BASE,100.00,0.00,120,F,0,4.0000
40,P3,BASE,100.00,0.00,134,F,0,5.0000
50,P3,BASE,100.00,2.50,138,F,1,5.9750
60,P3,BASE,100.00,5.00,142,F,3,6.9250
70,P3,BASE,100.00,5.00,148,F,5,7.8750
80,P3,BASE,100.00,5.00,154,F,7,8.8250
90,P3,BASE,100.00,7.50,158,F,10,9.7500
100,P3,BASE,100.00,12.50,158,F,15,10.6250
110,P3,BASE,100.00,15.00,161,F,21,11.4750
120,P3,BASE,100.00,20.00,162,F,29,12.2750
130,P3,BASE,100.00,22.51,164,F,38,13.0500
140,P3,BASE,100.00,27.49,164,F,49,13.7751
150,P3,BASE,100.00,25.00,171,F,59,14.5250
160,P3,BASE,100.00,25.01,176,F,69,15.2750
170,P3,BASE,100.00,29.99,176,F,81,15.9751
180,P3,BASE,100.00,42.50,167,F,98,16.5500
190,P3,BASE,100.00,47.50,165,F,117,17.0751
200,P3,BASE,100.00,50.00,166,F,137,17.5751
210,P3,BASE,100.00,50.01,169,F,157,18.0750
220,P3,BASE,100.00,55.01,167,F,179,18.5249
230,P3,BASE,100.00,54.99,170,F,201,18.9750
240,P3,BASE,100.00,55.01,173,F,223,19.4249
250,P3,BASE,100.00,59.98,170,F,247,19.8251
260,P3,BASE,100.00,57.50,176,F,270,20.2501
270,P3,BASE,100.00,65.01,170,F,296,20.5999
280,P3,BASE,100.00,62.49,175,F,321,20.9750
290,P3,BASE,100.00,62.51,178,F,346,21.3499
300,P3,BASE,100.00,64.99,178,F,372,21.7000
310,P3,BASE,100.00,70.00,175,F,400,22.0000
320,P3,BASE,100.00,70.00,176,F,428,22.3000
330,P3,BASE,100.00,70.00,178,F,456,22.6000
340,P3,BASE,100.00,72.51,178,F,485,22.8749
350,P3,BASE,100.00,72.48,180,F,514,23.1501
360,P3,BASE,100.00,77.50,176,F,545,23.3751
370,P3,BASE,100.00,75.01,180,F,575,23.6249
380,P3,BASE,100.00,77.50,179,F,606,23.8499
390,P3,BASE,100.00,74.99,183,F,636,24.1000
400,P3,BASE,100.00,80.01,179,F,668,24.2999
410,P3,BASE,100.00,79.99,181,F,700,24.5000
420,P3,BASE,100.00,82.49,179,F,733,24.6751
430,P3,BASE,100.00,80.02,183,F,765,24.8749
440,P3,BASE,100.00,84.97,179,F,799,25.0252
450,P3,BASE,100.00,85.01,180,F,833,25.1751
460,P3,BASE,100.00,82.52,184,F,866,25.3499
470,P3,BASE,100.00,87.47,180,F,901,25.4752
480,P3,BASE,100.00,82.50,186,F,934,25.6502
490,P3,BASE,100.00,87.52,181,F,969,25.7750
500,P3,BASE,100.00,85.01,185,F,1003,25.9249
510,P3,BASE,100.00,87.51,183,F,1038,26.0499
520,P3,BASE,100.00,84.98,187,F,1072,26.2000
530,P3,BASE,100.00,90.00,182,F,1108,26.3000
540,P3,BASE,100.00,87.51,186,F,1143,26.4249
550,P3,BASE,100.00,87.47,187,F,1178,26.5502
560,P3,BASE,100.00,92.51,182,F,1215,26.6251
570,P3,BASE,100.00,87.50,188,F,1250,26.7501
580,P3,BASE,100.00,92.53,183,F,1287,26.8248
590,P3,BASE,100.00,92.46,184,F,1324,26.9002
600,P3,BASE,100.00,92.51,184,F,1361,26.9751
610,P3,BASE,100.00,95.01,182,F,1399,27.0250
620,P3,BASE,100.00,95.01,182,F,1437,27.0749
630,P3,BASE,100.00,92.47,185,F,1474,27.1502
640,P3,BASE,100.00,92.53,186,F,1511,27.2249
650,P3,BASE,100.00,90.00,189,F,1547,27.3249
660,P3,BASE,100.00,92.51,187,F,1584,27.3998
670,P3,BASE,100.00,92.47,188,F,1621,27.4751
680,P3,BASE,100.00,92.49,188,F,1658,27.5502
690,P3,BASE,100.00,95.04,186,F,1696,27.5998
700,P3,BASE,100.00,94.99,186,F,1734,27.6499
710,P3,BASE,100.00,95.01,187,F,1772,27.6998
720,P3,BASE,100.00,99.98,181,F,1812,27.7000
730,P3,BASE,100.00,94.99,187,F,1850,27.7501
740,P3,BASE,100.00,100.00,182,F,1890,27.7501
750,P3,BASE,100.00,99.99,182,F,1930,27.7502
760,P3,BASE,100.00,97.51,184,F,1969,27.7751
770,P3,BASE,100.00,100.01,182,F,2009,27.7750
780,P3,BASE,100.00,100.00,182,F,2049,27.7750
790,P3,BASE,100.00,97.50,185,F,2088,27.8000
800,P3,BASE,100.00,97.52,185,F,2127,27.8248
810,P3,BASE,100.00,94.97,188,F,2165,27.8751
820,P3,BASE,100.00,97.51,185,F,2204,27.9000
830,P3,BASE,100.00,95.02,188,F,2242,27.9498
840,P3,BASE,100.00,99.98,183,F,2282,27.9500
850,P3,BASE,100.00,99.99,183,F,2322,27.9501
860,P3,BASE,100.00,97.52,186,F,2361,27.9749
870,P3,BASE,100.00,107.47,175,F,2404,27.9002
880,P3,BASE,100.00,105.00,177,F,2446,27.8502
890,P3,BASE,100.00,95.02,188,F,2484,27.9001
900,P3,BASE,100.00,90.01,194,F,2520,28.0000
910,P3,BASE,100.00,99.94,183,F,2560,28.0006
920,P3,BASE,100.00,100.04,183,F,2600,28.0002
930,P3,BASE,100.00,102.50,181,F,2641,27.9752
940,P3,BASE,100.00,102.44,181,F,2682,27.9508
950,P3,BASE,100.00,100.08,183,F,2722,27.9500
960,P3,BASE,100.00,99.99,183,F,2762,27.9501
970,P3,BASE,100.00,99.98,183,F,2802,27.9503
980,P3,BASE,100.00,100.00,183,F,2842,27.9503
990,P3,BASE,100.00,100.04,183,F,2882,27.9499
