t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P3,BASE,100.00,0.00,30,F,0,1.0000
10,P3,BASE,100.00,0.00,60,F,0,2.0000
20,P3,BASE,100.00,0.00,90,F,0,3.0000
30,P3,BASE,100.00,0.00,120,F,0,4.0000
40,P3,BASE,100.00,0.00,134,F,0,5.0000
50,P3,BASE,100.00,0.00,141,F,0,6.0000
60,P3,BASE,100.00,0.00,147,F,0,7.0000
70,P3,BASE,100.00,0.00,154,F,0,8.0000
80,P3,BASE,100.00,10.00,150,F,4,8.9000
90,P3,BASE,100.00,15.00,150,F,10,9.7500
100,P3,BASE,100.00,17.50,153,F,17,10.5750
110,P3,BASE,100.00,17.50,158,F,24,11.4000
120,P3,BASE,100.00,20.00,161,F,32,12.2000
130,P3,BASE,100.00,22.50,164,F,41,12.9750
140,P3,BASE,100.00,27.49,163,F,52,13.7001
150,P3,BASE,100.00,27.50,168,F,63,14.4251
160,P3,BASE,100.00,35.01,165,F,77,15.0750
170,P3,BASE,100.00,35.00,169,F,91,15.7250
180,P3,BASE,100.00,37.50,170,F,106,16.3500
190,P3,BASE,100.00,40.00,172,F,122,16.9500
200,P3,BASE,100.00,45.00,170,F,140,17.5000
210,P3,BASE,100.00,44.99,174,F,158,18.0501
220,P3,BASE,100.00,50.02,172,F,178,18.5500
230,P3,BASE,100.00,52.51,173,F,199,19.0249
240,P3,BASE,100.00,54.99,173,F,221,19.4750
250,P3,BASE,100.00,54.99,176,F,243,19.9250
260,P3,BASE,100.00,60.01,174,F,267,20.3250
270,P3,BASE,100.00,62.49,174,F,292,20.7000
280,P3,BASE,100.00,62.51,176,F,317,21.0749
290,P3,BASE,100.00,62.48,179,F,342,21.4501
300,P3,BASE,100.00,65.02,178,F,368,21.7999
310,P3,BASE,100.00,67.48,178,F,395,22.1251
320,P3,BASE,100.00,67.52,180,F,422,22.4499
330,P3,BASE,100.00,69.97,179,F,450,22.7502
340,P3,BASE,100.00,70.01,181,F,478,23.0500
350,P3,BASE,100.00,75.01,178,F,508,23.2999
360,P3,BASE,100.00,72.49,182,F,537,23.5750
370,P3,BASE,100.00,77.52,179,F,568,23.7999
380,P3,BASE,100.00,77.49,180,F,599,24.0249
390,P3,BASE,100.00,80.01,179,F,631,24.2249
400,P3,BASE,100.00,79.99,180,F,663,24.4249
410,P3,BASE,100.00,79.98,182,F,695,24.6251
420,P3,BASE,100.00,80.00,183,F,727,24.8251
430,P3,BASE,100.00,85.00,179,F,761,24.9751
440,P3,BASE,100.00,82.50,182,F,794,25.1501
450,P3,BASE,100.00,87.50,178,F,829,25.2751
460,P3,BASE,100.00,87.50,179,F,864,25.4001
470,P3,BASE,100.00,87.51,180,F,899,25.5250
480,P3,BASE,100.00,90.02,178,F,935,25.6248
490,P3,BASE,100.00,87.48,181,F,970,25.7500
500,P3,BASE,100.00,89.99,179,F,1006,25.8501
510,P3,BASE,100.00,87.50,183,F,1041,25.9751
520,P3,BASE,100.00,87.51,184,F,1076,26.1000
530,P3,BASE,100.00,92.52,179,F,1113,26.1748
540,P3,BASE,100.00,89.97,182,F,1149,26.2751
550,P3,BASE,100.00,90.00,183,F,1185,26.3751
560,P3,BASE,100.00,90.03,184,F,1221,26.4748
570,P3,BASE,100.00,89.99,184,F,1257,26.5749
580,P3,BASE,100.00,92.49,182,F,1294,26.6500
590,P3,BASE,100.00,90.01,185,F,1330,26.7499
600,P3,BASE,100.00,92.50,183,F,1367,26.8249
610,P3,BASE,100.00,92.49,184,F,1404,26.9000
620,P3,BASE,100.00,94.95,182,F,1442,26.9505
630,P3,BASE,100.00,95.06,182,F,1480,26.9999
640,P3,BASE,100.00,92.50,185,F,1517,27.0749
650,P3,BASE,100.00,95.01,183,F,1555,27.1248
660,P3,BASE,100.00,92.49,186,F,1592,27.1999
670,P3,BASE,100.00,95.00,184,F,1630,27.2499
680,P3,BASE,100.00,92.51,187,F,1667,27.3248
690,P3,BASE,100.00,92.48,187,F,1704,27.4000
700,P3,BASE,100.00,94.93,185,F,1742,27.4507
710,P3,BASE,100.00,94.99,185,F,1780,27.5008
720,P3,BASE,100.00,92.59,188,F,1817,27.5748
730,P3,BASE,100.00,94.98,186,F,1855,27.6250
740,P3,BASE,100.00,95.02,186,F,1893,27.6748
750,P3,BASE,100.00,95.00,187,F,1931,27.7248
760,P3,BASE,100.00,97.48,184,F,1970,27.7500
770,P3,BASE,100.00,97.49,184,F,2009,27.7751
780,P3,BASE,100.00,97.52,185,F,2048,27.7999
790,P3,BASE,100.00,100.01,182,F,2088,27.7998
800,P3,BASE,100.00,99.97,182,F,2128,27.8001
810,P3,BASE,100.00,95.02,187,F,2166,27.8499
820,P3,BASE,100.00,97.51,185,F,2205,27.8748
830,P3,BASE,100.00,94.98,188,F,2243,27.9250
840,P3,BASE,100.00,95.02,188,F,2281,27.9748
850,P3,BASE,100.00,97.49,186,F,2320,27.9999
860,P3,BASE,100.00,92.51,192,F,2357,28.0748
870,P3,BASE,100.00,99.97,184,F,2397,28.0751
880,P3,BASE,100.00,97.51,187,F,2436,28.1000
890,P3,BASE,100.00,99.99,184,F,2476,28.1001
900,P3,BASE,100.00,100.01,184,F,2516,28.1000
910,P3,BASE,100.00,99.96,184,F,2556,28.1005
920,P3,BASE,100.00,100.03,184,F,2596,28.1002
930,P3,BASE,100.00,100.03,184,F,2636,28.0999
940,P3,BASE,100.00,102.49,181,F,2677,28.0750
950,P3,BASE,100.00,102.51,181,F,2718,28.0499
960,P3,BASE,100.00,97.50,186,F,2757,28.0749
970,P3,BASE,100.00,102.50,181,F,2798,28.0499
980,P3,BASE,100.00,97.47,186,F,2837,28.0751
990,P3,BASE,100.00,94.99,189,F,2875,28.1252
