t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P4,BASE,150.00,0.00,30,F,0,1.5000
10,P4,BASE,150.00,0.00,60,F,0,3.0000
20,P4,BASE,150.00,0.00,90,F,0,4.5000
30,P4,BASE,150.00,0.00,120,F,0,6.0000
40,P4,BASE,150.00,0.00,150,F,0,7.5000
50,P4,BASE,150.00,2.50,180,F,1,8.9750
60,P4,BASE,150.00,7.50,210,F,4,10.4000
70,P4,BASE,150.00,22.50,206,F,13,11.6750
80,P4,BASE,150.00,35.00,201,F,27,12.8250
90,P4,BASE,150.00,45.00,197,F,45,13.8750
100,P4,BASE,150.00,52.49,196,F,66,14.8501
110,P4,BASE,150.00,62.51,192,F,91,15.7250
120,P4,BASE,150.00,67.49,192,F,118,16.5500
130,P4,BASE,150.00,75.00,189,F,148,17.3000
140,P4,BASE,150.00,77.50,192,F,179,18.0250
150,P4,BASE,150.00,82.48,191,F,212,18.7002
160,P4,BASE,150.00,85.00,193,F,246,19.3502
170,P4,BASE,150.00,87.49,194,F,281,19.9753
180,P4,BASE,150.00,90.02,196,F,317,20.5751
190,P4,BASE,150.00,94.98,194,F,355,21.1253
200,P4,BASE,150.00,97.52,195,F,394,21.6501
210,P4,BASE,150.00,100.00,196,F,434,22.1501
220,P4,BASE,150.00,102.49,196,F,475,22.6252
230,P4,BASE,150.00,107.52,194,F,518,23.0500
240,P4,BASE,150.00,107.49,197,F,561,23.4751
250,P4,BASE,150.00,107.51,200,F,604,23.9000
260,P4,BASE,150.00,110.00,200,F,648,24.3000
270,P4,BASE,150.00,112.50,200,F,693,24.6750
280,P4,BASE,150.00,112.48,202,F,738,25.0502
290,P4,BASE,150.00,112.52,205,F,783,25.4250
300,P4,BASE,150.00,117.49,202,F,830,25.7501
310,P4,BASE,150.00,119.99,201,F,878,26.0502
320,P4,BASE,150.00,119.99,203,F,926,26.3503
330,P4,BASE,150.00,120.00,205,F,974,26.6503
340,P4,BASE,150.00,125.01,202,F,1024,26.9002
350,P4,BASE,150.00,125.01,203,F,1074,27.1501
360,P4,BASE,150.00,129.99,199,F,1126,27.3502
370,P4,BASE,150.00,127.54,203,F,1177,27.5748
380,P4,BASE,150.00,127.49,205,F,1228,27.8000
390,P4,BASE,150.00,127.51,206,F,1279,28.0248
400,P4,BASE,150.00,124.98,211,F,1329,28.2751
410,P4,BASE,150.00,127.53,210,F,1380,28.4998
420,P4,BASE,150.00,132.47,206,F,1433,28.6751
430,P4,BASE,150.00,135.01,204,F,1487,28.8250
440,P4,BASE,150.00,134.99,205,F,1541,28.9751
450,P4,BASE,150.00,137.51,203,F,1596,29.1000
460,P4,BASE,150.00,142.51,199,F,1653,29.1748
470,P4,BASE,150.00,142.44,199,F,1710,29.2504
480,P4,BASE,150.00,140.04,202,F,1766,29.3500
490,P4,BASE,150.00,140.00,203,F,1822,29.4500
500,P4,BASE,150.00,137.49,206,F,1877,29.5751
510,P4,BASE,150.00,139.97,205,F,1933,29.6754
520,P4,BASE,150.00,135.05,211,F,1987,29.8248
530,P4,BASE,150.00,142.46,204,F,2044,29.9003
540,P4,BASE,150.00,140.00,207,F,2100,30.0003
550,P4,BASE,150.00,152.53,194,F,2161,29.9750
560,P4,BASE,150.00,150.01,196,F,2221,29.9748
570,P4,BASE,150.00,127.46,221,F,2272,30.2002
580,P4,BASE,150.00,142.54,206,F,2329,30.2748
590,P4,BASE,150.00,145.00,204,F,2387,30.3248
600,P4,BASE,150.00,147.49,201,F,2446,30.3499
610,P4,BASE,150.00,145.01,204,F,2504,30.3998
620,P4,BASE,150.00,144.96,205,F,2562,30.4502
630,P4,BASE,150.00,145.01,205,F,2620,30.5001
640,P4,BASE,150.00,145.01,205,F,2678,30.5499
650,P4,BASE,150.00,145.01,206,F,2736,30.5998
660,P4,BASE,150.00,142.47,209,F,2793,30.6750
670,P4,BASE,150.00,147.51,204,F,2852,30.6999
680,P4,BASE,150.00,147.50,204,F,2911,30.7249
690,P4,BASE,150.00,147.47,204,F,2970,30.7502
700,P4,BASE,150.00,147.53,204,F,3029,30.7749
710,P4,BASE,150.00,142.49,210,F,3086,30.8500
720,P4,BASE,150.00,142.53,210,F,3143,30.9248
730,P4,BASE,150.00,142.47,211,F,3200,31.0000
740,P4,BASE,150.00,147.46,206,F,3259,31.0255
