t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P3,BASE,100.00,0.00,30,F,0,1.0000
10,P3,BASE,100.00,0.00,60,F,0,2.0000
20,P3,BASE,100.00,0.00,90,F,0,3.0000
30,P3,BASE,100.00,0.00,120,F,0,4.0000
40,P3,BASE,100.00,0.00,134,F,0,5.0000
50,P3,BASE,100.00,0.00,141,F,0,6.0000
60,P3,BASE,100.00,0.00,147,F,0,7.0000
70,P3,BASE,100.00,0.00,154,F,0,8.0000
80,P3,BASE,100.00,0.00,160,F,0,9.0000
90,P3,BASE,100.00,7.50,159,F,3,9.9250
100,P3,BASE,100.00,15.00,157,F,9,10.7750
110,P3,BASE,100.00,20.00,157,F,17,11.5750
120,P3,BASE,100.00,20.00,162,F,25,12.3750
130,P3,BASE,100.00,25.00,162,F,35,13.1250
140,P3,BASE,100.00,27.49,164,F,46,13.8500
150,P3,BASE,100.00,27.50,169,F,57,14.5750
160,P3,BASE,100.00,35.00,166,F,71,15.2251
170,P3,BASE,100.00,35.00,170,F,85,15.8751
180,P3,BASE,100.00,40.01,169,F,101,16.4749
190,P3,BASE,100.00,42.50,170,F,118,17.0500
200,P3,BASE,100.00,47.50,168,F,137,17.5750
210,P3,BASE,100.00,47.50,172,F,156,18.1000
220,P3,BASE,100.00,47.50,175,F,175,18.6250
230,P3,BASE,100.00,52.51,173,F,196,19.0999
240,P3,BASE,100.00,57.49,171,F,219,19.5250
250,P3,BASE,100.00,55.00,176,F,241,19.9750
260,P3,BASE,100.00,57.50,177,F,264,20.4000
270,P3,BASE,100.00,60.01,177,F,288,20.7999
280,P3,BASE,100.00,62.49,177,F,313,21.1750
290,P3,BASE,100.00,65.00,176,F,339,21.5250
300,P3,BASE,100.00,65.00,179,F,365,21.8750
310,P3,BASE,100.00,67.51,178,F,392,22.2000
320,P3,BASE,100.00,69.99,178,F,420,22.5000
330,P3,BASE,100.00,72.49,177,F,449,22.7751
340,P3,BASE,100.00,72.51,179,F,478,23.0500
350,P3,BASE,100.00,77.49,175,F,509,23.2751
360,P3,BASE,100.00,77.52,177,F,540,23.4999
370,P3,BASE,100.00,77.48,178,F,571,23.7251
380,P3,BASE,100.00,75.02,182,F,601,23.9749
390,P3,BASE,100.00,77.47,181,F,632,24.2002
400,P3,BASE,100.00,77.52,183,F,663,24.4251
410,P3,BASE,100.00,77.52,184,F,694,24.6499
420,P3,BASE,100.00,79.97,183,F,726,24.8502
430,P3,BASE,100.00,80.01,184,F,758,25.0501
440,P3,BASE,100.00,80.00,186,F,790,25.2501
450,P3,BASE,100.00,85.00,182,F,824,25.4001
460,P3,BASE,100.00,84.99,183,F,858,25.5502
470,P3,BASE,100.00,85.02,184,F,892,25.7001
480,P3,BASE,100.00,87.50,182,F,927,25.8251
490,P3,BASE,100.00,87.50,183,F,962,25.9501
500,P3,BASE,100.00,87.52,183,F,997,26.0749
510,P3,BASE,100.00,89.96,182,F,1033,26.1752
520,P3,BASE,100.00,90.03,182,F,1069,26.2750
530,P3,BASE,100.00,92.48,180,F,1106,26.3502
540,P3,BASE,100.00,92.51,181,F,1143,26.4251
550,P3,BASE,100.00,89.98,184,F,1179,26.5252
560,P3,BASE,100.00,90.01,185,F,1215,26.6251
570,P3,BASE,100.00,92.53,182,F,1252,26.6999
580,P3,BASE,100.00,90.00,186,F,1288,26.7999
590,P3,BASE,100.00,92.47,184,F,1325,26.8751
600,P3,BASE,100.00,92.52,184,F,1362,26.9500
610,P3,BASE,100.00,90.00,187,F,1398,27.0500
620,P3,BASE,100.00,94.98,183,F,1436,27.1002
630,P3,BASE,100.00,95.02,183,F,1474,27.1500
640,P3,BASE,100.00,94.99,183,F,1512,27.2001
650,P3,BASE,100.00,107.52,170,F,1555,27.1248
660,P3,BASE,100.00,99.98,178,F,1595,27.1250
670,P3,BASE,100.00,90.01,188,F,1631,27.2250
680,P3,BASE,100.00,85.00,195,F,1665,27.3750
690,P3,BASE,100.00,95.00,185,F,1703,27.4250
700,P3,BASE,100.00,99.98,180,F,1743,27.4252
710,P3,BASE,100.00,102.49,177,F,1784,27.4003
720,P3,BASE,100.00,97.53,182,F,1823,27.4250
730,P3,BASE,100.00,99.98,180,F,1863,27.4252
740,P3,BASE,100.00,100.01,180,F,1903,27.4251
750,P3,BASE,100.00,97.50,182,F,1942,27.4501
760,P3,BASE,100.00,99.96,180,F,1982,27.4505
770,P3,BASE,100.00,97.55,182,F,2021,27.4750
780,P3,BASE,100.00,97.49,183,F,2060,27.5001
790,P3,BASE,100.00,94.98,186,F,2098,27.5503
800,P3,BASE,100.00,97.53,183,F,2137,27.5750
810,P3,BASE,100.00,94.97,186,F,2175,27.6253
820,P3,BASE,100.00,97.50,184,F,2214,27.6503
830,P3,BASE,100.00,100.00,181,F,2254,27.6503
840,P3,BASE,100.00,97.51,184,F,2293,27.6752
850,P3,BASE,100.00,97.51,184,F,2332,27.7001
860,P3,BASE,100.00,100.01,181,F,2372,27.7000
870,P3,BASE,100.00,95.00,187,F,2410,27.7500
880,P3,BASE,100.00,99.99,182,F,2450,27.7501
890,P3,BASE,100.00,95.01,187,F,2488,27.8000
900,P3,BASE,100.00,92.50,190,F,2525,27.8750
910,P3,BASE,100.00,97.49,185,F,2564,27.9001
920,P3,BASE,100.00,97.51,185,F,2603,27.9250
930,P3,BASE,100.00,95.00,188,F,2641,27.9750
940,P3,BASE,100.00,97.48,186,F,2680,28.0002
950,P3,BASE,100.00,97.48,186,F,2719,28.0254
960,P3,BASE,100.00,97.55,186,F,2758,28.0499
970,P3,BASE,100.00,97.48,186,F,2797,28.0751
980,P3,BASE,100.00,95.01,189,F,2835,28.1250
990,P3,BASE,100.00,99.98,184,F,2875,28.1252
