t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P3,CASC,100.00,0.00,30,F,0,1.0000
10,P3,CASC,100.00,0.00,60,F,0,2.0000
20,P3,CASC,100.00,0.00,90,F,0,3.0000
30,P3,CASC,100.00,0.00,120,F,0,4.0000
40,P3,CASC,100.00,0.00,150,F,0,5.0000
50,P3,CASC,100.00,0.00,180,F,0,6.0000
60,P3,CASC,100.00,0.00,210,F,0,7.0000
70,P3,CASC,100.00,10.00,227,F,4,7.9000
80,P3,CASC,100.00,32.50,222,F,17,8.5750
90,P3,CASC,100.00,44.99,220,F,35,9.1251
100,P3,CASC,100.00,55.01,219,F,57,9.5750
110,P3,CASC,100.00,67.49,216,F,84,9.9001
120,P3,CASC,100.00,77.51,214,F,115,10.1251
130,P3,CASC,100.00,85.03,212,F,149,10.2748
140,P3,CASC,100.00,87.49,212,F,184,10.3999
150,P3,CASC,100.00,97.49,209,F,223,10.4250
160,P3,CASC,100.00,100.02,204,F,263,10.4248
170,P3,CASC,100.00,107.47,198,F,306,10.3501
180,P3,CASC,100.00,110.03,196,F,350,10.2498
190,P3,CASC,100.00,112.48,194,F,395,10.1250
200,P3,CASC,100.00,112.49,193,F,440,10.0001
210,P3,CASC,100.00,112.51,193,F,485,9.8750
220,P3,CASC,100.00,112.52,193,F,530,9.7498
230,P3,CASC,100.00,109.99,194,F,574,9.6499
240,P3,CASC,100.00,112.47,192,F,619,9.5252
250,P3,CASC,100.00,112.51,192,F,664,9.4001
260,P3,CASC,100.00,112.50,192,F,709,9.2751
270,P3,CASC,100.00,114.95,189,F,755,9.1256
280,P3,CASC,100.00,110.08,193,F,799,9.0248
290,P3,CASC,100.00,112.47,191,F,844,8.9001
300,P3,CASC,100.00,115.01,188,F,890,8.7500
310,P3,CASC,100.00,112.49,190,F,935,8.6251
320,P3,CASC,100.00,115.00,188,F,981,8.4751
330,P3,CASC,100.00,117.54,185,F,1028,8.2998
340,P3,CASC,100.00,117.50,185,F,1075,8.1248
350,P3,CASC,100.00,112.50,188,F,1120,7.9998
360,P3,CASC,100.00,115.00,186,F,1166,7.8498
370,P3,CASC,100.00,109.97,190,F,1210,7.7501
380,P3,CASC,100.00,115.01,186,F,1256,7.6000
390,P3,CASC,100.00,109.99,189,F,1300,7.5001
400,P3,CASC,100.00,112.53,187,F,1345,7.3748
410,P3,CASC,100.00,109.99,189,F,1389,7.2749
420,P3,CASC,100.00,110.01,188,F,1433,7.1748
430,P3,CASC,100.00,110.00,188,F,1477,7.0748
440,P3,CASC,100.00,109.98,188,F,1521,6.9750
450,P3,CASC,100.00,112.49,186,F,1566,6.8501
460,P3,CASC,100.00,110.02,187,F,1610,6.7499
470,P3,CASC,100.00,110.01,187,F,1654,6.6498
480,P3,CASC,100.00,107.49,189,F,1697,6.5749
490,P3,CASC,100.00,109.98,187,F,1741,6.4751
500,P3,CASC,100.00,105.01,190,F,1783,6.4250
510,P3,CASC,100.00,107.48,188,F,1826,6.3502
520,P3,CASC,100.00,105.00,190,F,1868,6.3002
530,P3,CASC,100.00,107.51,188,F,1911,6.2251
540,P3,CASC,100.00,104.99,190,F,1953,6.1752
550,P3,CASC,100.00,104.95,190,F,1995,6.1257
560,P3,CASC,100.00,107.59,188,F,2038,6.0499
570,P3,CASC,100.00,105.01,189,F,2080,5.9998
580,P3,CASC,100.00,104.98,189,F,2122,5.9500
590,P3,CASC,100.00,107.49,187,F,2165,5.8751
600,P3,CASC,100.00,107.50,187,F,2208,5.8001
610,P3,CASC,100.00,109.98,185,F,2252,5.7003
