t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P3,CASC,100.00,0.00,30,F,0,1.0000
10,P3,CASC,100.00,0.00,60,F,0,2.0000
20,P3,CASC,100.00,0.00,90,F,0,3.0000
30,P3,CASC,100.00,0.00,120,F,0,4.0000
40,P3,CASC,100.00,0.00,150,F,0,5.0000
50,P3,CASC,100.00,0.00,180,F,0,6.0000
60,P3,CASC,100.00,0.00,210,F,0,7.0000
70,P3,CASC,100.00,12.50,226,F,5,7.8750
80,P3,CASC,100.00,35.00,221,F,19,8.5250
90,P3,CASC,100.00,47.49,219,F,38,9.0502
100,P3,CASC,100.00,60.02,217,F,62,9.4500
110,P3,CASC,100.00,67.49,216,F,89,9.7751
120,P3,CASC,100.00,80.02,213,F,121,9.9749
130,P3,CASC,100.00,84.98,212,F,155,10.1251
140,P3,CASC,100.00,92.51,210,F,192,10.2000
150,P3,CASC,100.00,102.51,202,F,233,10.1749
160,P3,CASC,100.00,104.98,200,F,275,10.1251
170,P3,CASC,100.00,102.49,201,F,316,10.1002
180,P3,CASC,100.00,107.50,197,F,359,10.0252
190,P3,CASC,100.00,105.00,199,F,401,9.9752
200,P3,CASC,100.00,107.52,197,F,444,9.9000
210,P3,CASC,100.00,107.49,197,F,487,9.8251
220,P3,CASC,100.00,112.50,193,F,532,9.7001
230,P3,CASC,100.00,114.98,190,F,578,9.5503
240,P3,CASC,100.00,110.01,194,F,622,9.4502
250,P3,CASC,100.00,115.01,190,F,668,9.3001
260,P3,CASC,100.00,112.50,191,F,713,9.1751
270,P3,CASC,100.00,117.49,187,F,760,9.0002
280,P3,CASC,100.00,115.02,189,F,806,8.8500
290,P3,CASC,100.00,117.50,186,F,853,8.6750
300,P3,CASC,100.00,114.99,188,F,899,8.5251
310,P3,CASC,100.00,114.99,187,F,945,8.3752
320,P3,CASC,100.00,112.53,189,F,990,8.2499
330,P3,CASC,100.00,110.00,191,F,1034,8.1499
340,P3,CASC,100.00,112.49,189,F,1079,8.0250
350,P3,CASC,100.00,112.50,188,F,1124,7.9000
360,P3,CASC,100.00,115.00,186,F,1170,7.7500
370,P3,CASC,100.00,110.00,190,F,1214,7.6500
380,P3,CASC,100.00,119.98,181,F,1262,7.4502
390,P3,CASC,100.00,122.54,179,F,1311,7.2248
400,P3,CASC,100.00,105.00,192,F,1353,7.1748
410,P3,CASC,100.00,97.46,200,F,1392,7.2002
420,P3,CASC,100.00,117.55,182,F,1439,7.0248
430,P3,CASC,100.00,117.45,182,F,1486,6.8502
440,P3,CASC,100.00,112.55,185,F,1531,6.7248
450,P3,CASC,100.00,115.00,183,F,1577,6.5748
460,P3,CASC,100.00,112.48,185,F,1622,6.4500
470,P3,CASC,100.00,112.52,184,F,1667,6.3248
480,P3,CASC,100.00,112.50,184,F,1712,6.1998
490,P3,CASC,100.00,109.99,186,F,1756,6.0999
500,P3,CASC,100.00,110.00,186,F,1800,5.9999
510,P3,CASC,100.00,110.01,185,F,1844,5.8998
520,P3,CASC,100.00,110.00,185,F,1888,5.7998
530,P3,CASC,100.00,107.49,187,F,1931,5.7249
540,P3,CASC,100.00,109.97,185,F,1975,5.6252
550,P3,CASC,100.00,110.03,184,F,2019,5.5249
560,P3,CASC,100.00,110.00,184,F,2063,5.4249
570,P3,CASC,100.00,107.47,186,F,2106,5.3502
580,P3,CASC,100.00,107.54,186,F,2149,5.2748
590,P3,CASC,100.00,104.97,187,F,2191,5.2251
600,P3,CASC,100.00,105.01,187,F,2233,5.1750
610,P3,CASC,100.00,105.00,187,F,2275,5.1250
