t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P4,CASC,150.00,0.00,30,F,0,0.0000
10,P4,CASC,150.00,0.00,60,F,0,0.0000
20,P4,CASC,150.00,0.00,90,F,0,0.0000
30,P4,CASC,150.00,2.50,120,F,1,0.0000
40,P4,CASC,150.00,5.00,150,F,3,0.0000
50,P4,CASC,150.00,5.00,180,F,5,0.0000
60,P4,CASC,150.00,10.00,210,F,9,0.0000
70,P4,CASC,150.00,22.50,240,F,18,1.2750
80,P4,CASC,150.00,32.50,251,F,31,2.4500
90,P4,CASC,150.00,45.00,251,F,49,3.5001
100,P4,CASC,150.00,57.51,250,F,72,4.4250
110,P4,CASC,150.00,62.51,251,F,97,5.2998
120,P4,CASC,150.00,72.50,250,F,126,6.0749
130,P4,CASC,150.00,77.47,251,F,157,6.8002
140,P4,CASC,150.00,90.03,249,F,193,7.3999
150,P4,CASC,150.00,97.50,248,F,232,7.9249
160,P4,CASC,150.00,102.51,248,F,273,8.3998
170,P4,CASC,150.00,114.99,245,F,319,8.7499
180,P4,CASC,150.00,124.94,243,F,369,9.0005
190,P4,CASC,150.00,130.04,242,F,421,9.2001
200,P4,CASC,150.00,135.00,241,F,475,9.3501
210,P4,CASC,150.00,140.01,240,F,531,9.4500
220,P4,CASC,150.00,142.49,240,F,588,9.5251
230,P4,CASC,150.00,147.51,238,F,647,9.5500
240,P4,CASC,150.00,155.03,230,F,709,9.4997
250,P4,CASC,150.00,159.95,226,F,773,9.4002
260,P4,CASC,150.00,162.53,224,F,838,9.2748
270,P4,CASC,150.00,167.48,219,F,905,9.1000
280,P4,CASC,150.00,172.47,215,F,974,8.8753
290,P4,CASC,150.00,170.03,216,F,1042,8.6750
300,P4,CASC,150.00,167.50,218,F,1109,8.5000
310,P4,CASC,150.00,165.02,219,F,1175,8.3498
320,P4,CASC,150.00,167.48,217,F,1242,8.1750
330,P4,CASC,150.00,167.48,217,F,1309,8.0002
340,P4,CASC,150.00,172.55,212,F,1378,7.7747
350,P4,CASC,150.00,177.50,208,F,1449,7.4997
360,P4,CASC,150.00,162.45,219,F,1514,7.3751
370,P4,CASC,150.00,155.05,225,F,1576,7.3247
380,P4,CASC,150.00,167.47,215,F,1643,7.1500
390,P4,CASC,150.00,172.53,210,F,1712,6.9247
400,P4,CASC,150.00,167.45,214,F,1779,6.7502
410,P4,CASC,150.00,167.48,213,F,1846,6.5753
420,P4,CASC,150.00,167.52,213,F,1913,6.4002
430,P4,CASC,150.00,162.50,216,F,1978,6.2752
440,P4,CASC,150.00,164.98,214,F,2044,6.1253
450,P4,CASC,150.00,165.03,214,F,2110,5.9750
460,P4,CASC,150.00,167.48,211,F,2177,5.8002
470,P4,CASC,150.00,165.02,213,F,2243,5.6500
480,P4,CASC,150.00,165.03,212,F,2309,5.4997
490,P4,CASC,150.00,159.95,216,F,2373,5.4002
