t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P4,BASE,150.00,0.00,30,F,0,1.5000
10,P4,BASE,150.00,0.00,60,F,0,3.0000
20,P4,BASE,150.00,0.00,90,F,0,4.5000
30,P4,BASE,150.00,2.50,120,F,1,5.9750
40,P4,BASE,150.00,0.00,150,F,1,7.4750
50,P4,BASE,150.00,2.50,180,F,2,8.9500
60,P4,BASE,150.00,5.00,210,F,4,10.4000
70,P4,BASE,150.00,15.00,214,F,10,11.7500
80,P4,BASE,150.00,30.00,207,F,22,12.9500
90,P4,BASE,150.00,42.52,201,F,39,14.0249
100,P4,BASE,150.00,49.99,200,F,59,15.0250
110,P4,BASE,150.00,60.00,196,F,83,15.9250
120,P4,BASE,150.00,65.01,196,F,109,16.7749
130,P4,BASE,150.00,72.49,194,F,138,17.5500
140,P4,BASE,150.00,77.50,193,F,169,18.2750
150,P4,BASE,150.00,82.51,193,F,202,18.9499
160,P4,BASE,150.00,87.48,192,F,237,19.5751
170,P4,BASE,150.00,90.01,193,F,273,20.1750
180,P4,BASE,150.00,90.01,197,F,309,20.7749
190,P4,BASE,150.00,97.42,193,F,348,21.3007
200,P4,BASE,150.00,92.56,202,F,385,21.8751
210,P4,BASE,150.00,97.50,200,F,424,22.4001
220,P4,BASE,150.00,100.01,201,F,464,22.9000
230,P4,BASE,150.00,102.50,201,F,505,23.3750
240,P4,BASE,150.00,110.00,196,F,549,23.7750
250,P4,BASE,150.00,107.49,202,F,592,24.2001
260,P4,BASE,150.00,115.01,196,F,638,24.5500
270,P4,BASE,150.00,112.48,201,F,683,24.9252
280,P4,BASE,150.00,117.51,198,F,730,25.2501
290,P4,BASE,150.00,119.96,198,F,778,25.5505
300,P4,BASE,150.00,122.57,197,F,827,25.8247
310,P4,BASE,150.00,122.50,199,F,876,26.0997
320,P4,BASE,150.00,122.46,201,F,925,26.3751
330,P4,BASE,150.00,122.52,202,F,974,26.6499
340,P4,BASE,150.00,122.48,204,F,1023,26.9251
350,P4,BASE,150.00,122.49,206,F,1072,27.2002
360,P4,BASE,150.00,127.51,203,F,1123,27.4251
370,P4,BASE,150.00,129.99,201,F,1175,27.6252
380,P4,BASE,150.00,130.01,203,F,1227,27.8251
390,P4,BASE,150.00,144.99,188,F,1285,27.8752
400,P4,BASE,150.00,130.03,204,F,1337,28.0750
410,P4,BASE,150.00,115.00,222,F,1383,28.4250
420,P4,BASE,150.00,135.01,202,F,1437,28.5748
430,P4,BASE,150.00,140.01,198,F,1493,28.6747
440,P4,BASE,150.00,139.94,199,F,1549,28.7753
450,P4,BASE,150.00,135.01,205,F,1603,28.9251
460,P4,BASE,150.00,137.49,203,F,1658,29.0503
470,P4,BASE,150.00,137.56,204,F,1713,29.1747
480,P4,BASE,150.00,139.97,202,F,1769,29.2750
490,P4,BASE,150.00,135.03,208,F,1823,29.4247
500,P4,BASE,150.00,137.47,206,F,1878,29.5500
510,P4,BASE,150.00,140.01,204,F,1934,29.6499
520,P4,BASE,150.00,142.50,202,F,1991,29.7249
530,P4,BASE,150.00,142.47,203,F,2048,29.8001
540,P4,BASE,150.00,140.01,206,F,2104,29.9000
550,P4,BASE,150.00,142.51,204,F,2161,29.9749
560,P4,BASE,150.00,137.47,210,F,2216,30.1001
570,P4,BASE,150.00,140.01,208,F,2272,30.2000
580,P4,BASE,150.00,140.03,209,F,2328,30.2997
590,P4,BASE,150.00,139.97,209,F,2384,30.4000
600,P4,BASE,150.00,142.49,207,F,2441,30.4751
610,P4,BASE,150.00,140.03,210,F,2497,30.5749
620,P4,BASE,150.00,142.46,208,F,2554,30.6503
630,P4,BASE,150.00,145.06,206,F,2612,30.6997
640,P4,BASE,150.00,147.44,204,F,2671,30.7253
650,P4,BASE,150.00,145.04,207,F,2729,30.7749
660,P4,BASE,150.00,140.00,212,F,2785,30.8749
670,P4,BASE,150.00,140.01,213,F,2841,30.9747
680,P4,BASE,150.00,140.00,214,F,2897,31.0747
690,P4,BASE,150.00,147.47,206,F,2956,31.1000
700,P4,BASE,150.00,145.03,209,F,3014,31.1497
710,P4,BASE,150.00,147.49,207,F,3073,31.1749
720,P4,BASE,150.00,152.48,202,F,3134,31.1500
730,P4,BASE,150.00,150.00,204,F,3194,31.1500
740,P4,BASE,150.00,154.98,199,F,3256,31.1002
