t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P4,BASE,150.00,0.00,30,F,0,1.5000
10,P4,BASE,150.00,0.00,60,F,0,3.0000
20,P4,BASE,150.00,0.00,90,F,0,4.5000
30,P4,BASE,150.00,0.00,120,F,0,6.0000
40,P4,BASE,150.00,0.00,150,F,0,7.5000
50,P4,BASE,150.00,0.00,180,F,0,9.0000
60,P4,BASE,150.00,5.00,210,F,2,10.4500
70,P4,BASE,150.00,17.50,212,F,9,11.7750
80,P4,BASE,150.00,30.00,207,F,21,12.9750
90,P4,BASE,150.00,42.49,201,F,38,14.0501
100,P4,BASE,150.00,52.50,197,F,59,15.0251
110,P4,BASE,150.00,60.01,196,F,83,15.9250
120,P4,BASE,150.00,64.99,196,F,109,16.7751
130,P4,BASE,150.00,75.01,191,F,139,17.5250
140,P4,BASE,150.00,79.98,190,F,171,18.2252
150,P4,BASE,150.00,82.52,192,F,204,18.9000
160,P4,BASE,150.00,82.50,197,F,237,19.5750
170,P4,BASE,150.00,89.98,193,F,273,20.1752
180,P4,BASE,150.00,90.01,197,F,309,20.7751
190,P4,BASE,150.00,92.51,198,F,346,21.3500
200,P4,BASE,150.00,97.48,197,F,385,21.8752
210,P4,BASE,150.00,100.04,197,F,425,22.3748
220,P4,BASE,150.00,102.48,198,F,466,22.8500
230,P4,BASE,150.00,105.02,198,F,508,23.2998
240,P4,BASE,150.00,104.98,201,F,550,23.7500
250,P4,BASE,150.00,107.50,202,F,593,24.1750
260,P4,BASE,150.00,112.49,199,F,638,24.5501
270,P4,BASE,150.00,112.53,201,F,683,24.9248
280,P4,BASE,150.00,114.99,201,F,729,25.2749
290,P4,BASE,150.00,122.50,195,F,778,25.5499
300,P4,BASE,150.00,117.48,203,F,825,25.8751
310,P4,BASE,150.00,120.00,202,F,873,26.1751
320,P4,BASE,150.00,117.51,207,F,920,26.5000
330,P4,BASE,150.00,117.51,209,F,967,26.8249
340,P4,BASE,150.00,122.49,205,F,1016,27.1000
350,P4,BASE,150.00,122.52,207,F,1065,27.3747
360,P4,BASE,150.00,127.46,204,F,1116,27.6001
370,P4,BASE,150.00,132.51,200,F,1169,27.7750
380,P4,BASE,150.00,129.99,204,F,1221,27.9751
390,P4,BASE,150.00,132.49,202,F,1274,28.1503
400,P4,BASE,150.00,135.03,201,F,1328,28.3000
410,P4,BASE,150.00,137.53,199,F,1383,28.4247
420,P4,BASE,150.00,135.00,202,F,1437,28.5747
430,P4,BASE,150.00,134.96,203,F,1491,28.7251
440,P4,BASE,150.00,132.53,207,F,1544,28.8999
450,P4,BASE,150.00,135.01,206,F,1598,29.0497
460,P4,BASE,150.00,137.47,204,F,1653,29.1750
470,P4,BASE,150.00,137.53,205,F,1708,29.2997
480,P4,BASE,150.00,139.94,203,F,1764,29.4003
490,P4,BASE,150.00,152.52,190,F,1825,29.3751
500,P4,BASE,150.00,132.53,211,F,1878,29.5499
510,P4,BASE,150.00,124.96,221,F,1928,29.8002
520,P4,BASE,150.00,147.54,198,F,1987,29.8248
530,P4,BASE,150.00,145.00,201,F,2045,29.8748
540,P4,BASE,150.00,142.50,204,F,2102,29.9498
550,P4,BASE,150.00,142.46,204,F,2159,30.0252
560,P4,BASE,150.00,145.01,202,F,2217,30.0751
570,P4,BASE,150.00,142.53,205,F,2274,30.1498
580,P4,BASE,150.00,142.47,206,F,2331,30.2251
590,P4,BASE,150.00,142.53,206,F,2388,30.2998
600,P4,BASE,150.00,142.50,207,F,2445,30.3748
610,P4,BASE,150.00,145.00,204,F,2503,30.4248
620,P4,BASE,150.00,147.49,202,F,2562,30.4499
630,P4,BASE,150.00,145.00,205,F,2620,30.4999
640,P4,BASE,150.00,145.01,205,F,2678,30.5498
650,P4,BASE,150.00,140.01,211,F,2734,30.6497
660,P4,BASE,150.00,142.46,209,F,2791,30.7251
670,P4,BASE,150.00,142.54,209,F,2848,30.7997
680,P4,BASE,150.00,142.47,210,F,2905,30.8749
690,P4,BASE,150.00,145.03,208,F,2963,30.9246
700,P4,BASE,150.00,142.49,211,F,3020,30.9998
710,P4,BASE,150.00,144.99,209,F,3078,31.0499
720,P4,BASE,150.00,147.49,206,F,3137,31.0751
730,P4,BASE,150.00,150.00,204,F,3197,31.0751
740,P4,BASE,150.00,145.01,209,F,3255,31.1249
