t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P3,CASC,100.00,0.00,30,F,0,1.0000
10,P3,CASC,100.00,0.00,60,F,0,2.0000
20,P3,CASC,100.00,0.00,90,F,0,3.0000
30,P3,CASC,100.00,2.50,120,F,1,3.9750
40,P3,CASC,100.00,2.50,150,F,2,4.9500
50,P3,CASC,100.00,5.00,180,F,4,5.9000
60,P3,CASC,100.00,12.50,210,F,9,6.7750
70,P3,CASC,100.00,25.00,221,F,19,7.5250
80,P3,CASC,100.00,37.50,220,F,34,8.1500
90,P3,CASC,100.00,45.00,219,F,52,8.7000
100,P3,CASC,100.00,52.49,218,F,73,9.1750
110,P3,CASC,100.00,57.50,218,F,96,9.6000
120,P3,CASC,100.00,80.00,212,F,128,9.8000
130,P3,CASC,100.00,87.52,210,F,163,9.9249
140,P3,CASC,100.00,95.00,208,F,201,9.9749
150,P3,CASC,100.00,102.47,201,F,242,9.9502
160,P3,CASC,100.00,107.53,197,F,285,9.8749
170,P3,CASC,100.00,110.00,195,F,329,9.7748
180,P3,CASC,100.00,107.47,197,F,372,9.7002
190,P3,CASC,100.00,107.50,196,F,415,9.6252
200,P3,CASC,100.00,112.50,192,F,460,9.5002
210,P3,CASC,100.00,112.50,192,F,505,9.3752
220,P3,CASC,100.00,112.52,192,F,550,9.2499
230,P3,CASC,100.00,112.48,191,F,595,9.1252
240,P3,CASC,100.00,112.49,191,F,640,9.0003
250,P3,CASC,100.00,110.03,193,F,684,8.9000
260,P3,CASC,100.00,114.98,188,F,730,8.7502
270,P3,CASC,100.00,112.53,190,F,775,8.6248
280,P3,CASC,100.00,114.98,188,F,821,8.4751
290,P3,CASC,100.00,114.95,187,F,867,8.3255
300,P3,CASC,100.00,110.07,191,F,911,8.2249
310,P3,CASC,100.00,109.96,191,F,955,8.1253
320,P3,CASC,100.00,110.02,190,F,999,8.0251
330,P3,CASC,100.00,110.01,190,F,1043,7.9250
340,P3,CASC,100.00,107.48,192,F,1086,7.8502
350,P3,CASC,100.00,110.01,190,F,1130,7.7501
360,P3,CASC,100.00,107.50,192,F,1173,7.6751
370,P3,CASC,100.00,107.50,191,F,1216,7.6001
380,P3,CASC,100.00,110.01,189,F,1260,7.5000
390,P3,CASC,100.00,107.47,191,F,1303,7.4253
400,P3,CASC,100.00,110.01,189,F,1347,7.3252
410,P3,CASC,100.00,107.51,191,F,1390,7.2501
420,P3,CASC,100.00,112.49,186,F,1435,7.1252
430,P3,CASC,100.00,110.00,188,F,1479,7.0252
440,P3,CASC,100.00,107.51,190,F,1522,6.9501
450,P3,CASC,100.00,104.99,192,F,1564,6.9002
460,P3,CASC,100.00,105.01,191,F,1606,6.8501
470,P3,CASC,100.00,105.01,191,F,1648,6.8000
480,P3,CASC,100.00,105.00,191,F,1690,6.7500
490,P3,CASC,100.00,105.01,191,F,1732,6.6999
500,P3,CASC,100.00,107.49,189,F,1775,6.6250
510,P3,CASC,100.00,110.00,187,F,1819,6.5250
520,P3,CASC,100.00,105.01,191,F,1861,6.4749
530,P3,CASC,100.00,107.46,188,F,1904,6.4003
540,P3,CASC,100.00,112.51,184,F,1949,6.2752
550,P3,CASC,100.00,107.49,188,F,1992,6.2003
560,P3,CASC,100.00,110.01,186,F,2036,6.1002
570,P3,CASC,100.00,110.01,186,F,2080,6.0001
580,P3,CASC,100.00,107.52,187,F,2123,5.9249
590,P3,CASC,100.00,105.00,189,F,2165,5.8749
600,P3,CASC,100.00,104.97,189,F,2207,5.8252
610,P3,CASC,100.00,104.99,189,F,2249,5.7753
