t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P2,CASC,0.00,0.00,0,N,0,0.0000
10,P2,CASC,0.15,0.00,30,F,0,0.0015
20,P2,CASC,0.30,0.00,60,F,0,0.0045
30,P2,CASC,0.45,0.00,90,F,0,0.0090
40,P2,CASC,0.60,0.00,120,F,0,0.0150
50,P2,CASC,0.75,0.00,150,F,0,0.0225
60,P2,CASC,0.90,0.00,154,F,0,0.0315
70,P2,CASC,1.05,0.00,154,F,0,0.0420
80,P2,CASC,1.20,10.00,147,F,4,-0.0460
90,P2,CASC,1.35,12.50,144,F,9,-0.1575
100,P2,CASC,1.50,17.50,140,F,16,-0.3175
110,P2,CASC,1.65,20.00,138,F,24,-0.5011
120,P2,CASC,1.80,20.00,138,F,32,-0.6830
130,P2,CASC,1.95,22.50,135,F,41,-0.8885
140,P2,CASC,2.10,25.00,133,F,51,-1.1175
150,P2,CASC,2.25,24.99,133,F,61,-1.3450
160,P2,CASC,2.40,27.50,130,F,72,-1.5960
170,P2,CASC,2.55,27.50,130,F,83,-1.8455
180,P2,CASC,2.70,27.51,129,F,94,-2.0936
190,P2,CASC,2.85,27.49,129,F,105,-2.3400
200,P2,CASC,3.00,30.00,126,F,117,-2.6100
210,P2,CASC,3.15,30.01,126,F,129,-2.8786
220,P2,CASC,3.30,30.00,125,F,141,-3.1456
230,P2,CASC,3.45,32.49,123,F,154,-3.4360
240,P2,CASC,3.60,30.01,124,F,166,-3.7000
250,P2,CASC,3.75,32.49,121,F,179,-3.9875
260,P2,CASC,3.90,30.01,123,F,191,-4.2485
270,P2,CASC,4.05,30.00,122,F,203,-4.5081
280,P2,CASC,4.20,30.00,122,F,215,-4.7660
290,P2,CASC,4.35,32.50,119,F,228,-5.0475
300,P2,CASC,4.50,32.50,119,F,241,-5.3275
310,P2,CASC,4.65,32.50,118,F,254,-5.6060
320,P2,CASC,4.80,30.00,120,F,266,-5.8581
330,P2,CASC,4.95,30.00,119,F,278,-6.1086
340,P2,CASC,5.10,32.50,117,F,291,-6.3825
350,P2,CASC,5.25,30.00,118,F,303,-6.6300
360,P2,CASC,5.40,32.49,116,F,316,-6.9009
370,P2,CASC,5.55,30.00,117,F,328,-7.1455
380,P2,CASC,5.70,32.51,115,F,341,-7.4136
390,P2,CASC,5.85,29.99,116,F,353,-7.6550
400,P2,CASC,6.00,29.99,116,F,365,-7.8949
