t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P3,BASE,100.00,0.00,30,F,0,1.0000
10,P3,BASE,100.00,0.00,60,F,0,2.0000
20,P3,BASE,100.00,0.00,90,F,0,3.0000
30,P3,BASE,100.00,0.00,120,F,0,4.0000
40,P3,BASE,100.00,0.00,134,F,0,5.0000
50,P3,BASE,100.00,0.00,141,F,0,6.0000
60,P3,BASE,100.00,0.00,147,F,0,7.0000
70,P3,BASE,100.00,0.00,154,F,0,8.0000
80,P3,BASE,100.00,0.00,160,F,0,9.0000
90,P3,BASE,100.00,7.50,159,F,3,9.9250
100,P3,BASE,100.00,15.00,157,F,9,10.7750
110,P3,BASE,100.00,20.00,157,F,17,11.5750
120,P3,BASE,100.00,25.01,157,F,27,12.3250
130,P3,BASE,100.00,24.99,162,F,37,13.0751
140,P3,BASE,100.00,27.51,164,F,48,13.8000
150,P3,BASE,100.00,30.00,166,F,60,14.5000
160,P3,BASE,100.00,35.01,165,F,74,15.1500
170,P3,BASE,100.00,37.49,167,F,89,15.7751
180,P3,BASE,100.00,42.51,165,F,106,16.3500
190,P3,BASE,100.00,42.49,169,F,123,16.9251
200,P3,BASE,100.00,45.00,170,F,141,17.4750
210,P3,BASE,100.00,47.50,171,F,160,18.0000
220,P3,BASE,100.00,49.99,172,F,180,18.5001
230,P3,BASE,100.00,52.52,172,F,201,18.9749
240,P3,BASE,100.00,54.99,173,F,223,19.4250
250,P3,BASE,100.00,52.50,179,F,244,19.9000
260,P3,BASE,100.00,57.50,176,F,267,20.3250
270,P3,BASE,100.00,60.01,176,F,291,20.7250
280,P3,BASE,100.00,59.98,179,F,315,21.1252
290,P3,BASE,100.00,65.01,176,F,341,21.4750
300,P3,BASE,100.00,62.50,181,F,366,21.8500
310,P3,BASE,100.00,67.50,178,F,393,22.1750
320,P3,BASE,100.00,70.00,178,F,421,22.4750
330,P3,BASE,100.00,72.49,177,F,450,22.7501
340,P3,BASE,100.00,69.99,181,F,478,23.0502
350,P3,BASE,100.00,75.02,178,F,508,23.2999
360,P3,BASE,100.00,74.98,180,F,538,23.5502
370,P3,BASE,100.00,72.51,184,F,567,23.8251
380,P3,BASE,100.00,77.50,180,F,598,24.0501
390,P3,BASE,100.00,82.52,176,F,631,24.2249
400,P3,BASE,100.00,77.49,183,F,662,24.4500
410,P3,BASE,100.00,85.01,176,F,696,24.5999
420,P3,BASE,100.00,82.51,180,F,729,24.7748
430,P3,BASE,100.00,82.47,181,F,762,24.9502
440,P3,BASE,100.00,82.51,182,F,795,25.1251
450,P3,BASE,100.00,85.01,181,F,829,25.2750
460,P3,BASE,100.00,82.52,184,F,862,25.4498
470,P3,BASE,100.00,84.98,183,F,896,25.6000
480,P3,BASE,100.00,85.00,184,F,930,25.7500
490,P3,BASE,100.00,85.02,185,F,964,25.8998
500,P3,BASE,100.00,87.47,183,F,999,26.0251
510,P3,BASE,100.00,90.01,181,F,1035,26.1250
520,P3,BASE,100.00,90.02,182,F,1071,26.2248
530,P3,BASE,100.00,90.00,183,F,1107,26.3248
540,P3,BASE,100.00,97.46,175,F,1146,26.3502
550,P3,BASE,100.00,100.01,173,F,1186,26.3501
560,P3,BASE,100.00,87.49,186,F,1221,26.4752
570,P3,BASE,100.00,80.02,195,F,1253,26.6751
580,P3,BASE,100.00,92.52,183,F,1290,26.7499
590,P3,BASE,100.00,97.50,178,F,1329,26.7749
600,P3,BASE,100.00,97.49,178,F,1368,26.8000
610,P3,BASE,100.00,97.48,178,F,1407,26.8252
620,P3,BASE,100.00,94.99,181,F,1445,26.8753
630,P3,BASE,100.00,95.02,181,F,1483,26.9251
640,P3,BASE,100.00,95.00,182,F,1521,26.9751
650,P3,BASE,100.00,97.49,179,F,1560,27.0002
660,P3,BASE,100.00,92.49,185,F,1597,27.0753
670,P3,BASE,100.00,97.53,180,F,1636,27.1000
680,P3,BASE,100.00,92.50,186,F,1673,27.1750
690,P3,BASE,100.00,95.00,183,F,1711,27.2250
700,P3,BASE,100.00,94.99,184,F,1749,27.2751
710,P3,BASE,100.00,92.48,187,F,1786,27.3502
720,P3,BASE,100.00,97.54,182,F,1825,27.3749
730,P3,BASE,100.00,97.49,182,F,1864,27.3999
740,P3,BASE,100.00,95.01,185,F,1902,27.4499
750,P3,BASE,100.00,97.50,182,F,1941,27.4749
760,P3,BASE,100.00,97.46,183,F,1980,27.5002
770,P3,BASE,100.00,95.02,186,F,2018,27.5501
780,P3,BASE,100.00,95.02,186,F,2056,27.5999
790,P3,BASE,100.00,94.97,186,F,2094,27.6502
800,P3,BASE,100.00,95.02,186,F,2132,27.7000
810,P3,BASE,100.00,94.99,187,F,2170,27.7501
820,P3,BASE,100.00,94.99,187,F,2208,27.8001
830,P3,BASE,100.00,95.00,187,F,2246,27.8501
840,P3,BASE,100.00,97.50,185,F,2285,27.8751
850,P3,BASE,100.00,95.02,188,F,2323,27.9250
860,P3,BASE,100.00,97.47,186,F,2362,27.9503
870,P3,BASE,100.00,97.50,186,F,2401,27.9753
880,P3,BASE,100.00,97.52,186,F,2440,28.0001
890,P3,BASE,100.00,97.51,186,F,2479,28.0250
900,P3,BASE,100.00,100.01,184,F,2519,28.0249
910,P3,BASE,100.00,99.98,184,F,2559,28.0251
920,P3,BASE,100.00,97.49,186,F,2598,28.0502
930,P3,BASE,100.00,100.00,184,F,2638,28.0502
940,P3,BASE,100.00,92.52,192,F,2675,28.1250
950,P3,BASE,100.00,97.49,187,F,2714,28.1501
960,P3,BASE,100.00,95.02,190,F,2752,28.1999
970,P3,BASE,100.00,97.50,187,F,2791,28.2249
980,P3,BASE,100.00,97.46,188,F,2830,28.2503
990,P3,BASE,100.00,100.02,185,F,2870,28.2501
