t_ms,profile,controller,ref_rpm,meas_rpm,pwm_cmd,dir,enc_count,integrator
0,P3,BASE,100.00,0.00,30,F,0,1.0000
10,P3,BASE,100.00,0.00,60,F,0,2.0000
20,P3,BASE,100.00,0.00,90,F,0,3.0000
30,P3,BASE,100.00,0.00,120,F,0,4.0000
40,P3,BASE,100.00,0.00,134,F,0,5.0000
50,P3,BASE,100.00,0.00,141,F,0,6.0000
60,P3,BASE,100.00,0.00,147,F,0,7.0000
70,P3,BASE,100.00,5.00,148,F,2,7.9500
80,P3,BASE,100.00,10.00,149,F,6,8.8500
90,P3,BASE,100.00,15.00,150,F,12,9.7000
100,P3,BASE,100.00,17.50,153,F,19,10.5250
110,P3,BASE,100.00,20.01,155,F,27,11.3250
120,P3,BASE,100.00,22.49,158,F,36,12.1000
130,P3,BASE,100.00,25.00,160,F,46,12.8500
140,P3,BASE,100.00,27.51,162,F,57,13.5749
150,P3,BASE,100.00,27.50,167,F,68,14.3000
160,P3,BASE,100.00,35.00,164,F,82,14.9500
170,P3,BASE,100.00,37.50,165,F,97,15.5750
180,P3,BASE,100.00,37.49,170,F,112,16.2001
190,P3,BASE,100.00,42.50,168,F,129,16.7750
200,P3,BASE,100.00,45.00,169,F,147,17.3250
210,P3,BASE,100.00,50.00,167,F,167,17.8250
220,P3,BASE,100.00,47.50,173,F,186,18.3500
230,P3,BASE,100.00,50.00,174,F,206,18.8500
240,P3,BASE,100.00,52.51,175,F,227,19.3249
250,P3,BASE,100.00,55.00,175,F,249,19.7749
260,P3,BASE,100.00,57.51,175,F,272,20.1999
270,P3,BASE,100.00,57.50,178,F,295,20.6249
280,P3,BASE,100.00,62.50,176,F,320,20.9999
290,P3,BASE,100.00,62.48,178,F,345,21.3751
300,P3,BASE,100.00,62.52,180,F,370,21.7499
310,P3,BASE,100.00,69.98,175,F,398,22.0501
320,P3,BASE,100.00,67.49,180,F,425,22.3751
330,P3,BASE,100.00,72.51,176,F,454,22.6501
340,P3,BASE,100.00,70.01,181,F,482,22.9500
350,P3,BASE,100.00,75.00,177,F,512,23.2000
360,P3,BASE,100.00,72.49,182,F,541,23.4751
370,P3,BASE,100.00,75.01,181,F,571,23.7250
380,P3,BASE,100.00,77.52,180,F,602,23.9498
390,P3,BASE,100.00,82.44,176,F,635,24.1254
400,P3,BASE,100.00,77.55,182,F,666,24.3500
410,P3,BASE,100.00,82.50,178,F,699,24.5250
420,P3,BASE,100.00,85.00,177,F,733,24.6750
430,P3,BASE,100.00,82.50,181,F,766,24.8500
440,P3,BASE,100.00,79.99,184,F,798,25.0500
450,P3,BASE,100.00,84.99,180,F,832,25.2001
460,P3,BASE,100.00,85.03,181,F,866,25.3499
470,P3,BASE,100.00,82.48,185,F,899,25.5250
480,P3,BASE,100.00,87.52,181,F,934,25.6499
490,P3,BASE,100.00,84.98,184,F,968,25.8000
500,P3,BASE,100.00,87.52,182,F,1003,25.9249
510,P3,BASE,100.00,89.98,181,F,1039,26.0250
520,P3,BASE,100.00,89.99,181,F,1075,26.1251
530,P3,BASE,100.00,90.00,182,F,1111,26.2251
540,P3,BASE,100.00,102.51,169,F,1152,26.2000
550,P3,BASE,100.00,94.98,177,F,1190,26.2502
560,P3,BASE,100.00,87.52,185,F,1225,26.3750
570,P3,BASE,100.00,79.98,194,F,1257,26.5752
580,P3,BASE,100.00,92.54,182,F,1294,26.6498
590,P3,BASE,100.00,97.50,177,F,1333,26.6748
600,P3,BASE,100.00,97.50,177,F,1372,26.6998
610,P3,BASE,100.00,94.97,180,F,1410,26.7501
620,P3,BASE,100.00,97.52,178,F,1449,26.7749
630,P3,BASE,100.00,94.97,181,F,1487,26.8252
640,P3,BASE,100.00,95.02,181,F,1525,26.8750
650,P3,BASE,100.00,95.01,181,F,1563,26.9249
660,P3,BASE,100.00,94.98,182,F,1601,26.9751
670,P3,BASE,100.00,97.49,179,F,1640,27.0002
680,P3,BASE,100.00,92.52,185,F,1677,27.0750
690,P3,BASE,100.00,94.99,183,F,1715,27.1251
700,P3,BASE,100.00,95.00,183,F,1753,27.1751
710,P3,BASE,100.00,94.99,183,F,1791,27.2252
720,P3,BASE,100.00,95.04,184,F,1829,27.2748
730,P3,BASE,100.00,97.48,181,F,1868,27.3000
740,P3,BASE,100.00,97.49,182,F,1907,27.3251
750,P3,BASE,100.00,97.44,182,F,1946,27.3507
760,P3,BASE,100.00,95.07,184,F,1984,27.4000
770,P3,BASE,100.00,95.01,185,F,2022,27.4499
780,P3,BASE,100.00,94.98,185,F,2060,27.5001
790,P3,BASE,100.00,95.03,185,F,2098,27.5498
800,P3,BASE,100.00,92.48,189,F,2135,27.6250
810,P3,BASE,100.00,95.00,186,F,2173,27.6750
820,P3,BASE,100.00,97.51,184,F,2212,27.6999
830,P3,BASE,100.00,94.98,187,F,2250,27.7501
840,P3,BASE,100.00,95.02,187,F,2288,27.7999
850,P3,BASE,100.00,97.51,185,F,2327,27.8248
860,P3,BASE,100.00,97.49,185,F,2366,27.8499
870,P3,BASE,100.00,97.51,185,F,2405,27.8748
880,P3,BASE,100.00,97.46,185,F,2444,27.9002
890,P3,BASE,100.00,97.52,185,F,2483,27.9250
900,P3,BASE,100.00,99.98,183,F,2523,27.9252
910,P3,BASE,100.00,100.02,183,F,2563,27.9250
920,P3,BASE,100.00,97.49,186,F,2602,27.9501
930,P3,BASE,100.00,97.51,186,F,2641,27.9750
940,P3,BASE,100.00,95.01,189,F,2679,28.0249
950,P3,BASE,100.00,95.01,189,F,2717,28.0748
960,P3,BASE,100.00,94.98,189,F,2755,28.1250
970,P3,BASE,100.00,97.49,187,F,2794,28.1501
980,P3,BASE,100.00,97.49,187,F,2833,28.1752
990,P3,BASE,100.00,100.01,185,F,2873,28.1751
