t_ms,pwm_cmd,dir,enc_count,rpm
0,240,F,0,0.00
10,240,F,2,5.00
20,240,F,9,17.50
30,240,F,19,24.99
40,240,F,33,35.01
50,240,F,49,40.00
60,240,F,69,49.99
70,240,F,92,57.49
80,240,F,118,65.01
90,240,F,147,72.51
100,240,F,179,79.98
110,240,F,213,85.00
120,240,F,251,95.00
130,240,F,292,102.50
140,240,F,336,110.03
150,240,F,383,117.49
160,240,F,433,125.01
170,240,F,485,130.00
180,240,F,539,135.00
190,240,F,595,139.97
200,240,F,654,147.51
210,240,F,725,177.50
220,240,F,788,157.50
230,240,F,852,160.00
240,240,F,919,167.50
250,240,F,985,165.02
260,240,F,1050,162.48
270,240,F,1123,182.52
280,240,F,1196,182.50
290,240,F,1271,187.48
300,240,F,1347,190.00
310,240,F,1423,189.96
320,240,F,1502,197.40
330,240,F,1581,197.64
340,240,F,1661,200.02
350,240,F,1741,199.94
360,240,F,1821,200.06
370,240,F,1898,192.44
380,240,F,1975,192.54
390,240,F,2053,194.98
400,240,F,2133,199.98
410,240,F,2214,202.52
420,240,F,2295,202.50
430,240,F,2376,202.48
440,240,F,2457,202.48
450,240,F,2539,205.08
460,240,F,2623,209.92
470,240,F,2708,212.52
480,240,F,2794,215.06
490,240,F,2880,215.00
500,240,F,2964,209.81
510,240,F,3048,210.19
520,240,F,3143,237.43
530,240,F,3226,207.52
540,240,F,3310,209.85
550,240,F,3392,205.14
560,240,F,3474,205.00
570,240,F,3559,212.48
580,240,F,3646,217.41
590,240,F,3732,215.09
600,240,F,3818,215.06
610,240,F,3906,219.96
620,240,F,3994,219.98
630,240,F,4082,219.87
640,240,F,4167,212.67
650,240,F,4252,212.44
660,240,F,4335,207.58
670,240,F,4417,204.96
680,240,F,4500,207.54
690,240,F,4585,212.46
700,240,F,4670,212.48
710,240,F,4753,207.56
720,240,F,4837,209.96
730,240,F,4923,215.02
740,240,F,5008,212.50
750,240,F,5096,220.00
760,240,F,5184,219.96
770,240,F,5272,220.07
780,240,F,5358,215.00
790,240,F,5443,212.48
800,240,F,5540,242.50
810,240,F,5624,209.96
820,240,F,5710,215.06
830,240,F,5792,204.94
840,240,F,5876,209.98
850,240,F,5962,215.02
860,240,F,6049,217.57
870,240,F,6137,219.98
880,240,F,6224,217.46
890,240,F,6312,220.04
900,240,F,6401,222.48
910,240,F,6489,220.04
920,240,F,6576,217.48
930,240,F,6660,210.02
940,240,F,6743,207.42
950,240,F,6826,207.52
960,240,F,6910,210.06
970,240,F,6995,212.44
980,240,F,7080,212.48
990,240,F,7164,210.08
1000,240,F,7248,209.98
1010,240,F,7334,214.98
1020,240,F,7420,215.00
1030,240,F,7508,219.96
1040,240,F,7596,220.07
1050,240,F,7684,219.98
1060,240,F,7770,214.98
1070,240,F,7856,215.04
1080,240,F,7952,240.02
1090,240,F,8037,212.48
1100,240,F,8122,212.48
1110,240,F,8203,202.52
1120,240,F,8290,217.52
1130,240,F,8376,214.96
1140,240,F,8464,220.04
1150,240,F,8551,217.46
1160,240,F,8638,217.50
1170,240,F,8726,220.02
1180,240,F,8816,224.82
1190,240,F,8904,220.13
1200,240,F,8990,215.06
1210,240,F,9075,212.42
1220,240,F,9157,205.08
1230,240,F,9240,207.42
1240,240,F,9324,210.08
1250,240,F,9410,214.94
1260,240,F,9495,212.52
1270,240,F,9579,210.02
1280,240,F,9664,212.48
1290,240,F,9749,212.48
1300,240,F,9836,217.52
1310,240,F,9923,217.52
1320,240,F,10012,222.46
1330,240,F,10100,220.04
1340,240,F,10186,214.98
1350,240,F,10272,215.00
1360,240,F,10368,239.90
1370,240,F,10452,210.13
1380,240,F,10538,214.94
1390,240,F,10618,200.04
1400,240,F,10705,217.43
1410,240,F,10792,217.59
1420,240,F,10880,219.93
1430,240,F,10967,217.54
1440,240,F,11054,217.46
1450,240,F,11142,220.07
1460,240,F,11232,225.00
1470,240,F,11319,217.41
1480,240,F,11406,217.52
1490,240,F,11490,210.04
1500,240,F,11573,207.52
1510,240,F,11655,204.94
1520,240,F,11740,212.54
1530,240,F,11826,215.00
1540,240,F,11910,209.98
1550,240,F,11995,212.50
1560,240,F,12080,212.54
1570,240,F,12166,214.98
1580,240,F,12252,215.00
1590,240,F,12340,219.98
1600,240,F,12429,222.48
1610,240,F,12516,217.50
1620,240,F,12602,215.02
1630,240,F,12691,222.48
1640,240,F,12784,232.52
1650,240,F,12868,210.02
1660,240,F,12954,214.94
1670,240,F,13035,202.56
1680,240,F,13122,217.52
1690,240,F,13209,217.48
1700,240,F,13297,220.00
1710,240,F,13385,219.91
1720,240,F,13472,217.59
1730,240,F,13561,222.46
1740,240,F,13649,220.07
1750,240,F,13737,219.93
1760,240,F,13823,215.00
1770,240,F,13907,210.02
1780,240,F,13990,207.52
1790,240,F,14073,207.46
1800,240,F,14158,212.50
1810,240,F,14243,212.52
1820,240,F,14328,212.48
1830,240,F,14412,210.04
1840,240,F,14498,214.98
1850,240,F,14584,215.04
1860,240,F,14670,214.98
1870,240,F,14759,222.46
1880,240,F,14847,220.07
1890,240,F,14934,217.48
1900,240,F,15020,214.96
1910,240,F,15112,230.00
1920,240,F,15202,225.07
1930,240,F,15286,209.98
1940,240,F,15373,217.46
1950,240,F,15453,200.00
1960,240,F,15541,220.02
1970,240,F,15628,217.54
1980,240,F,15716,219.96
1990,240,F,15803,217.50
2000,240,F,15890,217.52
2010,240,F,15980,225.02
2020,240,F,16068,219.93
2030,240,F,16156,220.02
2040,240,F,16241,212.50
2050,240,F,16325,210.02
2060,240,F,16407,204.96
2070,240,F,16491,210.04
2080,240,F,16576,212.52
2090,240,F,16661,212.46
2100,240,F,16746,212.48
2110,240,F,16830,210.00
2120,240,F,16916,215.02
2130,240,F,17002,215.00
2140,240,F,17089,217.48
2150,240,F,17178,222.52
2160,240,F,17266,219.96
2170,240,F,17352,215.02
2180,240,F,17438,214.98
