t_ms,pwm_cmd,dir,enc_count,rpm
0,240,R,0,0.00
10,240,R,-2,-5.00
20,240,R,-9,-17.50
30,240,R,-20,-27.49
40,240,R,-34,-35.00
50,240,R,-51,-42.52
60,240,R,-72,-52.48
70,240,R,-96,-60.01
80,240,R,-124,-69.98
90,240,R,-155,-77.51
100,240,R,-189,-85.02
110,240,R,-228,-97.49
120,240,R,-269,-102.51
130,240,R,-313,-110.00
140,240,R,-361,-119.99
150,240,R,-410,-122.52
160,240,R,-464,-134.96
170,240,R,-520,-140.01
180,240,R,-579,-147.51
190,240,R,-640,-152.48
200,240,R,-703,-157.52
210,240,R,-768,-162.52
220,240,R,-837,-172.45
230,240,R,-909,-180.04
240,240,R,-982,-182.52
250,240,R,-1058,-190.00
260,240,R,-1137,-197.46
270,240,R,-1216,-197.54
280,240,R,-1295,-197.46
290,240,R,-1374,-197.54
300,240,R,-1456,-204.92
310,240,R,-1538,-205.02
320,240,R,-1620,-205.04
330,240,R,-1704,-209.96
340,240,R,-1790,-215.02
350,240,R,-1875,-212.48
360,240,R,-1960,-212.54
370,240,R,-2046,-214.98
380,240,R,-2134,-219.89
390,240,R,-2222,-220.11
400,240,R,-2313,-227.55
410,240,R,-2403,-224.93
420,240,R,-2492,-222.43
430,240,R,-2580,-220.13
440,240,R,-2672,-229.91
450,240,R,-2759,-217.54
460,240,R,-2848,-222.54
470,240,R,-2937,-222.46
480,240,R,-3026,-222.52
490,240,R,-3114,-220.00
500,240,R,-3202,-219.93
510,240,R,-3292,-225.09
520,240,R,-3384,-230.00
530,240,R,-3477,-232.41
540,240,R,-3571,-235.05
550,240,R,-3663,-230.05
560,240,R,-3754,-227.43
570,240,R,-3845,-227.50
580,240,R,-3937,-230.02
590,240,R,-4028,-227.50
600,240,R,-4119,-227.55
610,240,R,-4212,-232.50
620,240,R,-4303,-227.48
630,240,R,-4394,-227.43
640,240,R,-4485,-227.50
650,240,R,-4579,-235.05
660,240,R,-4672,-232.55
670,240,R,-4767,-237.41
680,240,R,-4860,-232.52
690,240,R,-4952,-230.05
700,240,R,-5046,-235.02
710,240,R,-5136,-224.98
720,240,R,-5227,-227.45
730,240,R,-5319,-230.07
740,240,R,-5409,-225.00
750,240,R,-5499,-224.91
760,240,R,-5589,-225.07
770,240,R,-5680,-227.52
780,240,R,-5774,-235.00
790,240,R,-5868,-234.93
800,240,R,-5963,-237.52
810,240,R,-6057,-234.86
820,240,R,-6149,-230.09
830,240,R,-6241,-230.02
840,240,R,-6333,-230.05
850,240,R,-6425,-230.02
860,240,R,-6517,-229.91
870,240,R,-6611,-235.05
880,240,R,-6702,-227.55
890,240,R,-6794,-229.98
900,240,R,-6886,-229.93
910,240,R,-6980,-235.07
920,240,R,-7074,-235.02
930,240,R,-7169,-237.50
940,240,R,-7262,-232.50
950,240,R,-7355,-232.50
960,240,R,-7449,-234.98
970,240,R,-7540,-227.52
980,240,R,-7631,-227.48
990,240,R,-7722,-227.52
1000,240,R,-7814,-230.00
1010,240,R,-7903,-222.43
1020,240,R,-7993,-225.05
1030,240,R,-8085,-229.98
1040,240,R,-8179,-235.02
1050,240,R,-8273,-234.93
1060,240,R,-8368,-237.57
1070,240,R,-8462,-234.95
1080,240,R,-8555,-232.36
1090,240,R,-8647,-230.18
1100,240,R,-8739,-229.93
1110,240,R,-8831,-230.07
1120,240,R,-8923,-230.00
1130,240,R,-9017,-234.98
1140,240,R,-9109,-229.98
1150,240,R,-9201,-230.05
1160,240,R,-9293,-229.98
1170,240,R,-9387,-234.88
1180,240,R,-9481,-235.12
1190,240,R,-9576,-237.55
1200,240,R,-9669,-232.45
1210,240,R,-9762,-232.48
1220,240,R,-9855,-232.50
1230,240,R,-9947,-230.07
1240,240,R,-10038,-227.45
1250,240,R,-10130,-229.98
1260,240,R,-10221,-227.48
1270,240,R,-10311,-225.02
1280,240,R,-10401,-225.00
1290,240,R,-10494,-232.45
1300,240,R,-10587,-232.62
1310,240,R,-10682,-237.48
1320,240,R,-10777,-237.52
1330,240,R,-10871,-234.95
1340,240,R,-10963,-229.95
1350,240,R,-11056,-232.57
1360,240,R,-11148,-230.00
1370,240,R,-11241,-232.52
1380,240,R,-11332,-227.45
1390,240,R,-11427,-237.48
1400,240,R,-11518,-227.55
1410,240,R,-11610,-230.00
