t_ms,pwm_cmd,dir,enc_count,rpm
0,240,F,0,0.00
10,240,F,2,5.00
20,240,F,9,17.50
30,240,F,18,22.50
40,240,F,32,35.01
50,240,F,49,42.49
60,240,F,68,47.50
70,240,F,90,55.01
80,240,F,117,67.48
90,240,F,146,72.50
100,240,F,178,80.02
110,240,F,212,84.98
120,240,F,250,94.99
130,240,F,289,97.52
140,240,F,332,107.48
150,240,F,377,112.51
160,240,F,428,127.50
170,240,F,488,150.03
180,240,F,541,132.45
190,240,F,597,140.04
200,240,F,655,145.00
210,240,F,715,150.00
220,240,F,775,150.00
230,240,F,841,164.98
240,240,F,908,167.50
250,240,F,978,175.04
260,240,F,1049,177.45
270,240,F,1121,180.02
280,240,F,1195,185.04
290,240,F,1271,190.00
300,240,F,1348,192.50
310,240,F,1425,192.48
320,240,F,1503,194.98
330,240,F,1580,192.40
340,240,F,1656,190.08
350,240,F,1732,190.02
360,240,F,1808,190.04
370,240,F,1887,197.40
380,240,F,1967,200.10
390,240,F,2047,199.96
400,240,F,2126,197.48
410,240,F,2207,202.54
420,240,F,2288,202.50
430,240,F,2371,207.46
440,240,F,2455,210.00
450,240,F,2541,215.02
460,240,F,2626,212.50
470,240,F,2709,207.50
480,240,F,2793,209.98
490,240,F,2888,237.57
500,240,F,2971,207.46
510,240,F,3053,205.02
520,240,F,3137,209.98
530,240,F,3218,202.54
540,240,F,3303,212.42
550,240,F,3389,215.00
560,240,F,3476,217.59
570,240,F,3561,212.50
580,240,F,3648,217.46
590,240,F,3736,220.04
600,240,F,3824,219.93
610,240,F,3910,215.04
620,240,F,3994,209.94
630,240,F,4078,209.96
640,240,F,4159,202.60
650,240,F,4242,207.52
660,240,F,4327,212.48
670,240,F,4411,209.96
680,240,F,4495,210.04
690,240,F,4579,209.98
700,240,F,4664,212.50
710,240,F,4750,214.98
720,240,F,4837,217.41
730,240,F,4925,220.13
740,240,F,5012,217.46
750,240,F,5099,217.52
760,240,F,5184,212.48
770,240,F,5280,240.05
780,240,F,5365,212.48
790,240,F,5450,212.46
800,240,F,5534,210.06
810,240,F,5617,207.35
820,240,F,5703,215.17
830,240,F,5790,217.46
840,240,F,5878,219.98
850,240,F,5965,217.48
860,240,F,6053,220.04
870,240,F,6142,222.48
880,240,F,6230,220.04
890,240,F,6317,217.48
900,240,F,6402,212.48
910,240,F,6485,207.54
920,240,F,6567,204.96
930,240,F,6651,210.06
940,240,F,6737,215.00
950,240,F,6821,209.94
960,240,F,6905,210.06
970,240,F,6989,209.94
980,240,F,7075,215.06
990,240,F,7161,215.00
1000,240,F,7249,219.93
1010,240,F,7337,220.00
1020,240,F,7425,220.02
1030,240,F,7511,214.98
1040,240,F,7597,215.00
1050,240,F,7694,242.50
1060,240,F,7778,210.04
1070,240,F,7864,214.96
1080,240,F,7944,200.00
1090,240,F,8031,217.52
1100,240,F,8117,215.04
1110,240,F,8205,219.96
1120,240,F,8292,217.50
1130,240,F,8379,217.48
1140,240,F,8468,222.50
1150,240,F,8557,222.50
1160,240,F,8646,222.50
1170,240,F,8732,215.04
1180,240,F,8816,209.96
1190,240,F,8899,207.54
1200,240,F,8982,207.44
1210,240,F,9066,210.06
1220,240,F,9152,215.00
1230,240,F,9237,212.50
1240,240,F,9321,209.96
1250,240,F,9406,212.56
1260,240,F,9491,212.50
1270,240,F,9577,214.94
1280,240,F,9665,220.04
1290,240,F,9754,222.52
1300,240,F,9842,219.98
1310,240,F,9928,214.85
1320,240,F,10014,215.13
1330,240,F,10109,237.52
1340,240,F,10195,214.94
1350,240,F,10279,210.04
1360,240,F,10361,205.04
1370,240,F,10448,217.43
1380,240,F,10534,215.02
1390,240,F,10622,220.00
1400,240,F,10709,217.48
1410,240,F,10797,219.98
1420,240,F,10885,220.00
1430,240,F,10974,222.52
1440,240,F,11062,220.00
1450,240,F,11149,217.52
1460,240,F,11233,209.98
1470,240,F,11316,207.54
1480,240,F,11399,207.42
1490,240,F,11483,210.11
1500,240,F,11569,214.98
1510,240,F,11653,210.00
1520,240,F,11738,212.48
1530,240,F,11823,212.48
1540,240,F,11908,212.56
1550,240,F,11995,217.46
1560,240,F,12083,220.02
1570,240,F,12172,222.46
1580,240,F,12259,217.57
1590,240,F,12346,217.43
1600,240,F,12433,217.50
1610,240,F,12527,235.05
1620,240,F,12612,212.44
1630,240,F,12698,215.00
1640,240,F,12779,202.56
1650,240,F,12866,217.46
1660,240,F,12953,217.54
1670,240,F,13041,219.96
1680,240,F,13128,217.52
1690,240,F,13215,217.50
1700,240,F,13304,222.50
1710,240,F,13393,222.54
1720,240,F,13481,219.96
1730,240,F,13567,214.96
1740,240,F,13651,210.04
1750,240,F,13734,207.54
1760,240,F,13817,207.48
1770,240,F,13902,212.52
1780,240,F,13987,212.44
1790,240,F,14072,212.50
1800,240,F,14156,210.00
1810,240,F,14242,214.96
1820,240,F,14328,215.06
1830,240,F,14414,214.96
1840,240,F,14502,220.07
1850,240,F,14591,222.50
1860,240,F,14678,217.52
1870,240,F,14765,217.41
1880,240,F,14855,225.00
1890,240,F,14946,227.57
1900,240,F,15030,209.94
1910,240,F,15117,217.59
1920,240,F,15198,202.48
1930,240,F,15285,217.50
1940,240,F,15373,219.96
1950,240,F,15461,220.02
1960,240,F,15548,217.48
1970,240,F,15635,217.54
1980,240,F,15725,224.98
1990,240,F,15813,219.98
2000,240,F,15901,220.00
2010,240,F,15986,212.52
2020,240,F,16070,209.98
2030,240,F,16153,207.52
2040,240,F,16237,210.00
2050,240,F,16322,212.48
2060,240,F,16407,212.52
2070,240,F,16492,212.48
2080,240,F,16576,210.04
2090,240,F,16662,214.98
2100,240,F,16748,215.04
2110,240,F,16835,217.43
2120,240,F,16924,222.52
2130,240,F,17012,220.00
2140,240,F,17097,212.54
2150,240,F,17183,214.98
2160,240,F,17279,239.95
2170,240,F,17364,212.50
2180,240,F,17450,215.00
