t_ms,pwm_cmd,dir,enc_count,rpm
0,240,R,0,0.00
10,240,R,-3,-7.50
20,240,R,-11,-20.00
30,240,R,-22,-27.50
40,240,R,-37,-37.51
50,240,R,-55,-44.98
60,240,R,-77,-55.01
70,240,R,-103,-65.01
80,240,R,-132,-72.50
90,240,R,-164,-80.00
100,240,R,-200,-89.99
110,240,R,-239,-97.51
120,240,R,-280,-102.49
130,240,R,-325,-112.50
140,240,R,-372,-117.49
150,240,R,-423,-127.50
160,240,R,-477,-135.03
170,240,R,-534,-142.50
180,240,R,-592,-144.96
190,240,R,-653,-152.55
200,240,R,-718,-162.50
210,240,R,-785,-167.48
220,240,R,-855,-175.02
230,240,R,-928,-182.50
240,240,R,-1004,-189.98
250,240,R,-1080,-190.02
260,240,R,-1157,-192.48
270,240,R,-1235,-194.96
280,240,R,-1313,-195.02
290,240,R,-1393,-200.04
300,240,R,-1473,-199.96
310,240,R,-1555,-205.04
320,240,R,-1638,-207.50
330,240,R,-1724,-215.00
340,240,R,-1807,-207.44
350,240,R,-1892,-212.52
360,240,R,-1977,-212.52
370,240,R,-2064,-217.46
380,240,R,-2153,-222.54
390,240,R,-2243,-224.96
400,240,R,-2332,-222.50
410,240,R,-2420,-220.02
420,240,R,-2510,-224.84
430,240,R,-2601,-227.66
440,240,R,-2687,-214.96
450,240,R,-2775,-220.02
460,240,R,-2864,-222.52
470,240,R,-2952,-220.02
480,240,R,-3039,-217.46
490,240,R,-3128,-222.57
500,240,R,-3219,-227.41
510,240,R,-3311,-230.02
520,240,R,-3404,-232.57
530,240,R,-3497,-232.48
540,240,R,-3589,-229.98
550,240,R,-3680,-227.45
560,240,R,-3771,-227.55
570,240,R,-3861,-224.98
580,240,R,-3953,-230.00
590,240,R,-4045,-230.05
600,240,R,-4137,-230.02
610,240,R,-4228,-227.41
620,240,R,-4319,-227.57
630,240,R,-4411,-229.95
640,240,R,-4504,-232.57
650,240,R,-4598,-234.93
660,240,R,-4692,-235.05
670,240,R,-4784,-230.00
680,240,R,-4876,-229.98
690,240,R,-4973,-242.50
700,240,R,-5061,-220.02
710,240,R,-5152,-227.43
720,240,R,-5243,-227.55
730,240,R,-5333,-224.96
740,240,R,-5423,-225.07
750,240,R,-5513,-225.02
760,240,R,-5606,-232.48
770,240,R,-5699,-232.50
780,240,R,-5794,-237.45
790,240,R,-5888,-235.07
800,240,R,-5982,-234.79
810,240,R,-6073,-227.68
820,240,R,-6166,-232.31
830,240,R,-6257,-227.70
840,240,R,-6349,-230.00
850,240,R,-6442,-232.41
860,240,R,-6535,-232.59
870,240,R,-6627,-229.98
880,240,R,-6718,-227.52
890,240,R,-6811,-232.45
900,240,R,-6904,-232.52
910,240,R,-7000,-239.98
920,240,R,-7094,-235.02
930,240,R,-7187,-232.45
940,240,R,-7279,-230.05
950,240,R,-7376,-242.48
960,240,R,-7464,-220.00
970,240,R,-7555,-227.52
980,240,R,-7647,-230.02
990,240,R,-7738,-227.45
1000,240,R,-7828,-224.98
1010,240,R,-7919,-227.57
1020,240,R,-8011,-229.95
1030,240,R,-8105,-234.95
1040,240,R,-8200,-237.55
1050,240,R,-8295,-237.52
1060,240,R,-8388,-232.50
1070,240,R,-8480,-229.98
1080,240,R,-8572,-230.05
1090,240,R,-8664,-229.95
1100,240,R,-8756,-229.98
1110,240,R,-8850,-235.05
1120,240,R,-8943,-232.48
1130,240,R,-9035,-229.98
1140,240,R,-9126,-227.57
