t_ms,pwm_cmd,dir,enc_count,rpm
0,240,R,0,0.00
10,240,R,-2,-5.00
20,240,R,-10,-20.00
30,240,R,-23,-32.50
40,240,R,-45,-54.99
50,240,R,-65,-49.99
60,240,R,-79,-35.01
70,240,R,-106,-67.49
80,240,R,-136,-75.01
90,240,R,-169,-82.48
100,240,R,-204,-87.50
110,240,R,-244,-100.00
120,240,R,-286,-105.02
130,240,R,-331,-112.50
140,240,R,-379,-119.99
150,240,R,-430,-127.53
160,240,R,-483,-132.46
170,240,R,-539,-139.99
180,240,R,-598,-147.51
190,240,R,-661,-157.50
200,240,R,-728,-167.40
210,240,R,-796,-170.12
220,240,R,-867,-177.54
230,240,R,-941,-184.96
240,240,R,-1015,-184.98
250,240,R,-1089,-185.02
260,240,R,-1165,-190.02
270,240,R,-1243,-194.98
280,240,R,-1322,-197.48
290,240,R,-1402,-199.98
300,240,R,-1483,-202.56
310,240,R,-1566,-207.52
320,240,R,-1649,-207.44
330,240,R,-1732,-207.56
340,240,R,-1816,-210.00
350,240,R,-1902,-214.96
360,240,R,-1989,-217.48
370,240,R,-2077,-220.04
380,240,R,-2166,-222.52
390,240,R,-2254,-219.91
400,240,R,-2342,-220.07
410,240,R,-2435,-232.50
420,240,R,-2526,-227.43
430,240,R,-2607,-202.58
440,240,R,-2696,-222.41
450,240,R,-2784,-220.07
460,240,R,-2871,-217.48
470,240,R,-2958,-217.46
480,240,R,-3047,-222.50
490,240,R,-3138,-227.59
500,240,R,-3230,-229.93
510,240,R,-3323,-232.57
520,240,R,-3416,-232.45
530,240,R,-3506,-225.02
540,240,R,-3597,-227.52
550,240,R,-3688,-227.50
560,240,R,-3778,-224.91
570,240,R,-3869,-227.55
580,240,R,-3961,-229.98
590,240,R,-4053,-230.02
600,240,R,-4143,-225.00
610,240,R,-4235,-229.98
620,240,R,-4327,-229.98
630,240,R,-4420,-232.52
640,240,R,-4514,-235.00
650,240,R,-4608,-235.00
660,240,R,-4699,-227.52
670,240,R,-4792,-232.45
680,240,R,-4893,-252.53
690,240,R,-4977,-210.02
700,240,R,-5066,-222.52
710,240,R,-5157,-227.45
720,240,R,-5247,-225.00
730,240,R,-5336,-222.50
740,240,R,-5426,-225.05
750,240,R,-5518,-230.02
760,240,R,-5612,-234.98
770,240,R,-5706,-234.95
780,240,R,-5801,-237.48
790,240,R,-5892,-227.59
800,240,R,-5984,-229.93
810,240,R,-6076,-230.00
820,240,R,-6168,-229.98
830,240,R,-6259,-227.57
840,240,R,-6353,-234.95
850,240,R,-6445,-230.07
860,240,R,-6537,-229.93
870,240,R,-6628,-227.48
880,240,R,-6721,-232.57
890,240,R,-6814,-232.50
900,240,R,-6909,-237.45
910,240,R,-7003,-235.07
920,240,R,-7095,-229.95
930,240,R,-7189,-235.00
940,240,R,-7289,-249.98
950,240,R,-7374,-212.56
960,240,R,-7463,-222.50
970,240,R,-7554,-227.48
980,240,R,-7644,-225.00
990,240,R,-7733,-222.48
1000,240,R,-7824,-227.45
1010,240,R,-7917,-232.57
1020,240,R,-8011,-235.00
1030,240,R,-8105,-234.95
1040,240,R,-8199,-235.07
1050,240,R,-8291,-229.98
1060,240,R,-8384,-232.48
1070,240,R,-8476,-230.00
1080,240,R,-8568,-230.02
1090,240,R,-8659,-227.45
1100,240,R,-8752,-232.50
1110,240,R,-8845,-232.52
1120,240,R,-8936,-227.45
1130,240,R,-9027,-227.55
1140,240,R,-9120,-232.55
1150,240,R,-9214,-235.00
1160,240,R,-9308,-235.00
1170,240,R,-9403,-237.43
1180,240,R,-9495,-230.00
1190,240,R,-9590,-237.38
1200,240,R,-9689,-247.62
1210,240,R,-9773,-210.00
1220,240,R,-9862,-222.57
1230,240,R,-9954,-230.00
1240,240,R,-10044,-225.00
1250,240,R,-10133,-222.48
1260,240,R,-10224,-227.45
1270,240,R,-10317,-232.50
1280,240,R,-10410,-232.57
1290,240,R,-10505,-237.48
1300,240,R,-10599,-235.00
1310,240,R,-10691,-230.00
1320,240,R,-10784,-232.52
1330,240,R,-10875,-227.43
1340,240,R,-10967,-230.07
1350,240,R,-11058,-227.41
1360,240,R,-11152,-235.07
1370,240,R,-11245,-232.52
1380,240,R,-11336,-227.48
1390,240,R,-11427,-227.50
1400,240,R,-11520,-232.50
1410,240,R,-11614,-234.88
