t_ms,pwm_cmd,dir,enc_count,rpm
0,240,R,0,0.00
10,240,R,0,0.00
20,240,R,0,0.00
30,240,R,-12,-30.00
40,240,R,-27,-37.50
50,240,R,-46,-47.50
60,240,R,-69,-57.49
70,240,R,-94,-62.51
80,240,R,-123,-72.49
90,240,R,-156,-82.51
100,240,R,-191,-87.47
110,240,R,-228,-92.54
120,240,R,-270,-105.02
130,240,R,-314,-109.99
140,240,R,-362,-119.99
150,240,R,-412,-124.99
160,240,R,-466,-135.04
170,240,R,-522,-139.94
180,240,R,-582,-149.94
190,240,R,-643,-152.62
200,240,R,-706,-157.47
210,240,R,-770,-159.98
220,240,R,-836,-165.03
230,240,R,-904,-169.97
240,240,R,-976,-180.04
250,240,R,-1049,-182.46
260,240,R,-1124,-187.52
270,240,R,-1202,-195.02
280,240,R,-1281,-197.48
290,240,R,-1360,-197.52
300,240,R,-1439,-197.52
310,240,R,-1519,-199.94
320,240,R,-1600,-202.56
330,240,R,-1681,-202.48
340,240,R,-1763,-204.98
350,240,R,-1846,-207.50
360,240,R,-1931,-212.48
370,240,R,-2015,-210.00
380,240,R,-2099,-210.00
390,240,R,-2185,-215.00
400,240,R,-2271,-214.98
410,240,R,-2358,-217.57
420,240,R,-2447,-222.52
430,240,R,-2536,-222.50
440,240,R,-2623,-217.48
450,240,R,-2710,-217.50
460,240,R,-2798,-220.00
470,240,R,-2885,-217.48
480,240,R,-2973,-219.98
490,240,R,-3060,-217.50
500,240,R,-3146,-215.02
510,240,R,-3231,-212.48
520,240,R,-3318,-217.54
530,240,R,-3407,-222.41
540,240,R,-3496,-222.61
550,240,R,-3587,-227.45
560,240,R,-3679,-229.98
570,240,R,-3769,-225.00
580,240,R,-3859,-225.05
590,240,R,-3947,-219.96
600,240,R,-4037,-225.00
610,240,R,-4125,-220.04
620,240,R,-4214,-222.46
630,240,R,-4305,-227.50
640,240,R,-4395,-225.07
650,240,R,-4483,-219.96
660,240,R,-4573,-225.02
670,240,R,-4663,-224.93
680,240,R,-4754,-227.55
690,240,R,-4846,-230.00
700,240,R,-4938,-230.05
710,240,R,-5027,-222.46
720,240,R,-5116,-222.50
730,240,R,-5206,-225.05
740,240,R,-5295,-222.50
750,240,R,-5384,-222.50
760,240,R,-5473,-222.48
770,240,R,-5561,-219.98
780,240,R,-5648,-217.48
790,240,R,-5736,-220.02
800,240,R,-5826,-224.96
810,240,R,-5916,-225.05
820,240,R,-6008,-230.02
830,240,R,-6101,-232.50
840,240,R,-6192,-227.52
850,240,R,-6281,-222.48
860,240,R,-6371,-224.98
870,240,R,-6461,-224.96
880,240,R,-6550,-222.54
890,240,R,-6640,-225.00
900,240,R,-6731,-227.48
910,240,R,-6820,-222.50
920,240,R,-6909,-222.57
930,240,R,-6999,-224.91
940,240,R,-7089,-225.09
950,240,R,-7181,-229.93
960,240,R,-7274,-232.50
970,240,R,-7365,-227.57
980,240,R,-7454,-222.50
990,240,R,-7545,-227.48
1000,240,R,-7634,-222.46
1010,240,R,-7723,-222.50
1020,240,R,-7812,-222.54
1030,240,R,-7901,-222.52
1040,240,R,-7988,-217.50
1050,240,R,-8075,-217.43
1060,240,R,-8164,-222.50
1070,240,R,-8254,-225.02
1080,240,R,-8346,-229.98
1090,240,R,-8438,-230.00
1100,240,R,-8530,-230.05
1110,240,R,-8620,-224.96
1120,240,R,-8710,-225.00
1130,240,R,-8799,-222.52
1140,240,R,-8889,-225.02
1150,240,R,-8979,-224.96
1160,240,R,-9069,-224.91
1170,240,R,-9160,-227.64
1180,240,R,-9248,-219.98
1190,240,R,-9338,-225.00
1200,240,R,-9427,-222.50
1210,240,R,-9518,-227.48
1220,240,R,-9610,-230.02
1230,240,R,-9702,-230.05
1240,240,R,-9793,-227.43
1250,240,R,-9883,-225.05
1260,240,R,-9973,-224.96
1270,240,R,-10062,-222.57
1280,240,R,-10151,-222.46
1290,240,R,-10240,-222.50
1300,240,R,-10328,-220.02
1310,240,R,-10415,-217.33
1320,240,R,-10501,-215.19
1330,240,R,-10591,-225.00
1340,240,R,-10682,-227.43
1350,240,R,-10773,-227.55
1360,240,R,-10866,-232.43
1370,240,R,-10957,-227.55
1380,240,R,-11047,-224.98
1390,240,R,-11136,-222.57
1400,240,R,-11226,-224.96
1410,240,R,-11315,-222.52
1420,240,R,-11404,-222.52
1430,240,R,-11495,-227.43
1440,240,R,-11586,-227.52
1450,240,R,-11675,-222.50
1460,240,R,-11764,-222.54
1470,240,R,-11854,-225.00
1480,240,R,-11945,-227.50
1490,240,R,-12037,-229.95
1500,240,R,-12129,-229.98
1510,240,R,-12219,-225.02
1520,240,R,-12308,-222.54
1530,240,R,-12399,-227.43
1540,240,R,-12488,-222.54
1550,240,R,-12577,-222.50
1560,240,R,-12666,-222.52
1570,240,R,-12754,-219.85
1580,240,R,-12840,-215.13
1590,240,R,-12928,-219.96
1600,240,R,-13017,-222.50
1610,240,R,-13108,-227.55
1620,240,R,-13200,-230.00
1630,240,R,-13292,-229.95
1640,240,R,-13384,-230.07
1650,240,R,-13473,-222.50
1660,240,R,-13563,-224.93
1670,240,R,-13652,-222.54
1680,240,R,-13741,-222.50
1690,240,R,-13832,-227.48
1700,240,R,-13923,-227.39
1710,240,R,-14012,-222.66
1720,240,R,-14100,-219.96
1730,240,R,-14191,-227.52
1740,240,R,-14281,-225.00
1750,240,R,-14373,-229.98
1760,240,R,-14465,-230.02
1770,240,R,-14556,-227.52
1780,240,R,-14645,-222.46
1790,240,R,-14736,-227.50
1800,240,R,-14825,-222.54
1810,240,R,-14914,-222.50
1820,240,R,-15003,-222.50
1830,240,R,-15092,-222.48
1840,240,R,-15179,-217.50
1850,240,R,-15266,-217.46
1860,240,R,-15354,-220.07
1870,240,R,-15444,-224.96
1880,240,R,-15535,-227.45
1890,240,R,-15628,-232.59
1900,240,R,-15721,-232.48
1910,240,R,-15812,-227.43
1920,240,R,-15901,-222.52
1930,240,R,-15992,-227.57
1940,240,R,-16082,-225.00
1950,240,R,-16173,-227.45
1960,240,R,-16264,-227.55
1970,240,R,-16356,-230.00
1980,240,R,-16446,-224.91
1990,240,R,-16536,-225.05
2000,240,R,-16627,-227.55
2010,240,R,-16719,-229.95
2020,240,R,-16812,-232.50
2030,240,R,-16906,-235.00
2040,240,R,-16997,-227.48
2050,240,R,-17088,-227.57
2060,240,R,-17182,-234.95
2070,240,R,-17271,-222.52
2080,240,R,-17362,-227.43
2090,240,R,-17452,-225.07
2100,240,R,-17542,-224.89
2110,240,R,-17630,-220.09
2120,240,R,-17719,-222.54
2130,240,R,-17810,-227.48
2140,240,R,-17903,-232.45
2150,240,R,-17996,-232.52
2160,240,R,-18090,-234.98
2170,240,R,-18183,-232.48
2180,240,R,-18275,-230.07
2190,240,R,-18366,-227.43
2200,240,R,-18457,-227.52
2210,240,R,-18548,-227.55
2220,240,R,-18640,-230.02
2230,240,R,-18732,-229.98
2240,240,R,-18823,-227.43
2250,240,R,-18914,-227.52
2260,240,R,-19005,-227.55
2270,240,R,-19098,-232.50
2280,240,R,-19191,-232.43
2290,240,R,-19286,-237.60
2300,240,R,-19378,-229.93
2310,240,R,-19470,-230.02
2320,240,R,-19563,-232.45
2330,240,R,-19653,-225.07
2340,240,R,-19743,-225.02
2350,240,R,-19835,-229.84
2360,240,R,-19925,-225.11
2370,240,R,-20014,-222.50
2380,240,R,-20102,-219.98
2390,240,R,-20193,-227.57
2400,240,R,-20286,-232.43
2410,240,R,-20380,-235.00
2420,240,R,-20474,-235.02
2430,240,R,-20567,-232.52
2440,240,R,-20659,-230.00
2450,240,R,-20750,-227.52
2460,240,R,-20842,-229.95
2470,240,R,-20933,-227.55
2480,240,R,-21025,-229.93
2490,240,R,-21118,-232.36
2500,240,R,-21209,-227.68
2510,240,R,-21299,-224.96
2520,240,R,-21391,-230.00
2530,240,R,-21484,-232.55
2540,240,R,-21577,-232.48
2550,240,R,-21672,-237.45
2560,240,R,-21765,-232.52
2570,240,R,-21856,-227.55
2580,240,R,-21949,-232.52
2590,240,R,-22040,-227.41
2600,240,R,-22131,-227.52
2610,240,R,-22222,-227.57
2620,240,R,-22312,-224.96
2630,240,R,-22402,-224.96
2640,240,R,-22490,-220.07
2650,240,R,-22582,-230.02
2660,240,R,-22674,-230.00
2670,240,R,-22768,-234.95
2680,240,R,-22862,-235.00
2690,240,R,-22956,-234.95
2700,240,R,-23048,-230.05
2710,240,R,-23139,-227.48
2720,240,R,-23231,-230.00
2730,240,R,-23322,-227.55
2740,240,R,-23413,-227.50
2750,240,R,-23506,-232.48
2760,240,R,-23599,-232.48
2770,240,R,-23689,-225.00
