t_ms,pwm_cmd,dir,enc_count,rpm
0,240,F,0,0.00
10,240,F,0,0.00
20,240,F,1,2.50
30,240,F,13,30.00
40,240,F,29,40.00
50,240,F,51,54.98
60,240,F,75,60.00
70,240,F,103,70.02
80,240,F,135,80.01
90,240,F,170,87.47
100,240,F,208,95.02
110,240,F,250,104.95
120,240,F,294,109.96
130,240,F,341,117.59
140,240,F,392,127.49
150,240,F,446,135.03
160,240,F,501,137.50
170,240,F,559,145.01
180,240,F,620,152.48
190,240,F,684,159.97
200,240,F,751,167.52
210,240,F,819,170.03
220,240,F,887,169.97
230,240,F,956,172.47
240,240,F,1027,177.57
250,240,F,1105,194.98
260,240,F,1179,185.02
270,240,F,1248,172.50
280,240,F,1321,182.46
290,240,F,1397,190.00
300,240,F,1474,192.48
310,240,F,1553,197.46
320,240,F,1631,195.10
330,240,F,1708,192.46
340,240,F,1787,197.52
350,240,F,1868,202.50
360,240,F,1950,205.00
370,240,F,2032,204.96
380,240,F,2112,199.94
390,240,F,2192,200.08
400,240,F,2272,200.04
410,240,F,2352,199.98
420,240,F,2432,199.98
430,240,F,2515,207.52
440,240,F,2596,202.48
450,240,F,2677,202.52
460,240,F,2758,202.48
470,240,F,2841,207.48
480,240,F,2925,210.00
490,240,F,3009,210.04
500,240,F,3096,217.46
510,240,F,3183,217.52
520,240,F,3269,214.98
530,240,F,3355,215.06
540,240,F,3442,217.48
550,240,F,3535,232.50
560,240,F,3618,207.50
570,240,F,3699,202.48
580,240,F,3786,217.50
590,240,F,3874,220.00
600,240,F,3961,217.46
610,240,F,4049,220.02
620,240,F,4135,215.06
630,240,F,4222,217.43
640,240,F,4311,222.50
650,240,F,4399,219.98
660,240,F,4487,220.04
670,240,F,4573,215.04
680,240,F,4659,214.98
690,240,F,4744,212.48
700,240,F,4829,212.54
710,240,F,4916,217.48
720,240,F,5002,215.00
730,240,F,5086,209.96
740,240,F,5170,209.98
750,240,F,5257,217.54
760,240,F,5343,215.00
770,240,F,5431,220.04
780,240,F,5521,224.96
790,240,F,5610,222.50
800,240,F,5698,220.04
810,240,F,5785,217.48
820,240,F,5877,229.93
830,240,F,5969,230.00
840,240,F,6052,207.52
850,240,F,6137,212.54
860,240,F,6226,222.50
870,240,F,6314,219.85
880,240,F,6403,222.68
890,240,F,6490,217.48
900,240,F,6578,219.98
910,240,F,6667,222.54
920,240,F,6757,224.93
930,240,F,6846,222.50
940,240,F,6933,217.52
950,240,F,7020,217.54
960,240,F,7106,214.98
970,240,F,7191,212.52
980,240,F,7277,215.00
990,240,F,7366,222.48
1000,240,F,7451,212.48
1010,240,F,7535,210.00
1020,240,F,7621,214.98
1030,240,F,7707,215.04
1040,240,F,7794,217.52
1050,240,F,7883,222.46
1060,240,F,7974,227.48
1070,240,F,8063,222.54
1080,240,F,8151,220.00
1090,240,F,8239,220.00
1100,240,F,8335,240.00
1110,240,F,8420,212.33
1120,240,F,8502,205.14
1130,240,F,8590,219.96
1140,240,F,8679,222.59
1150,240,F,8768,222.48
1160,240,F,8857,222.52
1170,240,F,8944,217.46
1180,240,F,9032,220.00
1190,240,F,9122,225.00
1200,240,F,9211,222.52
1210,240,F,9300,222.52
1220,240,F,9386,214.91
1230,240,F,9472,215.09
1240,240,F,9558,214.96
1250,240,F,9644,215.02
