t_ms,pwm_cmd,dir,enc_count,rpm
0,240,F,0,0.00
10,240,F,2,5.00
20,240,F,9,17.50
30,240,F,20,27.49
40,240,F,35,37.49
50,240,F,54,47.50
60,240,F,77,57.51
70,240,F,104,67.51
80,240,F,134,74.99
90,240,F,170,89.99
100,240,F,207,92.50
110,240,F,248,102.49
120,240,F,294,115.00
130,240,F,343,122.51
140,240,F,395,130.03
150,240,F,448,132.47
160,240,F,505,142.49
170,240,F,564,147.49
180,240,F,627,157.52
190,240,F,692,162.48
200,240,F,758,165.02
210,240,F,825,167.53
220,240,F,894,172.48
230,240,F,963,172.48
240,240,F,1033,175.04
250,240,F,1104,177.46
260,240,F,1177,182.50
270,240,F,1252,187.50
280,240,F,1328,190.06
290,240,F,1403,187.44
300,240,F,1479,190.02
310,240,F,1556,192.50
320,240,F,1635,197.54
330,240,F,1715,199.98
340,240,F,1797,204.98
350,240,F,1882,212.52
360,240,F,1966,209.98
370,240,F,2049,207.54
380,240,F,2132,207.46
390,240,F,2220,220.04
400,240,F,2309,222.50
410,240,F,2388,197.50
420,240,F,2472,209.90
430,240,F,2558,215.11
440,240,F,2643,212.46
450,240,F,2730,217.54
460,240,F,2817,217.37
470,240,F,2902,212.63
480,240,F,2990,219.93
490,240,F,3078,220.00
500,240,F,3167,222.57
510,240,F,3253,214.89
520,240,F,3338,212.52
530,240,F,3423,212.59
540,240,F,3508,212.48
550,240,F,3594,214.94
560,240,F,3681,217.57
570,240,F,3767,214.96
580,240,F,3850,207.54
590,240,F,3935,212.48
600,240,F,4021,214.98
610,240,F,4108,217.52
620,240,F,4197,222.52
630,240,F,4287,225.00
640,240,F,4377,225.02
650,240,F,4464,217.43
660,240,F,4552,219.98
670,240,F,4648,239.93
680,240,F,4734,215.06
690,240,F,4818,210.06
700,240,F,4906,219.82
710,240,F,4994,220.15
720,240,F,5083,222.54
730,240,F,5172,222.43
740,240,F,5260,219.98
750,240,F,5348,220.04
760,240,F,5438,225.02
770,240,F,5528,225.00
780,240,F,5617,222.43
790,240,F,5704,217.57
800,240,F,5791,217.50
810,240,F,5877,215.00
820,240,F,5963,214.91
830,240,F,6051,219.93
840,240,F,6137,215.15
850,240,F,6222,212.46
860,240,F,6307,212.48
870,240,F,6394,217.59
880,240,F,6481,217.43
890,240,F,6570,222.48
900,240,F,6661,227.57
910,240,F,6751,224.93
920,240,F,6839,220.07
930,240,F,6927,220.02
940,240,F,7021,234.91
950,240,F,7112,227.52
960,240,F,7194,205.06
970,240,F,7282,219.96
980,240,F,7371,222.46
990,240,F,7459,220.09
1000,240,F,7549,224.93
1010,240,F,7637,220.02
1020,240,F,7725,220.02
1030,240,F,7815,224.93
1040,240,F,7906,227.59
1050,240,F,7995,222.41
1060,240,F,8082,217.57
1070,240,F,8169,217.46
1080,240,F,8255,215.04
1090,240,F,8341,215.00
1100,240,F,8428,217.46
1110,240,F,8516,220.07
1120,240,F,8602,214.85
1130,240,F,8686,210.11
1140,240,F,8773,217.46
1150,240,F,8861,219.98
1160,240,F,8948,217.61
1170,240,F,9039,227.48
1180,240,F,9129,225.00
1190,240,F,9218,222.50
1200,240,F,9306,219.93
1210,240,F,9397,227.55
1220,240,F,9491,235.02
1230,240,F,9576,212.50
1240,240,F,9660,210.02
1250,240,F,9750,224.98
1260,240,F,9838,219.93
1270,240,F,9928,225.02
1280,240,F,10017,222.52
1290,240,F,10105,220.00
1300,240,F,10195,225.02
1310,240,F,10286,227.43
1320,240,F,10375,222.52
1330,240,F,10463,220.07
1340,240,F,10550,217.48
1350,240,F,10636,215.02
1360,240,F,10723,217.39
1370,240,F,10809,215.06
1380,240,F,10898,222.48
1390,240,F,10984,215.06
1400,240,F,11069,212.33
1410,240,F,11155,214.96
1420,240,F,11242,217.72
1430,240,F,11329,217.46
1440,240,F,11419,225.02
1450,240,F,11510,227.52
1460,240,F,11600,224.93
1470,240,F,11688,220.00
1480,240,F,11778,224.98
1490,240,F,11873,237.60
1500,240,F,11959,214.94
1510,240,F,12042,207.50
1520,240,F,12131,222.54
1530,240,F,12220,222.52
1540,240,F,12310,224.91
1550,240,F,12399,222.57
1560,240,F,12487,219.96
1570,240,F,12576,222.50
1580,240,F,12667,227.57
1590,240,F,12757,224.98
1600,240,F,12845,219.93
1610,240,F,12932,217.50
1620,240,F,13019,217.59
1630,240,F,13105,214.98
1640,240,F,13192,217.33
1650,240,F,13280,220.18
1660,240,F,13367,217.46
1670,240,F,13450,207.52
1680,240,F,13537,217.41
1690,240,F,13623,215.09
1700,240,F,13711,220.00
1710,240,F,13800,222.50
1720,240,F,13892,230.00
1730,240,F,13982,225.02
1740,240,F,14070,219.96
1750,240,F,14159,222.57
1760,240,F,14254,237.48
1770,240,F,14342,220.00
1780,240,F,14424,204.94
1790,240,F,14513,222.50
1800,240,F,14602,222.50
1810,240,F,14692,225.05
1820,240,F,14781,222.52
1830,240,F,14869,219.93
1840,240,F,14958,222.59
1850,240,F,15048,224.96
1860,240,F,15138,225.02
1870,240,F,15227,222.50
1880,240,F,15314,217.52
1890,240,F,15401,217.41
1900,240,F,15487,215.09
1910,240,F,15573,214.91
1920,240,F,15661,220.02
1930,240,F,15748,217.57
1940,240,F,15832,210.00
1950,240,F,15918,214.91
1960,240,F,16005,217.52
1970,240,F,16093,220.02
1980,240,F,16182,222.50
1990,240,F,16273,227.50
2000,240,F,16363,224.96
2010,240,F,16451,220.07
2020,240,F,16539,219.96
2030,240,F,16634,237.48
2040,240,F,16724,225.00
2050,240,F,16807,207.54
2060,240,F,16894,217.48
2070,240,F,16983,222.57
2080,240,F,17073,224.98
2090,240,F,17162,222.48
2100,240,F,17250,220.00
2110,240,F,17339,222.46
2120,240,F,17429,225.09
2130,240,F,17519,224.91
2140,240,F,17608,222.57
2150,240,F,17696,219.98
2160,240,F,17783,217.48
2170,240,F,17869,215.06
2180,240,F,17955,214.96
