t_ms,pwm_cmd,dir,enc_count,rpm
0,240,R,0,0.00
10,240,R,-3,-7.50
20,240,R,-11,-20.00
30,240,R,-23,-29.97
40,240,R,-38,-37.52
50,240,R,-58,-50.00
60,240,R,-81,-57.50
70,240,R,-109,-69.97
80,240,R,-139,-75.03
90,240,R,-174,-87.54
100,240,R,-212,-94.97
110,240,R,-255,-107.53
120,240,R,-301,-115.00
130,240,R,-351,-124.96
140,240,R,-404,-132.53
150,240,R,-460,-139.99
160,240,R,-519,-147.51
170,240,R,-580,-152.52
180,240,R,-644,-159.95
190,240,R,-711,-167.50
200,240,R,-779,-169.98
210,240,R,-849,-175.05
220,240,R,-921,-180.00
230,240,R,-995,-185.02
240,240,R,-1070,-187.44
250,240,R,-1146,-190.06
260,240,R,-1223,-192.48
270,240,R,-1303,-199.96
280,240,R,-1384,-202.50
290,240,R,-1467,-207.56
300,240,R,-1551,-209.96
310,240,R,-1636,-212.50
320,240,R,-1719,-207.52
330,240,R,-1804,-212.48
340,240,R,-1889,-212.50
350,240,R,-1975,-214.98
360,240,R,-2059,-210.04
370,240,R,-2144,-212.48
380,240,R,-2231,-217.52
390,240,R,-2314,-207.52
400,240,R,-2400,-214.98
410,240,R,-2487,-217.46
420,240,R,-2577,-225.02
430,240,R,-2667,-225.05
440,240,R,-2759,-229.98
450,240,R,-2849,-225.02
460,240,R,-2939,-224.93
470,240,R,-3028,-222.52
480,240,R,-3119,-227.45
490,240,R,-3209,-225.05
500,240,R,-3298,-222.52
510,240,R,-3388,-225.00
520,240,R,-3478,-225.00
530,240,R,-3567,-222.48
540,240,R,-3658,-227.50
550,240,R,-3749,-227.55
560,240,R,-3841,-230.00
570,240,R,-3934,-232.41
580,240,R,-4027,-232.50
590,240,R,-4117,-225.00
600,240,R,-4208,-227.55
610,240,R,-4301,-232.52
620,240,R,-4390,-222.52
630,240,R,-4478,-220.00
640,240,R,-4569,-227.45
650,240,R,-4658,-222.50
660,240,R,-4745,-217.48
670,240,R,-4835,-225.02
680,240,R,-4926,-227.50
690,240,R,-5019,-232.43
700,240,R,-5112,-232.57
710,240,R,-5205,-232.55
720,240,R,-5297,-229.91
730,240,R,-5388,-227.50
740,240,R,-5480,-230.00
750,240,R,-5573,-232.55
760,240,R,-5663,-225.00
770,240,R,-5754,-227.45
780,240,R,-5845,-227.59
790,240,R,-5936,-227.48
800,240,R,-6026,-225.00
810,240,R,-6118,-229.98
820,240,R,-6210,-229.98
830,240,R,-6304,-235.02
840,240,R,-6398,-234.95
850,240,R,-6489,-227.52
860,240,R,-6581,-230.00
870,240,R,-6674,-232.55
880,240,R,-6764,-225.02
890,240,R,-6854,-225.00
900,240,R,-6944,-225.00
910,240,R,-7034,-225.00
920,240,R,-7122,-220.00
930,240,R,-7211,-222.50
940,240,R,-7302,-227.45
950,240,R,-7394,-230.05
960,240,R,-7488,-235.00
970,240,R,-7582,-234.93
980,240,R,-7674,-230.05
990,240,R,-7765,-227.50
1000,240,R,-7859,-234.86
1010,240,R,-7951,-230.12
1020,240,R,-8041,-224.96
1030,240,R,-8132,-227.57
1040,240,R,-8224,-229.93
1050,240,R,-8315,-227.55
1060,240,R,-8406,-227.52
1070,240,R,-8497,-227.48
1080,240,R,-8590,-232.55
1090,240,R,-8683,-232.48
1100,240,R,-8777,-234.98
1110,240,R,-8870,-232.52
1120,240,R,-8962,-230.02
1130,240,R,-9054,-229.95
1140,240,R,-9145,-227.55
