t_ms,pwm_cmd,dir,enc_count,rpm
0,240,F,0,0.00
10,240,F,1,2.50
20,240,F,8,17.51
30,240,F,20,29.99
40,240,F,36,40.00
50,240,F,55,47.50
60,240,F,78,57.52
70,240,F,107,72.48
80,240,F,137,75.03
90,240,F,172,87.48
100,240,F,211,97.48
110,240,F,253,105.01
120,240,F,298,112.53
130,240,F,348,124.99
140,240,F,399,127.50
150,240,F,453,134.96
160,240,F,511,145.04
170,240,F,572,152.48
180,240,F,636,159.98
190,240,F,700,160.03
200,240,F,766,165.02
210,240,F,833,167.47
220,240,F,901,170.02
230,240,F,970,172.52
240,240,F,1041,177.48
250,240,F,1113,179.86
260,240,F,1187,185.09
270,240,F,1262,187.48
280,240,F,1336,185.06
290,240,F,1411,187.54
300,240,F,1488,192.46
310,240,F,1566,195.02
320,240,F,1646,200.02
330,240,F,1727,202.48
340,240,F,1811,209.96
350,240,F,1895,210.06
360,240,F,1977,204.98
370,240,F,2060,207.46
380,240,F,2147,217.54
390,240,F,2235,219.96
400,240,F,2316,202.50
410,240,F,2396,200.00
420,240,F,2482,215.06
430,240,F,2568,214.94
440,240,F,2654,215.00
450,240,F,2740,214.98
460,240,F,2826,215.06
470,240,F,2912,215.00
480,240,F,3000,220.00
490,240,F,3088,219.98
500,240,F,3175,217.52
510,240,F,3260,212.52
520,240,F,3345,212.48
530,240,F,3429,210.00
540,240,F,3514,212.50
550,240,F,3601,217.43
560,240,F,3686,212.52
570,240,F,3770,210.04
580,240,F,3854,210.02
590,240,F,3940,214.94
600,240,F,4026,215.06
610,240,F,4115,222.34
620,240,F,4204,222.66
630,240,F,4294,224.84
640,240,F,4381,217.57
650,240,F,4468,217.57
660,240,F,4562,234.91
670,240,F,4651,222.54
680,240,F,4734,207.56
690,240,F,4820,215.00
700,240,F,4908,219.93
710,240,F,4997,222.37
720,240,F,5086,222.70
730,240,F,5173,217.46
740,240,F,5261,220.00
750,240,F,5350,222.54
760,240,F,5441,227.43
770,240,F,5529,220.02
780,240,F,5617,220.04
790,240,F,5703,214.94
800,240,F,5789,215.00
810,240,F,5874,212.48
820,240,F,5961,217.59
830,240,F,6049,219.98
840,240,F,6134,212.50
850,240,F,6218,209.98
860,240,F,6304,215.04
870,240,F,6391,217.48
880,240,F,6478,217.52
890,240,F,6568,224.96
900,240,F,6658,224.91
910,240,F,6746,220.11
920,240,F,6834,220.02
930,240,F,6924,225.00
940,240,F,7019,237.45
950,240,F,7102,207.50
960,240,F,7186,209.98
970,240,F,7274,220.00
980,240,F,7364,225.00
990,240,F,7452,220.04
1000,240,F,7541,222.46
1010,240,F,7628,217.54
1020,240,F,7717,222.50
1030,240,F,7807,224.98
1040,240,F,7896,222.46
1050,240,F,7983,217.54
1060,240,F,8070,217.48
1070,240,F,8157,217.57
1080,240,F,8242,212.50
1090,240,F,8328,214.91
1100,240,F,8416,220.07
1110,240,F,8502,214.96
1120,240,F,8585,207.48
1130,240,F,8671,215.06
1140,240,F,8757,215.02
1150,240,F,8844,217.46
1160,240,F,8933,222.48
1170,240,F,9024,227.55
1180,240,F,9113,222.46
1190,240,F,9200,217.48
1200,240,F,9289,222.41
1210,240,F,9383,235.12
1220,240,F,9471,220.02
1230,240,F,9551,199.98
1240,240,F,9641,225.05
1250,240,F,9729,219.93
1260,240,F,9818,222.59
1270,240,F,9907,222.43
1280,240,F,9994,217.54
1290,240,F,10082,220.02
1300,240,F,10171,222.41
1310,240,F,10261,225.07
1320,240,F,10350,222.46
1330,240,F,10437,217.52
1340,240,F,10523,215.04
1350,240,F,10609,214.91
1360,240,F,10694,212.56
1370,240,F,10781,217.46
1380,240,F,10867,215.00
1390,240,F,10952,212.56
1400,240,F,11036,209.98
1410,240,F,11123,217.52
1420,240,F,11210,217.50
1430,240,F,11298,220.00
1440,240,F,11388,224.93
1450,240,F,11477,222.54
1460,240,F,11566,222.43
1470,240,F,11653,217.52
1480,240,F,11745,229.95
1490,240,F,11837,230.07
1500,240,F,11920,207.52
1510,240,F,12006,215.00
1520,240,F,12094,220.00
1530,240,F,12183,222.50
1540,240,F,12272,222.52
1550,240,F,12360,219.93
1560,240,F,12448,219.98
1570,240,F,12537,222.52
1580,240,F,12627,225.02
1590,240,F,12716,222.52
1600,240,F,12803,217.48
1610,240,F,12890,217.48
1620,240,F,12976,214.98
1630,240,F,13062,215.06
1640,240,F,13148,214.83
1650,240,F,13236,220.20
1660,240,F,13321,212.44
1670,240,F,13406,212.56
1680,240,F,13491,212.42
1690,240,F,13578,217.57
1700,240,F,13665,217.43
1710,240,F,13754,222.50
1720,240,F,13845,227.59
1730,240,F,13934,222.41
1740,240,F,14022,220.00
1750,240,F,14111,222.52
1760,240,F,14206,237.52
1770,240,F,14292,214.89
1780,240,F,14374,205.14
1790,240,F,14462,219.98
1800,240,F,14551,222.46
1810,240,F,14640,222.50
1820,240,F,14729,222.57
1830,240,F,14817,219.96
1840,240,F,14905,220.00
1850,240,F,14995,225.05
1860,240,F,15084,222.48
1870,240,F,15173,222.46
1880,240,F,15259,215.02
1890,240,F,15346,217.54
1900,240,F,15431,212.48
