t_ms,pwm_cmd,dir,enc_count,rpm
0,240,R,0,0.00
10,240,R,-3,-7.50
20,240,R,-10,-17.51
30,240,R,-23,-32.50
40,240,R,-39,-39.99
50,240,R,-59,-50.01
60,240,R,-83,-60.00
70,240,R,-110,-67.51
80,240,R,-142,-79.99
90,240,R,-177,-87.50
100,240,R,-215,-95.01
110,240,R,-257,-104.98
120,240,R,-303,-115.01
130,240,R,-353,-125.01
140,240,R,-406,-132.51
150,240,R,-463,-142.47
160,240,R,-522,-147.47
170,240,R,-584,-155.03
180,240,R,-648,-159.95
190,240,R,-714,-165.08
200,240,R,-783,-172.43
210,240,R,-852,-172.52
220,240,R,-924,-180.04
230,240,R,-998,-184.94
240,240,R,-1074,-190.04
250,240,R,-1151,-192.50
260,240,R,-1231,-200.02
270,240,R,-1312,-202.48
280,240,R,-1394,-204.96
290,240,R,-1475,-202.42
300,240,R,-1557,-205.12
310,240,R,-1640,-207.50
320,240,R,-1724,-209.98
330,240,R,-1806,-204.96
340,240,R,-1890,-210.11
350,240,R,-1975,-212.44
360,240,R,-2058,-207.56
370,240,R,-2143,-212.44
380,240,R,-2229,-215.06
390,240,R,-2318,-222.48
400,240,R,-2408,-225.00
410,240,R,-2499,-227.50
420,240,R,-2589,-224.93
430,240,R,-2679,-225.07
440,240,R,-2769,-224.98
450,240,R,-2859,-225.02
460,240,R,-2948,-222.52
470,240,R,-3038,-224.96
480,240,R,-3128,-224.98
490,240,R,-3218,-225.05
500,240,R,-3308,-224.89
510,240,R,-3398,-225.14
520,240,R,-3489,-227.48
530,240,R,-3582,-232.50
540,240,R,-3675,-232.50
550,240,R,-3769,-235.02
560,240,R,-3859,-224.98
570,240,R,-3951,-230.02
580,240,R,-4044,-232.50
590,240,R,-4134,-224.80
600,240,R,-4222,-220.13
610,240,R,-4313,-227.50
620,240,R,-4402,-222.52
630,240,R,-4491,-222.39
640,240,R,-4581,-225.07
650,240,R,-4673,-230.07
660,240,R,-4766,-232.48
670,240,R,-4860,-235.02
680,240,R,-4954,-235.00
690,240,R,-5046,-229.95
700,240,R,-5138,-230.02
710,240,R,-5230,-230.02
720,240,R,-5325,-237.50
730,240,R,-5414,-222.52
740,240,R,-5505,-227.45
750,240,R,-5598,-232.48
760,240,R,-5689,-227.50
770,240,R,-5780,-227.52
780,240,R,-5873,-232.50
790,240,R,-5966,-232.55
800,240,R,-6061,-237.43
810,240,R,-6155,-235.07
820,240,R,-6246,-227.45
830,240,R,-6338,-230.00
840,240,R,-6433,-237.50
850,240,R,-6523,-224.91
860,240,R,-6611,-220.13
870,240,R,-6703,-229.91
880,240,R,-6793,-225.02
890,240,R,-6882,-222.54
900,240,R,-6972,-224.96
910,240,R,-7064,-230.00
920,240,R,-7157,-232.48
930,240,R,-7252,-237.43
940,240,R,-7345,-232.57
950,240,R,-7438,-232.52
960,240,R,-7530,-230.07
970,240,R,-7623,-232.43
980,240,R,-7716,-232.52
990,240,R,-7807,-227.55
1000,240,R,-7898,-227.43
1010,240,R,-7990,-230.05
1020,240,R,-8082,-230.02
1030,240,R,-8173,-227.45
1040,240,R,-8265,-229.98
1050,240,R,-8358,-232.50
1060,240,R,-8453,-237.52
1070,240,R,-8547,-235.05
1080,240,R,-8639,-230.00
1090,240,R,-8731,-230.00
1100,240,R,-8824,-232.50
1110,240,R,-8915,-227.41
1120,240,R,-9005,-225.05
1130,240,R,-9095,-224.98
1140,240,R,-9186,-227.55
