t_ms,pwm_cmd,dir,enc_count,rpm
0,240,R,0,0.00
10,240,R,-1,-2.50
20,240,R,-2,-2.50
30,240,R,-13,-27.50
40,240,R,-29,-39.98
50,240,R,-49,-50.00
60,240,R,-73,-60.02
70,240,R,-101,-69.99
80,240,R,-134,-82.51
90,240,R,-171,-92.49
100,240,R,-211,-100.03
110,240,R,-255,-109.98
120,240,R,-304,-122.51
130,240,R,-355,-127.46
140,240,R,-411,-140.00
150,240,R,-468,-142.50
160,240,R,-528,-150.01
170,240,R,-590,-155.02
180,240,R,-654,-160.00
190,240,R,-721,-167.53
200,240,R,-790,-172.47
210,240,R,-861,-177.46
220,240,R,-935,-185.06
230,240,R,-1011,-189.94
240,240,R,-1088,-192.58
250,240,R,-1164,-189.96
260,240,R,-1242,-195.02
270,240,R,-1323,-202.48
280,240,R,-1403,-199.98
290,240,R,-1482,-197.54
300,240,R,-1563,-202.46
310,240,R,-1644,-202.50
320,240,R,-1726,-205.06
330,240,R,-1808,-204.96
340,240,R,-1892,-210.00
350,240,R,-1977,-212.52
360,240,R,-2064,-217.50
370,240,R,-2153,-222.52
380,240,R,-2241,-219.93
390,240,R,-2329,-220.02
400,240,R,-2417,-219.98
410,240,R,-2506,-222.52
420,240,R,-2595,-222.48
430,240,R,-2683,-219.98
440,240,R,-2771,-220.04
450,240,R,-2860,-222.50
460,240,R,-2948,-220.02
470,240,R,-3037,-222.46
480,240,R,-3127,-225.05
490,240,R,-3217,-224.98
500,240,R,-3309,-230.02
510,240,R,-3401,-230.00
520,240,R,-3493,-229.95
530,240,R,-3583,-224.87
540,240,R,-3674,-227.68
550,240,R,-3764,-224.93
560,240,R,-3854,-225.09
570,240,R,-3942,-220.00
580,240,R,-4031,-222.43
590,240,R,-4120,-222.54
600,240,R,-4208,-220.02
610,240,R,-4297,-222.43
620,240,R,-4388,-227.50
630,240,R,-4480,-230.00
640,240,R,-4573,-232.52
650,240,R,-4667,-235.05
660,240,R,-4758,-227.41
670,240,R,-4849,-227.55
680,240,R,-4941,-230.02
690,240,R,-5035,-234.98
700,240,R,-5124,-222.48
710,240,R,-5214,-225.02
720,240,R,-5305,-227.50
730,240,R,-5396,-227.55
740,240,R,-5487,-227.50
750,240,R,-5579,-229.98
760,240,R,-5671,-229.98
770,240,R,-5765,-235.02
780,240,R,-5859,-234.98
790,240,R,-5950,-227.50
800,240,R,-6041,-227.52
810,240,R,-6135,-234.98
820,240,R,-6225,-225.05
830,240,R,-6314,-222.48
840,240,R,-6404,-225.02
850,240,R,-6494,-224.96
860,240,R,-6583,-222.52
870,240,R,-6672,-222.43
880,240,R,-6763,-227.55
890,240,R,-6855,-230.02
900,240,R,-6949,-234.98
910,240,R,-7042,-232.55
920,240,R,-7135,-232.43
930,240,R,-7226,-227.48
940,240,R,-7318,-230.05
950,240,R,-7412,-234.84
960,240,R,-7502,-225.16
970,240,R,-7592,-224.98
980,240,R,-7684,-230.07
990,240,R,-7775,-227.43
1000,240,R,-7866,-227.50
1010,240,R,-7957,-227.50
1020,240,R,-8050,-232.55
1030,240,R,-8143,-232.45
1040,240,R,-8237,-235.05
1050,240,R,-8330,-232.45
1060,240,R,-8420,-225.05
1070,240,R,-8514,-235.02
1080,240,R,-8604,-225.00
1090,240,R,-8694,-224.93
1100,240,R,-8784,-225.00
1110,240,R,-8874,-225.02
1120,240,R,-8962,-220.00
1130,240,R,-9051,-222.48
1140,240,R,-9142,-227.57
1150,240,R,-9234,-229.95
1160,240,R,-9327,-232.55
1170,240,R,-9421,-234.98
1180,240,R,-9513,-230.02
1190,240,R,-9605,-229.93
1200,240,R,-9697,-230.02
1210,240,R,-9789,-230.05
1220,240,R,-9883,-234.93
1230,240,R,-9971,-220.07
1240,240,R,-10062,-227.48
1250,240,R,-10153,-227.50
1260,240,R,-10244,-227.45
1270,240,R,-10335,-227.50
1280,240,R,-10427,-230.00
1290,240,R,-10520,-232.57
1300,240,R,-10614,-234.95
1310,240,R,-10707,-232.50
1320,240,R,-10798,-227.48
1330,240,R,-10890,-230.07
1340,240,R,-10981,-227.41
1350,240,R,-11071,-225.07
1360,240,R,-11160,-222.46
1370,240,R,-11250,-225.02
1380,240,R,-11339,-222.50
1390,240,R,-11427,-220.02
1400,240,R,-11518,-227.50
1410,240,R,-11610,-230.00
1420,240,R,-11702,-229.98
1430,240,R,-11796,-234.98
1440,240,R,-11889,-232.45
1450,240,R,-11980,-227.55
1460,240,R,-12072,-229.98
1470,240,R,-12163,-227.52
1480,240,R,-12258,-237.48
1490,240,R,-12345,-217.50
1500,240,R,-12436,-227.59
1510,240,R,-12528,-230.00
1520,240,R,-12618,-225.00
1530,240,R,-12710,-229.93
1540,240,R,-12801,-227.52
1550,240,R,-12894,-232.52
1560,240,R,-12988,-235.00
1570,240,R,-13081,-232.43
1580,240,R,-13172,-227.55
1590,240,R,-13264,-230.05
1600,240,R,-13355,-227.45
1610,240,R,-13446,-227.50
1620,240,R,-13534,-220.00
1630,240,R,-13625,-227.52
1640,240,R,-13714,-222.50
1650,240,R,-13803,-222.37
1660,240,R,-13892,-222.61
1670,240,R,-13984,-230.00
1680,240,R,-14076,-229.98
1690,240,R,-14169,-232.57
1700,240,R,-14262,-232.50
1710,240,R,-14354,-229.93
1720,240,R,-14445,-227.52
1730,240,R,-14537,-229.98
1740,240,R,-14632,-237.41
1750,240,R,-14721,-222.61
1760,240,R,-14810,-222.54
1770,240,R,-14901,-227.48
1780,240,R,-14992,-227.52
1790,240,R,-15082,-224.98
1800,240,R,-15174,-229.98
1810,240,R,-15266,-230.00
1820,240,R,-15359,-232.55
1830,240,R,-15453,-234.98
1840,240,R,-15544,-227.45
1850,240,R,-15635,-227.55
1860,240,R,-15727,-229.95
1870,240,R,-15818,-227.52
1880,240,R,-15907,-222.54
1890,240,R,-15997,-225.00
1900,240,R,-16086,-222.50
1910,240,R,-16174,-219.96
1920,240,R,-16263,-222.48
1930,240,R,-16354,-227.57
