direction,pwm,K_ss_mean,Td_mean,Td_std,tau_mean,tau_std,rms_rise_mean,rms_ss_mean
fwd,160,52.076709933682345,2.3859146895722095e-13,3.9539138217838814e-13,200.09366538355366,22.019206527909695,2.6149220707848486,2.1220007450461584
fwd,200,123.52532826887123,4.918484815129155,0.8587952840664729,95.09772423442651,4.6446559676977,2.4775014404842977,2.6828478351673097
fwd,240,209.74033653159753,17.057603339078792,0.7260076649299727,152.25797566191488,2.7383531510609744,4.688880498956702,4.196544679801285
rev,160,-69.55333303323421,5.1806331431866665e-12,8.973016665000569e-12,191.65229364405332,12.148819788060962,4.029170932857333,2.473886604648562
rev,200,-131.3485404384987,5.631638736405783,0.27719041149661733,81.23874844460927,0.9377460181400346,2.6580323646535677,3.298950648355991
rev,240,-222.5579909750672,23.48538480714559,0.6394418012135951,144.42718712764184,2.453584463686236,7.172695955232157,5.997175821592894
