t_ms,pwm_cmd,dir,enc_count,rpm
0,240,F,0,0.00
10,240,F,3,7.50
20,240,F,11,20.00
30,240,F,23,30.01
40,240,F,41,44.99
50,240,F,62,52.51
60,240,F,88,64.98
70,240,F,118,74.99
80,240,F,154,90.02
90,240,F,192,94.99
100,240,F,234,105.00
110,240,F,280,115.02
120,240,F,328,120.00
130,240,F,381,132.47
140,240,F,436,137.54
150,240,F,495,147.49
160,240,F,555,149.99
170,240,F,617,155.03
180,240,F,680,157.34
190,240,F,743,157.64
200,240,F,808,162.52
210,240,F,874,164.95
220,240,F,942,170.02
230,240,F,1013,177.52
240,240,F,1088,187.37
250,240,F,1162,185.13
260,240,F,1236,184.98
270,240,F,1312,190.00
280,240,F,1389,192.54
290,240,F,1468,197.50
300,240,F,1546,194.94
310,240,F,1628,205.00
320,240,F,1711,207.56
330,240,F,1794,207.46
340,240,F,1876,205.04
350,240,F,1959,207.44
360,240,F,2051,230.00
370,240,F,2133,205.02
380,240,F,2215,204.98
390,240,F,2295,199.98
400,240,F,2381,215.02
410,240,F,2465,210.02
420,240,F,2551,214.98
430,240,F,2637,215.04
440,240,F,2723,215.02
450,240,F,2810,217.46
460,240,F,2899,222.50
470,240,F,2986,217.54
480,240,F,3071,212.48
490,240,F,3156,212.46
500,240,F,3238,205.04
510,240,F,3322,209.98
520,240,F,3407,212.46
530,240,F,3495,220.07
540,240,F,3582,217.46
550,240,F,3667,212.54
560,240,F,3754,217.46
570,240,F,3840,215.04
580,240,F,3928,219.96
590,240,F,4016,219.98
600,240,F,4107,227.52
610,240,F,4196,222.50
620,240,F,4284,220.02
630,240,F,4375,227.52
640,240,F,4469,234.95
650,240,F,4555,215.04
660,240,F,4637,205.02
670,240,F,4726,222.43
680,240,F,4815,222.57
690,240,F,4903,220.00
700,240,F,4992,222.46
710,240,F,5081,222.50
720,240,F,5169,220.00
730,240,F,5259,225.00
740,240,F,5349,225.05
750,240,F,5437,219.96
760,240,F,5523,214.98
770,240,F,5608,212.50
780,240,F,5692,210.06
790,240,F,5778,214.91
800,240,F,5866,220.04
810,240,F,5954,219.96
820,240,F,6041,217.50
830,240,F,6128,217.54
840,240,F,6216,220.00
850,240,F,6304,219.96
860,240,F,6394,224.93
870,240,F,6484,225.11
880,240,F,6574,224.98
890,240,F,6662,220.02
900,240,F,6751,222.48
910,240,F,6849,245.07
920,240,F,6936,217.43
930,240,F,7019,207.52
940,240,F,7107,220.04
950,240,F,7196,222.46
960,240,F,7285,222.34
970,240,F,7374,222.68
980,240,F,7462,220.02
990,240,F,7551,222.43
1000,240,F,7641,225.07
1010,240,F,7732,227.43
1020,240,F,7820,220.04
1030,240,F,7907,217.50
1040,240,F,7993,215.00
1050,240,F,8077,209.98
1060,240,F,8162,212.48
1070,240,F,8251,222.46
1080,240,F,8338,217.54
1090,240,F,8426,220.07
1100,240,F,8513,217.46
1110,240,F,8601,220.00
1120,240,F,8689,220.02
1130,240,F,8778,222.50
1140,240,F,8869,227.52
1150,240,F,8959,224.93
1160,240,F,9047,220.07
1170,240,F,9136,222.48
1180,240,F,9235,247.48
1190,240,F,9322,217.50
1200,240,F,9405,207.50
1210,240,F,9492,217.48
1220,240,F,9582,225.02
1230,240,F,9670,220.02
1240,240,F,9759,222.48
1250,240,F,9848,222.52
1260,240,F,9937,222.34
1270,240,F,10026,222.66
1280,240,F,10117,227.52
1290,240,F,10206,222.46
1300,240,F,10293,217.54
1310,240,F,10379,214.96
1320,240,F,10463,210.02
1330,240,F,10548,212.52
1340,240,F,10636,219.85
1350,240,F,10724,220.09
1360,240,F,10812,220.04
1370,240,F,10899,217.46
1380,240,F,10987,220.04
1390,240,F,11075,219.98
1400,240,F,11163,219.98
1410,240,F,11254,227.55
1420,240,F,11344,224.98
1430,240,F,11433,222.52
1440,240,F,11522,222.48
1450,240,F,11620,245.00
1460,240,F,11708,220.02
1470,240,F,11794,215.02
1480,240,F,11878,209.98
1490,240,F,11967,222.50
1500,240,F,12055,220.00
1510,240,F,12145,225.02
1520,240,F,12234,222.43
1530,240,F,12322,220.07
1540,240,F,12412,224.93
1550,240,F,12503,227.52
1560,240,F,12593,225.02
1570,240,F,12680,217.46
1580,240,F,12766,215.04
1590,240,F,12850,209.98
1600,240,F,12935,212.52
1610,240,F,13022,217.48
1620,240,F,13111,222.52
1630,240,F,13198,217.48
1640,240,F,13286,220.04
1650,240,F,13373,217.48
1660,240,F,13461,220.00
1670,240,F,13549,220.02
1680,240,F,13639,224.93
1690,240,F,13730,227.52
1700,240,F,13819,222.50
1710,240,F,13908,222.52
1720,240,F,14003,237.50
1730,240,F,14094,227.45
1740,240,F,14179,212.52
1750,240,F,14263,209.98
1760,240,F,14352,222.57
1770,240,F,14441,222.48
1780,240,F,14530,222.46
1790,240,F,14619,222.57
1800,240,F,14707,219.96
1810,240,F,14797,225.02
1820,240,F,14888,227.43
1830,240,F,14978,225.00
1840,240,F,15064,215.02
1850,240,F,15151,217.50
1860,240,F,15235,210.00
1870,240,F,15320,212.50
1880,240,F,15407,217.52
1890,240,F,15496,222.54
1900,240,F,15583,217.41
1910,240,F,15670,217.52
1920,240,F,15758,220.07
1930,240,F,15845,217.46
1940,240,F,15933,220.02
1950,240,F,16023,225.02
1960,240,F,16115,229.84
1970,240,F,16204,222.61
1980,240,F,16293,222.54
1990,240,F,16386,232.43
2000,240,F,16478,230.02
2010,240,F,16565,217.54
2020,240,F,16647,204.94
2030,240,F,16737,225.02
2040,240,F,16826,222.54
2050,240,F,16915,222.43
2060,240,F,17005,225.00
2070,240,F,17093,220.00
2080,240,F,17182,222.57
2090,240,F,17273,227.48
2100,240,F,17363,224.93
2110,240,F,17451,220.00
2120,240,F,17537,215.06
2130,240,F,17622,212.46
2140,240,F,17707,212.54
2150,240,F,17794,217.50
2160,240,F,17882,219.96
2170,240,F,17970,220.07
2180,240,F,18057,217.43
2190,240,F,18145,220.04
2200,240,F,18232,217.52
2210,240,F,18321,222.37
2220,240,F,18410,222.57
2230,240,F,18501,227.52
2240,240,F,18591,224.96
2250,240,F,18679,220.09
2260,240,F,18769,224.96
2270,240,F,18866,242.50
2280,240,F,18953,217.54
2290,240,F,19034,202.48
2300,240,F,19125,227.48
2310,240,F,19213,220.04
2320,240,F,19302,222.50
2330,240,F,19391,222.46
2340,240,F,19480,222.50
2350,240,F,19568,220.02
2360,240,F,19659,227.52
2370,240,F,19749,225.00
2380,240,F,19838,222.48
2390,240,F,19924,214.98
2400,240,F,20009,212.50
2410,240,F,20093,210.02
2420,240,F,20180,217.52
2430,240,F,20268,219.98
2440,240,F,20356,220.00
2450,240,F,20443,217.48
2460,240,F,20530,217.52
2470,240,F,20618,219.93
2480,240,F,20706,220.09
2490,240,F,20795,222.50
2500,240,F,20886,227.41
2510,240,F,20976,225.07
2520,240,F,21064,219.96
2530,240,F,21153,222.50
2540,240,F,21251,245.07
2550,240,F,21338,217.48
2560,240,F,21421,207.46
2570,240,F,21509,220.00
2580,240,F,21598,222.54
2590,240,F,21686,219.96
2600,240,F,21776,225.07
2610,240,F,21864,219.96
2620,240,F,21953,222.50
2630,240,F,22043,225.00
2640,240,F,22134,227.48
2650,240,F,22222,220.07
2660,240,F,22309,217.43
2670,240,F,22395,215.02
2680,240,F,22479,210.02
2690,240,F,22564,212.48
