t_ms,pwm_cmd,dir,enc_count,rpm
0,240,R,0,0.00
10,240,R,-4,-10.01
20,240,R,-14,-25.00
30,240,R,-29,-37.49
40,240,R,-50,-52.52
50,240,R,-77,-67.47
60,240,R,-108,-77.51
70,240,R,-145,-92.51
80,240,R,-186,-102.49
90,240,R,-231,-112.53
100,240,R,-280,-122.46
110,240,R,-333,-132.54
120,240,R,-388,-137.49
130,240,R,-446,-145.01
140,240,R,-507,-152.44
150,240,R,-570,-157.53
160,240,R,-636,-164.98
170,240,R,-705,-172.50
180,240,R,-775,-175.05
190,240,R,-846,-177.48
200,240,R,-919,-182.46
210,240,R,-993,-185.00
220,240,R,-1071,-195.04
230,240,R,-1151,-200.00
240,240,R,-1232,-202.48
250,240,R,-1315,-207.48
260,240,R,-1396,-202.48
270,240,R,-1480,-210.02
280,240,R,-1572,-230.07
290,240,R,-1655,-207.50
300,240,R,-1732,-192.48
310,240,R,-1818,-214.96
320,240,R,-1904,-215.04
330,240,R,-1988,-209.94
340,240,R,-2072,-209.90
350,240,R,-2158,-215.15
360,240,R,-2246,-219.98
370,240,R,-2336,-225.07
380,240,R,-2427,-227.43
390,240,R,-2518,-227.52
400,240,R,-2608,-225.02
410,240,R,-2697,-222.52
420,240,R,-2787,-224.91
430,240,R,-2877,-225.05
440,240,R,-2967,-225.02
450,240,R,-3058,-227.45
460,240,R,-3149,-227.55
470,240,R,-3239,-224.98
480,240,R,-3329,-225.05
490,240,R,-3420,-227.43
500,240,R,-3512,-230.07
510,240,R,-3606,-234.86
520,240,R,-3700,-235.07
530,240,R,-3792,-230.00
540,240,R,-3886,-234.88
550,240,R,-3986,-250.13
560,240,R,-4072,-215.02
570,240,R,-4161,-222.46
580,240,R,-4253,-230.07
590,240,R,-4344,-227.45
600,240,R,-4432,-220.04
610,240,R,-4521,-222.52
620,240,R,-4613,-229.93
630,240,R,-4706,-232.48
640,240,R,-4800,-235.00
650,240,R,-4894,-235.09
660,240,R,-4988,-234.93
670,240,R,-5080,-229.98
680,240,R,-5172,-230.02
690,240,R,-5264,-230.07
700,240,R,-5356,-229.93
710,240,R,-5448,-230.07
720,240,R,-5541,-232.43
730,240,R,-5632,-227.52
740,240,R,-5724,-230.00
750,240,R,-5816,-229.98
760,240,R,-5910,-235.05
770,240,R,-6004,-234.95
780,240,R,-6099,-237.52
790,240,R,-6192,-232.55
800,240,R,-6289,-242.45
810,240,R,-6388,-247.50
820,240,R,-6480,-229.98
830,240,R,-6564,-210.06
840,240,R,-6657,-232.43
850,240,R,-6748,-227.48
860,240,R,-6837,-222.52
870,240,R,-6926,-222.50
880,240,R,-7018,-229.98
890,240,R,-7112,-235.09
900,240,R,-7206,-234.93
910,240,R,-7301,-237.57
920,240,R,-7394,-232.41
930,240,R,-7486,-230.02
940,240,R,-7580,-235.00
950,240,R,-7672,-230.05
960,240,R,-7764,-229.98
970,240,R,-7857,-232.52
980,240,R,-7950,-232.52
990,240,R,-8041,-227.43
1000,240,R,-8133,-230.02
1010,240,R,-8226,-232.48
1020,240,R,-8319,-232.57
1030,240,R,-8415,-239.95
1040,240,R,-8510,-237.55
1050,240,R,-8603,-232.41
1060,240,R,-8703,-250.10
1070,240,R,-8798,-237.43
1080,240,R,-8891,-232.55
1090,240,R,-8983,-229.98
1100,240,R,-9069,-214.98
1110,240,R,-9160,-227.57
1120,240,R,-9248,-219.91
1130,240,R,-9338,-225.05
1140,240,R,-9431,-232.50
1150,240,R,-9524,-232.50
1160,240,R,-9619,-237.50
1170,240,R,-9714,-237.50
1180,240,R,-9807,-232.45
1190,240,R,-9899,-230.09
1200,240,R,-9993,-234.95
1210,240,R,-10086,-232.55
1220,240,R,-10178,-229.93
1230,240,R,-10271,-232.50
1240,240,R,-10364,-232.50
1250,240,R,-10456,-230.02
1260,240,R,-10548,-230.05
1270,240,R,-10641,-232.43
1280,240,R,-10735,-235.07
1290,240,R,-10830,-237.50
1300,240,R,-10925,-237.48
1310,240,R,-11019,-234.79
1320,240,R,-11112,-232.69
1330,240,R,-11214,-255.03
1340,240,R,-11306,-229.95
1350,240,R,-11392,-215.04
1360,240,R,-11485,-232.43
1370,240,R,-11575,-225.02
1380,240,R,-11664,-222.48
1390,240,R,-11753,-222.57
1400,240,R,-11847,-234.95
1410,240,R,-11941,-235.02
1420,240,R,-12036,-237.50
1430,240,R,-12130,-235.00
1440,240,R,-12223,-232.48
1450,240,R,-12316,-232.50
1460,240,R,-12409,-232.55
1470,240,R,-12503,-234.95
1480,240,R,-12595,-230.00
1490,240,R,-12688,-232.57
1500,240,R,-12781,-232.43
1510,240,R,-12873,-230.02
1520,240,R,-12965,-230.00
1530,240,R,-13059,-234.88
1540,240,R,-13153,-235.09
1550,240,R,-13248,-237.52
1560,240,R,-13343,-237.52
1570,240,R,-13436,-232.50
1580,240,R,-13532,-240.02
1590,240,R,-13632,-249.93
1600,240,R,-13724,-230.02
1610,240,R,-13809,-212.48
1620,240,R,-13902,-232.52
1630,240,R,-13992,-224.98
1640,240,R,-14080,-220.07
1650,240,R,-14172,-229.82
1660,240,R,-14264,-230.18
1670,240,R,-14359,-237.43
1680,240,R,-14454,-237.57
1690,240,R,-14549,-237.41
1700,240,R,-14641,-230.07
1710,240,R,-14735,-234.98
1720,240,R,-14828,-232.45
1730,240,R,-14921,-232.41
1740,240,R,-15013,-230.14
1750,240,R,-15106,-232.55
1760,240,R,-15198,-229.93
1770,240,R,-15289,-227.55
1780,240,R,-15383,-234.98
1790,240,R,-15476,-232.48
1800,240,R,-15571,-237.52
1810,240,R,-15666,-237.48
1820,240,R,-15760,-235.02
1830,240,R,-15853,-232.50
1840,240,R,-15948,-237.50
1850,240,R,-16048,-249.98
1860,240,R,-16140,-230.00
1870,240,R,-16226,-215.00
1880,240,R,-16318,-230.02
1890,240,R,-16407,-222.52
1900,240,R,-16495,-219.96
1910,240,R,-16587,-230.02
1920,240,R,-16680,-232.48
1930,240,R,-16775,-237.52
1940,240,R,-16870,-237.48
1950,240,R,-16964,-235.02
1960,240,R,-17057,-232.41
1970,240,R,-17149,-230.07
1980,240,R,-17243,-235.00
1990,240,R,-17335,-229.89
2000,240,R,-17428,-232.62
2010,240,R,-17520,-230.07
2020,240,R,-17612,-229.98
2030,240,R,-17704,-230.00
2040,240,R,-17796,-229.98
2050,240,R,-17890,-235.00
2060,240,R,-17984,-235.02
