t_ms,pwm_cmd,dir,enc_count,rpm
0,240,F,0,0.00
10,240,F,2,5.00
20,240,F,10,20.01
30,240,F,21,27.49
40,240,F,38,42.51
50,240,F,59,52.50
60,240,F,83,59.98
70,240,F,113,75.02
80,240,F,147,85.00
90,240,F,185,95.00
100,240,F,226,102.47
110,240,F,271,112.53
120,240,F,320,122.49
130,240,F,372,129.97
140,240,F,427,137.54
150,240,F,486,147.49
160,240,F,546,149.97
170,240,F,607,152.52
180,240,F,670,157.50
190,240,F,738,169.98
200,240,F,811,182.54
210,240,F,879,169.97
220,240,F,947,170.05
230,240,F,1014,167.50
240,240,F,1088,184.93
250,240,F,1163,187.54
260,240,F,1238,187.50
270,240,F,1315,192.46
280,240,F,1394,197.52
290,240,F,1472,195.04
300,240,F,1551,197.50
310,240,F,1633,204.98
320,240,F,1715,205.00
330,240,F,1796,202.48
340,240,F,1877,202.54
350,240,F,1956,197.48
360,240,F,2035,197.54
370,240,F,2115,200.00
380,240,F,2197,205.00
390,240,F,2281,210.00
400,240,F,2364,207.46
410,240,F,2447,207.46
420,240,F,2530,207.54
430,240,F,2614,210.02
440,240,F,2699,212.52
450,240,F,2785,214.98
460,240,F,2874,222.52
470,240,F,2961,217.43
480,240,F,3046,212.48
490,240,F,3134,220.09
500,240,F,3227,232.36
510,240,F,3313,215.13
520,240,F,3392,197.50
530,240,F,3480,219.98
540,240,F,3567,217.50
550,240,F,3654,217.52
560,240,F,3742,219.93
570,240,F,3829,217.57
580,240,F,3916,217.46
590,240,F,4005,222.50
600,240,F,4095,225.00
610,240,F,4182,217.52
620,240,F,4269,217.46
630,240,F,4354,212.56
640,240,F,4437,207.44
650,240,F,4521,210.04
660,240,F,4608,217.52
670,240,F,4696,219.91
680,240,F,4782,215.09
690,240,F,4869,217.37
700,240,F,4955,215.11
710,240,F,5043,219.93
720,240,F,5130,217.54
730,240,F,5220,225.00
740,240,F,5309,222.54
750,240,F,5398,222.48
760,240,F,5486,219.98
770,240,F,5581,237.55
780,240,F,5670,222.48
790,240,F,5754,210.02
800,240,F,5838,209.98
810,240,F,5927,222.52
820,240,F,6016,222.30
830,240,F,6104,220.00
840,240,F,6193,222.63
850,240,F,6281,220.02
860,240,F,6370,222.48
870,240,F,6460,225.00
880,240,F,6549,222.54
890,240,F,6636,217.52
900,240,F,6722,215.00
910,240,F,6807,212.29
920,240,F,6891,210.17
930,240,F,6978,217.46
940,240,F,7066,220.00
950,240,F,7153,217.59
960,240,F,7239,214.94
970,240,F,7327,220.00
980,240,F,7414,217.52
990,240,F,7502,220.00
1000,240,F,7591,222.54
1010,240,F,7682,227.45
1020,240,F,7771,222.48
1030,240,F,7859,220.00
1040,240,F,7951,230.05
1050,240,F,8044,232.45
1060,240,F,8131,217.48
1070,240,F,8212,202.52
1080,240,F,8302,225.02
1090,240,F,8390,219.98
1100,240,F,8479,222.46
1110,240,F,8568,222.54
1120,240,F,8656,219.98
1130,240,F,8744,220.02
1140,240,F,8835,227.55
1150,240,F,8925,224.82
1160,240,F,9013,220.13
1170,240,F,9099,215.04
1180,240,F,9185,214.96
1190,240,F,9269,210.02
1200,240,F,9355,214.96
1210,240,F,9442,217.52
1220,240,F,9530,220.07
1230,240,F,9617,217.46
1240,240,F,9704,217.50
1250,240,F,9792,220.02
1260,240,F,9879,217.46
1270,240,F,9969,224.91
1280,240,F,10059,225.07
1290,240,F,10149,225.07
1300,240,F,10237,219.96
1310,240,F,10326,222.50
1320,240,F,10423,242.52
1330,240,F,10509,214.98
1340,240,F,10590,202.50
1350,240,F,10680,225.05
1360,240,F,10768,219.96
1370,240,F,10857,222.37
1380,240,F,10946,222.68
1390,240,F,11034,220.02
1400,240,F,11122,220.00
1410,240,F,11212,225.00
1420,240,F,11303,227.41
1430,240,F,11392,222.57
1440,240,F,11479,217.52
1450,240,F,11564,212.44
1460,240,F,11648,210.06
1470,240,F,11733,212.44
1480,240,F,11821,219.98
1490,240,F,11909,220.02
1500,240,F,11996,217.57
1510,240,F,12083,217.48
1520,240,F,12171,220.00
1530,240,F,12259,220.00
1540,240,F,12348,222.37
1550,240,F,12438,225.11
1560,240,F,12528,225.02
1570,240,F,12617,222.48
1580,240,F,12705,219.96
1590,240,F,12802,242.50
1600,240,F,12890,220.07
1610,240,F,12971,202.50
1620,240,F,13059,219.93
1630,240,F,13149,225.07
1640,240,F,13236,217.46
1650,240,F,13325,222.54
1660,240,F,13414,222.43
1670,240,F,13503,222.59
1680,240,F,13592,222.41
1690,240,F,13684,230.00
1700,240,F,13773,222.37
1710,240,F,13860,217.72
1720,240,F,13945,212.50
1730,240,F,14029,209.96
1740,240,F,14114,212.52
1750,240,F,14201,217.48
1760,240,F,14290,222.52
1770,240,F,14377,217.52
1780,240,F,14464,217.48
1790,240,F,14551,217.46
1800,240,F,14639,220.00
1810,240,F,14727,220.02
1820,240,F,14817,224.98
1830,240,F,14907,225.02
1840,240,F,14996,222.54
1850,240,F,15086,224.91
1860,240,F,15181,237.57
1870,240,F,15270,222.46
1880,240,F,15355,212.54
1890,240,F,15439,209.96
1900,240,F,15528,222.57
1910,240,F,15617,222.41
1920,240,F,15705,220.02
1930,240,F,15795,225.00
1940,240,F,15883,220.02
1950,240,F,15973,225.00
1960,240,F,16063,225.00
1970,240,F,16153,225.02
1980,240,F,16240,217.43
1990,240,F,16326,215.09
2000,240,F,16410,210.00
2010,240,F,16495,212.48
2020,240,F,16582,217.50
2030,240,F,16670,219.96
2040,240,F,16758,220.00
2050,240,F,16844,215.06
2060,240,F,16932,219.93
2070,240,F,17019,217.57
2080,240,F,17107,219.96
2090,240,F,17197,224.96
2100,240,F,17288,227.52
2110,240,F,17377,222.52
2120,240,F,17466,222.48
2130,240,F,17557,227.57
2140,240,F,17651,235.00
2150,240,F,17737,214.96
2160,240,F,17819,204.96
2170,240,F,17909,225.07
2180,240,F,17997,220.02
