t_ms,pwm_cmd,dir,enc_count,rpm
0,240,R,0,0.00
10,240,R,-2,-5.00
20,240,R,-12,-25.00
30,240,R,-27,-37.51
40,240,R,-49,-54.99
50,240,R,-76,-67.49
60,240,R,-108,-79.99
70,240,R,-145,-92.50
80,240,R,-186,-102.47
90,240,R,-230,-110.08
100,240,R,-280,-124.98
110,240,R,-332,-129.99
120,240,R,-384,-130.04
130,240,R,-442,-144.96
140,240,R,-505,-157.55
150,240,R,-570,-162.45
160,240,R,-635,-162.55
170,240,R,-701,-165.00
180,240,R,-772,-177.45
190,240,R,-844,-180.02
200,240,R,-920,-190.00
210,240,R,-997,-192.50
220,240,R,-1077,-199.98
230,240,R,-1157,-200.04
240,240,R,-1238,-202.52
250,240,R,-1319,-202.44
260,240,R,-1401,-205.02
270,240,R,-1484,-207.48
280,240,R,-1568,-209.92
290,240,R,-1652,-209.98
300,240,R,-1738,-215.13
310,240,R,-1824,-214.98
320,240,R,-1910,-215.02
330,240,R,-1997,-217.54
340,240,R,-2085,-219.93
350,240,R,-2173,-220.00
360,240,R,-2264,-227.57
370,240,R,-2356,-229.98
380,240,R,-2445,-222.46
390,240,R,-2536,-227.52
400,240,R,-2633,-242.50
410,240,R,-2725,-230.05
420,240,R,-2808,-207.44
430,240,R,-2897,-222.52
440,240,R,-2985,-220.04
450,240,R,-3071,-214.98
460,240,R,-3160,-222.52
470,240,R,-3251,-227.48
480,240,R,-3343,-230.02
490,240,R,-3437,-234.86
500,240,R,-3531,-235.14
510,240,R,-3624,-232.41
520,240,R,-3716,-230.05
530,240,R,-3807,-227.52
540,240,R,-3899,-229.95
550,240,R,-3991,-230.07
560,240,R,-4083,-230.00
570,240,R,-4175,-229.95
580,240,R,-4267,-230.05
590,240,R,-4359,-229.93
600,240,R,-4450,-227.57
610,240,R,-4544,-235.00
620,240,R,-4638,-234.93
630,240,R,-4733,-237.55
640,240,R,-4827,-234.86
650,240,R,-4920,-232.62
660,240,R,-5017,-242.52
670,240,R,-5115,-245.00
680,240,R,-5202,-217.52
690,240,R,-5291,-222.46
700,240,R,-5381,-225.00
710,240,R,-5469,-220.02
720,240,R,-5559,-225.00
730,240,R,-5652,-232.45
740,240,R,-5746,-235.02
750,240,R,-5840,-235.05
760,240,R,-5936,-240.00
770,240,R,-6030,-234.93
780,240,R,-6122,-230.00
790,240,R,-6215,-232.41
800,240,R,-6307,-230.12
810,240,R,-6400,-232.50
820,240,R,-6492,-230.02
830,240,R,-6586,-235.02
840,240,R,-6677,-227.43
850,240,R,-6770,-232.52
860,240,R,-6862,-229.98
870,240,R,-6956,-234.98
880,240,R,-7050,-235.02
890,240,R,-7146,-240.02
900,240,R,-7239,-232.55
910,240,R,-7332,-232.43
920,240,R,-7430,-245.02
930,240,R,-7527,-242.45
940,240,R,-7611,-210.06
950,240,R,-7703,-229.98
960,240,R,-7793,-225.00
970,240,R,-7882,-222.54
980,240,R,-7973,-227.45
990,240,R,-8065,-230.02
1000,240,R,-8159,-234.95
1010,240,R,-8254,-237.57
1020,240,R,-8349,-237.45
1030,240,R,-8443,-235.00
1040,240,R,-8535,-229.98
1050,240,R,-8629,-235.07
1060,240,R,-8721,-229.93
1070,240,R,-8813,-230.02
1080,240,R,-8906,-232.55
1090,240,R,-9000,-234.95
1100,240,R,-9092,-229.98
1110,240,R,-9184,-230.05
1120,240,R,-9277,-232.45
1130,240,R,-9370,-232.52
1140,240,R,-9466,-240.02
1150,240,R,-9561,-237.45
1160,240,R,-9654,-232.52
1170,240,R,-9748,-235.00
1180,240,R,-9847,-247.50
1190,240,R,-9942,-237.52
1200,240,R,-10027,-212.52
1210,240,R,-10120,-232.41
1220,240,R,-10209,-222.57
1230,240,R,-10298,-222.32
1240,240,R,-10389,-227.68
1250,240,R,-10482,-232.52
1260,240,R,-10576,-234.91
1270,240,R,-10672,-240.00
1280,240,R,-10767,-237.50
1290,240,R,-10860,-232.50
1300,240,R,-10953,-232.59
1310,240,R,-11046,-232.50
1320,240,R,-11138,-229.93
1330,240,R,-11230,-229.98
1340,240,R,-11324,-235.07
1350,240,R,-11417,-232.52
1360,240,R,-11509,-229.93
1370,240,R,-11601,-230.02
1380,240,R,-11695,-235.05
1390,240,R,-11789,-234.91
1400,240,R,-11884,-237.55
1410,240,R,-11979,-237.55
