t_ms,pwm_cmd,dir,enc_count,rpm
0,240,F,0,0.00
10,240,F,2,5.00
20,240,F,10,20.00
30,240,F,23,32.50
40,240,F,40,42.50
50,240,F,62,54.98
60,240,F,88,65.01
70,240,F,118,75.00
80,240,F,153,87.52
90,240,F,192,97.47
100,240,F,234,105.00
110,240,F,280,115.00
120,240,F,329,122.50
130,240,F,383,135.01
140,240,F,439,140.00
150,240,F,498,147.49
160,240,F,559,152.55
170,240,F,621,154.97
180,240,F,686,162.47
190,240,F,755,172.52
200,240,F,828,182.48
210,240,F,897,172.55
220,240,F,964,167.48
230,240,F,1033,172.50
240,240,F,1108,187.48
250,240,F,1184,190.02
260,240,F,1259,187.50
270,240,F,1337,195.00
280,240,F,1416,197.50
290,240,F,1495,197.54
300,240,F,1575,200.00
310,240,F,1657,205.00
320,240,F,1739,204.94
330,240,F,1821,204.88
340,240,F,1901,200.18
350,240,F,1981,199.94
360,240,F,2060,197.52
370,240,F,2140,200.04
380,240,F,2223,207.44
390,240,F,2307,210.02
400,240,F,2390,207.48
410,240,F,2474,210.02
420,240,F,2558,209.98
430,240,F,2642,210.00
440,240,F,2727,212.52
450,240,F,2814,217.50
460,240,F,2903,222.37
470,240,F,2989,215.09
480,240,F,3076,217.52
490,240,F,3168,230.07
500,240,F,3256,219.96
510,240,F,3342,214.89
520,240,F,3421,197.64
530,240,F,3510,222.48
540,240,F,3596,215.00
550,240,F,3684,219.98
560,240,F,3772,219.98
570,240,F,3859,217.50
580,240,F,3946,217.50
590,240,F,4035,222.50
600,240,F,4125,225.05
610,240,F,4212,217.52
620,240,F,4298,214.96
630,240,F,4383,212.48
640,240,F,4466,207.54
650,240,F,4551,212.42
660,240,F,4638,217.59
670,240,F,4725,217.52
680,240,F,4811,215.00
690,240,F,4897,215.00
700,240,F,4985,219.91
710,240,F,5072,217.59
720,240,F,5160,219.93
730,240,F,5250,225.05
740,240,F,5339,222.48
750,240,F,5428,222.48
760,240,F,5517,222.54
770,240,F,5613,239.83
780,240,F,5700,217.67
790,240,F,5783,207.48
800,240,F,5868,212.52
810,240,F,5957,222.50
820,240,F,6045,220.00
830,240,F,6133,219.98
840,240,F,6222,222.52
850,240,F,6310,219.93
860,240,F,6400,224.98
870,240,F,6490,225.09
880,240,F,6579,222.43
890,240,F,6666,217.57
900,240,F,6752,214.94
910,240,F,6835,207.50
920,240,F,6920,212.54
930,240,F,7006,214.96
940,240,F,7095,222.50
950,240,F,7182,217.57
960,240,F,7269,217.41
970,240,F,7356,217.59
980,240,F,7443,217.46
990,240,F,7530,217.54
1000,240,F,7620,225.00
1010,240,F,7711,227.45
1020,240,F,7800,222.48
1030,240,F,7888,220.07
1040,240,F,7983,237.41
1050,240,F,8073,225.02
1060,240,F,8158,212.50
1070,240,F,8241,207.42
1080,240,F,8329,220.07
1090,240,F,8418,222.57
1100,240,F,8506,220.02
1110,240,F,8596,225.00
1120,240,F,8684,219.85
1130,240,F,8772,220.15
1140,240,F,8862,224.96
1150,240,F,8952,225.00
1160,240,F,9040,220.04
1170,240,F,9126,214.91
1180,240,F,9210,210.08
1190,240,F,9294,210.00
1200,240,F,9381,217.50
1210,240,F,9469,220.00
1220,240,F,9557,219.91
1230,240,F,9643,215.02
1240,240,F,9730,217.57
1250,240,F,9817,217.43
1260,240,F,9905,220.04
1270,240,F,9994,222.48
1280,240,F,10085,227.48
1290,240,F,10175,224.98
1300,240,F,10262,217.59
1310,240,F,10354,229.95
1320,240,F,10447,232.48
1330,240,F,10534,217.52
1340,240,F,10616,205.04
1350,240,F,10705,222.50
1360,240,F,10793,219.93
1370,240,F,10882,222.54
1380,240,F,10971,222.46
1390,240,F,11060,222.54
1400,240,F,11148,220.02
1410,240,F,11238,224.93
1420,240,F,11328,225.00
1430,240,F,11417,222.48
1440,240,F,11503,215.06
1450,240,F,11589,214.96
1460,240,F,11673,210.00
1470,240,F,11758,212.56
1480,240,F,11846,220.00
1490,240,F,11934,219.85
1500,240,F,12021,217.63
1510,240,F,12107,214.98
1520,240,F,12195,220.04
1530,240,F,12283,219.96
1540,240,F,12372,222.48
1550,240,F,12462,225.05
1560,240,F,12552,224.96
1570,240,F,12640,220.00
1580,240,F,12731,227.57
1590,240,F,12826,237.43
1600,240,F,12913,217.52
1610,240,F,12994,202.52
1620,240,F,13083,222.50
1630,240,F,13172,222.50
1640,240,F,13260,219.98
1650,240,F,13349,222.48
1660,240,F,13438,222.41
1670,240,F,13526,220.11
1680,240,F,13615,222.48
1690,240,F,13707,230.02
1700,240,F,13795,219.98
1710,240,F,13882,217.48
1720,240,F,13968,215.04
1730,240,F,14052,209.96
1740,240,F,14137,212.52
1750,240,F,14224,217.48
1760,240,F,14313,222.59
1770,240,F,14400,217.48
1780,240,F,14486,215.00
1790,240,F,14574,219.96
1800,240,F,14662,219.98
1810,240,F,14750,220.02
1820,240,F,14840,225.00
1830,240,F,14930,225.02
1840,240,F,15019,222.50
1850,240,F,15108,222.48
1860,240,F,15205,242.52
1870,240,F,15292,217.48
1880,240,F,15375,207.54
1890,240,F,15461,214.98
1900,240,F,15550,222.50
1910,240,F,15638,219.96
1920,240,F,15727,222.59
1930,240,F,15816,222.43
1940,240,F,15905,222.50
1950,240,F,15994,222.52
1960,240,F,16085,227.55
1970,240,F,16174,222.50
1980,240,F,16261,217.50
1990,240,F,16348,217.43
2000,240,F,16431,207.50
2010,240,F,16516,212.50
2020,240,F,16603,217.52
2030,240,F,16692,222.41
2040,240,F,16779,217.63
2050,240,F,16865,214.98
2060,240,F,16953,220.02
2070,240,F,17040,217.48
2080,240,F,17128,219.98
2090,240,F,17217,222.52
2100,240,F,17308,227.50
2110,240,F,17398,224.82
2120,240,F,17486,220.18
2130,240,F,17580,234.95
2140,240,F,17670,225.00
2150,240,F,17756,214.98
2160,240,F,17839,207.56
2170,240,F,17927,219.96
2180,240,F,18016,222.54
