t_ms,pwm_cmd,dir,enc_count,rpm
0,240,R,0,0.00
10,240,R,-4,-10.00
20,240,R,-14,-25.00
30,240,R,-30,-40.00
40,240,R,-52,-54.99
50,240,R,-80,-69.96
60,240,R,-112,-80.05
70,240,R,-150,-94.98
80,240,R,-192,-104.99
90,240,R,-238,-115.02
100,240,R,-288,-125.03
110,240,R,-342,-134.99
120,240,R,-400,-144.97
130,240,R,-466,-165.00
140,240,R,-523,-142.54
150,240,R,-588,-162.45
160,240,R,-655,-167.53
170,240,R,-723,-170.02
180,240,R,-792,-172.34
190,240,R,-862,-175.14
200,240,R,-935,-182.48
210,240,R,-1011,-190.00
220,240,R,-1090,-197.46
230,240,R,-1171,-202.58
240,240,R,-1253,-204.94
250,240,R,-1336,-207.50
260,240,R,-1420,-210.06
270,240,R,-1502,-204.98
280,240,R,-1587,-212.52
290,240,R,-1672,-212.44
300,240,R,-1758,-215.02
310,240,R,-1844,-214.98
320,240,R,-1931,-217.50
330,240,R,-2018,-217.57
340,240,R,-2105,-217.50
350,240,R,-2194,-222.41
360,240,R,-2283,-222.50
370,240,R,-2374,-227.57
380,240,R,-2466,-229.98
390,240,R,-2558,-230.02
400,240,R,-2648,-224.96
410,240,R,-2739,-227.57
420,240,R,-2836,-242.48
430,240,R,-2927,-227.50
440,240,R,-3012,-212.50
450,240,R,-3103,-227.52
460,240,R,-3191,-219.89
470,240,R,-3279,-220.11
480,240,R,-3369,-225.00
490,240,R,-3461,-229.95
500,240,R,-3555,-234.84
510,240,R,-3649,-235.14
520,240,R,-3743,-235.07
530,240,R,-3836,-232.43
540,240,R,-3928,-230.02
550,240,R,-4021,-232.45
560,240,R,-4113,-230.07
570,240,R,-4205,-229.95
580,240,R,-4298,-232.57
590,240,R,-4390,-229.95
600,240,R,-4483,-232.50
610,240,R,-4574,-227.48
620,240,R,-4667,-232.57
630,240,R,-4761,-234.91
640,240,R,-4856,-237.60
650,240,R,-4951,-237.48
660,240,R,-5044,-232.45
670,240,R,-5137,-232.50
680,240,R,-5235,-245.05
690,240,R,-5331,-239.98
700,240,R,-5416,-212.48
710,240,R,-5508,-230.00
720,240,R,-5597,-222.52
730,240,R,-5686,-222.48
740,240,R,-5778,-230.05
750,240,R,-5871,-232.52
760,240,R,-5966,-237.45
770,240,R,-6061,-237.55
780,240,R,-6156,-237.45
790,240,R,-6249,-232.50
800,240,R,-6343,-235.02
810,240,R,-6435,-229.98
820,240,R,-6528,-232.45
830,240,R,-6620,-230.07
840,240,R,-6713,-232.45
850,240,R,-6806,-232.52
860,240,R,-6898,-230.02
870,240,R,-6991,-232.48
880,240,R,-7084,-232.52
890,240,R,-7178,-235.00
900,240,R,-7273,-237.50
910,240,R,-7368,-237.45
920,240,R,-7460,-229.98
930,240,R,-7555,-237.55
940,240,R,-7656,-252.47
950,240,R,-7743,-217.52
960,240,R,-7833,-225.05
970,240,R,-7924,-227.50
980,240,R,-8013,-222.43
990,240,R,-8102,-222.48
1000,240,R,-8195,-232.52
1010,240,R,-8288,-232.50
1020,240,R,-8383,-237.57
1030,240,R,-8478,-237.43
1040,240,R,-8573,-237.50
1050,240,R,-8666,-232.48
1060,240,R,-8759,-232.55
1070,240,R,-8852,-232.48
1080,240,R,-8944,-230.07
1090,240,R,-9037,-232.36
1100,240,R,-9130,-232.62
1110,240,R,-9222,-230.02
1120,240,R,-9314,-229.93
1130,240,R,-9407,-232.57
1140,240,R,-9500,-232.45
1150,240,R,-9595,-237.50
1160,240,R,-9690,-237.48
1170,240,R,-9784,-235.05
1180,240,R,-9877,-232.50
1190,240,R,-9971,-234.95
1200,240,R,-10072,-252.50
1210,240,R,-10156,-210.06
1220,240,R,-10250,-234.79
1230,240,R,-10340,-225.14
1240,240,R,-10429,-222.57
1250,240,R,-10519,-224.91
1260,240,R,-10611,-230.07
1270,240,R,-10705,-234.98
1280,240,R,-10799,-235.02
1290,240,R,-10895,-239.98
1300,240,R,-10989,-235.00
1310,240,R,-11082,-232.50
1320,240,R,-11175,-232.50
1330,240,R,-11268,-232.55
1340,240,R,-11360,-230.00
1350,240,R,-11453,-232.48
1360,240,R,-11546,-232.45
1370,240,R,-11638,-230.07
1380,240,R,-11730,-230.00
1390,240,R,-11823,-232.38
1400,240,R,-11917,-235.05
1410,240,R,-12011,-235.07
1420,240,R,-12106,-237.43
1430,240,R,-12200,-235.07
1440,240,R,-12293,-232.50
1450,240,R,-12389,-239.93
1460,240,R,-12489,-250.08
1470,240,R,-12572,-207.44
1480,240,R,-12666,-234.91
1490,240,R,-12756,-225.07
